Revenue Item Sales Report
"Nov 23, 2019 12:00 am - Nov 23, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:34 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,372.75"
Net Sales,"$1,335.61"
COGS,$44.75
Gross Profit,"$1,199.91"
Gross Profit Margin,89.84%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Tres,10,0,$127.50,$0.00,-$0.00,$127.50,9.55%,$12.75,$0.00,$127.50
Combination de Dos,10,0,$105.50,$0.00,-$0.00,$105.50,7.90%,$10.55,$0.00,$105.50
Soft Drink,26,0,$84.50,-$3.25,-$0.00,$81.25,6.08%,$3.13,$0.00,$81.25
House Margarita,9,0,$80.00,$0.00,-$0.00,$80.00,5.99%,$8.89,$0.00,$80.00
Carne Asada Burrito,5,0,$68.75,$0.00,-$0.00,$68.75,5.15%,$13.75,$0.00,$68.75
Guacamole Full Size,5,0,$54.75,$0.00,-$0.00,$54.75,4.10%,$10.95,$44.75,$10.00
Camarones,3,0,$53.85,$0.00,-$0.00,$53.85,4.03%,$17.95,$0.00,$53.85
Carne Asada Plate,4,0,$71.80,-$17.95,-$0.00,$53.85,4.03%,$13.46,$0.00,$53.85
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,3.74%,$24.95,$0.00,$49.90
Camarones Costa Azul,2,0,$39.90,$0.00,-$0.00,$39.90,2.99%,$19.95,$0.00,$39.90
Cocktail De Camaron,2,0,$33.90,$0.00,-$0.00,$33.90,2.54%,$16.95,$0.00,$33.90
KIDS Cheese Enchilada,3,0,$26.85,$0.00,-$0.00,$26.85,2.01%,$8.95,$0.00,$26.85
Corona,4,0,$26.00,$0.00,-$0.00,$26.00,1.95%,$6.50,$0.00,$0.00
Large Chile Relleno,2,0,$25.90,$0.00,-$0.00,$25.90,1.94%,$12.95,$0.00,$25.90
Margarita's Spicy Burger,2,0,$23.90,$0.00,-$0.00,$23.90,1.79%,$11.95,$0.00,$23.90
Menudo Soup,2,0,$23.90,$0.00,-$0.00,$23.90,1.79%,$11.95,$0.00,$23.90
Combination de Uno,3,0,$23.85,$0.00,-$0.00,$23.85,1.79%,$7.95,$0.00,$23.85
Cheese Quesadilla,2,0,$22.90,$0.00,-$0.00,$22.90,1.71%,$11.45,$0.00,$22.90
Camarones Aguachiles,1,0,$19.95,$0.00,-$0.00,$19.95,1.49%,$19.95,$0.00,$19.95
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,1.49%,$19.95,$0.00,$19.95
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,1.49%,$19.95,$0.00,$19.95
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,1.42%,$18.95,$0.00,$18.95
Coronadita Margarita,2,0,$18.00,$0.00,-$0.00,$18.00,1.35%,$9.00,$0.00,$18.00
Michelo Ultra Light,3,0,$18.00,$0.00,-$0.00,$18.00,1.35%,$6.00,$0.00,$0.00
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,1.34%,$17.95,$0.00,$17.95
Albondigas Soup,2,0,$17.90,$0.00,-$0.00,$17.90,1.34%,$8.95,$0.00,$17.90
KIDS Cheeseburger,2,0,$17.90,$0.00,-$0.00,$17.90,1.34%,$8.95,$0.00,$17.90
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,1.19%,$15.95,$0.00,$15.95
Grilled Chicken Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,1.12%,$14.95,$0.00,$14.95
5. Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,1.04%,$13.95,$0.00,$13.95
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,1.04%,$13.95,$0.00,$13.95
Cadillac Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,0.90%,$12.00,$0.00,$12.00
Champagne,4,0,$12.00,$0.00,-$0.00,$12.00,0.90%,$3.00,$0.00,$12.00
Bacon Cheeseburger,1,0,$11.95,$0.00,-$0.00,$11.95,0.89%,$11.95,$0.00,$11.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,0.89%,$11.95,$0.00,$11.95
Coffee,4,0,$11.00,$0.00,-$0.00,$11.00,0.82%,$2.75,$0.00,$11.00
Custom Item,1,0,$10.95,$0.00,-$0.00,$10.95,0.82%,$10.95,$0.00,$0.00
"Flauta Appetizer ",1,0,$10.95,$0.00,-$0.00,$10.95,0.82%,$10.95,$0.00,$10.95
Bean & Cheese Burrito,1,0,$9.95,$0.00,-$0.00,$9.95,0.74%,$9.95,$0.00,$9.95
Shrimp a la cart Costa Azul (1),3,0,$7.50,$0.00,-$0.00,$7.50,0.56%,$2.50,$0.00,$7.50
Whisky fireball,1,0,$7.00,$0.00,-$0.00,$7.00,0.52%,$7.00,$0.00,$0.00
Burrito A La Carte,1,0,$6.95,$0.00,-$0.00,$6.95,0.52%,$6.95,$0.00,$6.95
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.52%,$6.95,$0.00,$6.95
IPA Pale Ale,1,0,$6.00,$0.00,-$0.00,$6.00,0.45%,$6.00,$0.00,$0.00
Side Guacamole,2,0,$6.00,$0.00,-$0.00,$6.00,0.45%,$3.00,$0.00,$6.00
HH Quesadilla,1,0,$7.95,-$1.99,-$0.00,$5.96,0.45%,$5.96,$0.00,$5.96
Taco A La Carte,2,0,$5.50,$0.00,-$0.00,$5.50,0.41%,$2.75,$0.00,$0.00
Negra Modelo,1,0,$5.00,$0.00,-$0.00,$5.00,0.37%,$5.00,$0.00,$0.00
Pacifico,1,0,$5.00,$0.00,-$0.00,$5.00,0.37%,$5.00,$0.00,$0.00
Side Cheese,2,0,$5.00,$0.00,-$0.00,$5.00,0.37%,$2.50,$0.00,$5.00
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,0.37%,$4.95,$0.00,$4.95
Small Alb. Soup,1,0,$4.50,$0.00,-$0.00,$4.50,0.34%,$4.50,$0.00,$4.50
Taquito A La Carte,2,0,$4.00,$0.00,-$0.00,$4.00,0.30%,$2.00,$0.00,$0.00
margarita,1,0,$3.50,$0.00,-$0.00,$3.50,0.26%,$3.50,$0.00,$0.00
Side Flour Tortillas,2,0,$3.00,$0.00,-$0.00,$3.00,0.22%,$1.50,$0.00,$3.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.21%,$2.75,$0.00,$2.75
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.15%,$2.00,$0.00,$2.00
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.15%,$2.00,$0.00,$2.00
Side Corn Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.11%,$1.50,$0.00,$1.50
Shred Beef Burrito,1,0,$13.95,-$13.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,2,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,158,0,"$1,372.75",-$37.14,$0.00,"$1,335.61",100.00%,$8.45,$44.75,"$1,199.91"
