Revenue Item Sales Report
"Jan 18, 2020 12:00 am - Jan 18, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:05 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,817.40"
Net Sales,"$1,738.72"
COGS,$62.65
Gross Profit,"$1,513.12"
Gross Profit Margin,87.02%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Cadillac Margarita,8,0,$104.00,-$1.20,-$0.00,$102.80,5.91%,$12.85,$0.00,$102.80
Carne Asada Plate,5,0,$89.75,$0.00,-$0.00,$89.75,5.16%,$17.95,$0.00,$89.75
Grande Mixed Fajitas,3,0,$74.85,$0.00,-$0.00,$74.85,4.30%,$24.95,$0.00,$74.85
Guacamole Full Size,7,0,$73.70,$0.00,-$0.00,$73.70,4.24%,$10.53,$62.65,$11.05
Camarones,4,0,$71.80,$0.00,-$0.00,$71.80,4.13%,$17.95,$0.00,$71.80
Combination de Dos,7,0,$71.65,$0.00,-$0.00,$71.65,4.12%,$10.24,$0.00,$71.65
House Margarita,9,0,$69.00,-$0.70,-$0.00,$68.30,3.93%,$7.59,$0.00,$68.30
Combination de Tres,4,0,$51.80,$0.00,-$0.00,$51.80,2.98%,$12.95,$0.00,$51.80
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,2.59%,$44.95,$0.00,$44.95
Cazadores,6,0,$42.00,$0.00,-$0.00,$42.00,2.42%,$7.00,$0.00,$42.00
Bud Light,6,0,$41.85,$0.00,-$0.00,$41.85,2.41%,$6.98,$0.00,$41.85
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,2.30%,$39.95,$0.00,$39.95
Coronadita Margarita,4,0,$36.00,$0.00,-$0.00,$36.00,2.07%,$9.00,$0.00,$36.00
KIDS Cheese Quesadilla,4,0,$35.80,$0.00,-$0.00,$35.80,2.06%,$8.95,$0.00,$35.80
Soft Drink,11,0,$35.75,$0.00,-$0.00,$35.75,2.06%,$3.25,$0.00,$35.75
Grilled Chicken Fajitas,2,0,$33.90,$0.00,-$0.00,$33.90,1.95%,$16.95,$0.00,$33.90
Chicken Fettuccini,2,0,$31.90,$0.00,-$0.00,$31.90,1.83%,$15.95,$0.00,$31.90
Patron,3,0,$30.00,$0.00,-$0.00,$30.00,1.73%,$10.00,$0.00,$30.00
Jim Bean,3,0,$27.00,$0.00,-$0.00,$27.00,1.55%,$9.00,$0.00,$0.00
KIDS Chicken Strips,3,0,$26.85,$0.00,-$0.00,$26.85,1.54%,$8.95,$0.00,$26.85
Shred Beef Burrito,3,0,$37.85,-$11.95,-$0.00,$25.90,1.49%,$8.63,$0.00,$25.90
S Shrimp Enchiladas,2,0,$25.90,-$1.29,-$0.00,$24.61,1.42%,$12.31,$0.00,$24.61
Carne Asada Fries,2,0,$23.90,$0.00,-$0.00,$23.90,1.37%,$11.95,$0.00,$23.90
Machaca Con Huevo,2,0,$21.90,$0.00,-$0.00,$21.90,1.26%,$10.95,$0.00,$21.90
Montejo,3,0,$21.90,$0.00,-$0.00,$21.90,1.26%,$7.30,$0.00,$21.90
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,1.15%,$19.95,$0.00,$19.95
Camarones Aguachiles,1,0,$19.95,$0.00,-$0.00,$19.95,1.15%,$19.95,$0.00,$19.95
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,1.15%,$19.95,$0.00,$19.95
Huevos Rancheros,2,0,$19.90,$0.00,-$0.00,$19.90,1.14%,$9.95,$0.00,$19.90
Queso Fundido,2,0,$19.90,$0.00,-$0.00,$19.90,1.14%,$9.95,$0.00,$19.90
Coffee,7,0,$19.25,$0.00,-$0.00,$19.25,1.11%,$2.75,$0.00,$19.25
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,1.09%,$18.95,$0.00,$18.95
Large Salsa,2,0,$18.00,$0.00,-$0.00,$18.00,1.04%,$9.00,$0.00,$0.00
Long Island Iced Tea,2,0,$18.00,$0.00,-$0.00,$18.00,1.04%,$9.00,$0.00,$0.00
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,1.03%,$17.95,$0.00,$17.95
Tequila Shrimp Fettuccini,1,0,$17.95,$0.00,-$0.00,$17.95,1.03%,$17.95,$0.00,$17.95
Albondigas Soup,2,0,$17.90,$0.00,-$0.00,$17.90,1.03%,$8.95,$0.00,$17.90
Al Pastor Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.97%,$16.95,$0.00,$16.95
Carnitas Plate,2,0,$33.90,-$16.95,-$0.00,$16.95,0.97%,$8.48,$0.00,$16.95
Negra Modelo,2,0,$16.00,$0.00,-$0.00,$16.00,0.92%,$8.00,$0.00,$0.00
"Flauta Appetizer ",3,0,$23.85,-$8.74,-$0.00,$15.11,0.87%,$5.04,$0.00,$15.11
Carnitas Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,0.86%,$14.95,$0.00,$14.95
Shrimp Burrito,2,0,$31.90,-$16.95,-$0.00,$14.95,0.86%,$7.48,$0.00,$14.95
Mercadito Margarita Don Julio,1,0,$14.00,$0.00,-$0.00,$14.00,0.81%,$14.00,$0.00,$14.00
Michelo Ultra Light,2,0,$13.95,$0.00,-$0.00,$13.95,0.80%,$6.98,$0.00,$0.00
Shred Chicken Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,0.80%,$13.95,$0.00,$13.95
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,0.80%,$13.95,$0.00,$13.95
Corona,2,0,$13.00,$0.00,-$0.00,$13.00,0.75%,$6.50,$0.00,$0.00
Chicken Cilantro Salad,1,0,$12.95,$0.00,-$0.00,$12.95,0.74%,$12.95,$0.00,$12.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,0.74%,$12.95,$0.00,$12.95
Tropical Tostada,1,0,$12.95,$0.00,-$0.00,$12.95,0.74%,$12.95,$0.00,$12.95
Guacamole half order,2,0,$12.00,$0.00,-$0.00,$12.00,0.69%,$6.00,$0.00,$12.00
IPA Pale Ale,2,0,$12.00,$0.00,-$0.00,$12.00,0.69%,$6.00,$0.00,$0.00
Chilaquiles Rojos,1,0,$10.95,$0.00,-$0.00,$10.95,0.63%,$10.95,$0.00,$10.95
Dos XX,2,0,$10.00,$0.00,-$0.00,$10.00,0.58%,$5.00,$0.00,$0.00
Modelo Especial,2,0,$10.00,$0.00,-$0.00,$10.00,0.58%,$5.00,$0.00,$0.00
Horchata,2,0,$9.00,$0.00,-$0.00,$9.00,0.52%,$4.50,$0.00,$9.00
KIDS Bean & Cheese Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.51%,$8.95,$0.00,$8.95
