Revenue Item Sales Report
"Jan 05, 2020 12:00 am - Jan 05, 2020 11:59 pm"
"Requested on: Apr 16, 2020 4:51 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,053.75"
Net Sales,"$2,053.75"
COGS,$35.80
Gross Profit,"$1,928.06"
Gross Profit Margin,93.88%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),54,0,"$1,077.30",$0.00,-$0.00,"$1,077.30",52.46%,$19.95,$0.00,"$1,077.30"
Sunday Brunch (Kids),7,0,$69.65,$0.00,-$0.00,$69.65,3.39%,$9.95,$0.00,$69.65
Combination de Dos,6,0,$67.70,$0.00,-$0.00,$67.70,3.30%,$11.28,$0.00,$67.70
Carne Asada Plate,3,0,$53.85,$0.00,-$0.00,$53.85,2.62%,$17.95,$0.00,$53.85
Soft Drink,15,0,$48.75,$0.00,-$0.00,$48.75,2.37%,$3.25,$0.00,$48.75
Menudo Soup,4,0,$47.80,$0.00,-$0.00,$47.80,2.33%,$11.95,$0.00,$47.80
Combination de Tres,3,0,$43.85,$0.00,-$0.00,$43.85,2.14%,$14.62,$0.00,$43.85
Mercadito Margarita Don Julio,3,0,$42.00,$0.00,-$0.00,$42.00,2.05%,$14.00,$0.00,$42.00
7 Mares,2,0,$37.90,$0.00,-$0.00,$37.90,1.85%,$18.95,$0.00,$37.90
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,1.75%,$17.95,$0.00,$35.90
Guacamole Full Size,4,0,$34.85,$0.00,-$0.00,$34.85,1.70%,$8.71,$35.80,-$0.95
Pacifico,5,0,$34.00,$0.00,-$0.00,$34.00,1.66%,$6.80,$0.00,$0.00
Campechana Cocktail,2,0,$33.90,$0.00,-$0.00,$33.90,1.65%,$16.95,$0.00,$33.90
Mimosa with Sunday Brunch,6,0,$30.00,$0.00,-$0.00,$30.00,1.46%,$5.00,$0.00,$30.00
Taco Salad,2,0,$27.90,$0.00,-$0.00,$27.90,1.36%,$13.95,$0.00,$27.90
House Margarita,3,0,$21.00,$0.00,-$0.00,$21.00,1.02%,$7.00,$0.00,$21.00
Beef Wellington,1,0,$18.94,$0.00,-$0.00,$18.94,0.92%,$18.94,$0.00,$0.00
"Flauta Appetizer ",2,0,$18.90,$0.00,-$0.00,$18.90,0.92%,$9.45,$0.00,$18.90
Albondigas Soup,2,0,$17.90,$0.00,-$0.00,$17.90,0.87%,$8.95,$0.00,$17.90
Al Pastor Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.83%,$16.95,$0.00,$16.95
Cocktail De Camaron,1,0,$16.95,$0.00,-$0.00,$16.95,0.83%,$16.95,$0.00,$16.95
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,0.83%,$16.95,$0.00,$16.95
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.83%,$16.95,$0.00,$16.95
5. Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,0.68%,$13.95,$0.00,$13.95
Montejo,2,0,$13.95,$0.00,-$0.00,$13.95,0.68%,$6.98,$0.00,$13.95
Horchata,3,0,$13.50,$0.00,-$0.00,$13.50,0.66%,$4.50,$0.00,$13.50
Carne Asada Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.63%,$12.95,$0.00,$12.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,0.63%,$12.95,$0.00,$12.95
Margarita's Spicy Burger,1,0,$11.95,$0.00,-$0.00,$11.95,0.58%,$11.95,$0.00,$11.95
Shred Beef Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,0.58%,$11.95,$0.00,$11.95
Corona,2,0,$10.00,$0.00,-$0.00,$10.00,0.49%,$5.00,$0.00,$0.00
Tostada De Ceviche,1,0,$9.95,$0.00,-$0.00,$9.95,0.48%,$9.95,$0.00,$9.95
House Cadillac Margarita,1,0,$9.00,$0.00,-$0.00,$9.00,0.44%,$9.00,$0.00,$9.00
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,0.44%,$8.95,$0.00,$8.95
KIDS Chicken Enchilada,1,0,$8.95,$0.00,-$0.00,$8.95,0.44%,$8.95,$0.00,$8.95
KIDS Chicken Strips,1,0,$8.95,$0.00,-$0.00,$8.95,0.44%,$8.95,$0.00,$8.95
The Healthy Choice,1,0,$8.95,$0.00,-$0.00,$8.95,0.44%,$8.95,$0.00,$8.95
Tea,3,0,$8.25,$0.00,-$0.00,$8.25,0.40%,$2.75,$0.00,$8.25
Dos XX,1,0,$8.00,$0.00,-$0.00,$8.00,0.39%,$8.00,$0.00,$0.00
Michelo Ultra Light,1,0,$7.95,$0.00,-$0.00,$7.95,0.39%,$7.95,$0.00,$0.00
Bean Dip,1,0,$6.00,$0.00,-$0.00,$6.00,0.29%,$6.00,$0.00,$0.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.29%,$6.00,$0.00,$6.00
Bohemia,1,0,$5.00,$0.00,-$0.00,$5.00,0.24%,$5.00,$0.00,$0.00
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,0.24%,$4.95,$0.00,$4.95
Jamaica,1,0,$4.50,$0.00,-$0.00,$4.50,0.22%,$4.50,$0.00,$4.50
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.22%,$4.50,$0.00,$4.50
Juices,1,0,$3.50,$0.00,-$0.00,$3.50,0.17%,$3.50,$0.00,$3.50
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.13%,$2.75,$0.00,$2.75
KIDS Ice Cream,1,0,$2.00,$0.00,-$0.00,$2.00,0.10%,$2.00,$0.00,$2.00
Side Avocado,1,0,$2.00,$0.00,-$0.00,$2.00,0.10%,$2.00,$0.00,$2.00
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.07%,$1.50,$0.00,$1.50
S Beef Willington,1,0,$1.01,$0.00,-$0.00,$1.01,0.05%,$1.01,$0.00,$1.01
Water,2,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,167,0,"$2,053.75",$0.00,$0.00,"$2,053.75",100.00%,$12.30,$35.80,"$1,928.06"
