Revenue Item Sales Report
"Jan 10, 2020 12:00 am - Jan 10, 2020 11:59 pm"
"Requested on: Apr 16, 2020 4:52 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,736.45"
Net Sales,"$2,672.69"
COGS,$53.70
Gross Profit,"$1,345.39"
Gross Profit Margin,50.34%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Item 1,1,0,"$1,000.00",$0.00,-$0.00,"$1,000.00",37.42%,"$1,000.00",$0.00,$0.00
MVHCC,15,0,$120.00,$0.00,-$0.00,$120.00,4.49%,$8.00,$0.00,$0.00
House Margarita,17,0,$133.00,-$30.00,-$0.00,$103.00,3.85%,$6.06,$0.00,$103.00
Combination de Dos,10,0,$99.50,$0.00,-$0.00,$99.50,3.72%,$9.95,$0.00,$99.50
Parrilla Para Dos,2,0,$79.90,-$3.99,-$0.00,$75.91,2.84%,$37.96,$0.00,$75.91
Guacamole Full Size,6,0,$66.75,$0.00,-$0.00,$66.75,2.50%,$11.13,$53.70,$13.05
Combination de Tres,5,0,$59.75,$0.00,-$0.00,$59.75,2.24%,$11.95,$0.00,$59.75
"Cocktail ""Vuelve A La Vida""",3,0,$56.85,$0.00,-$0.00,$56.85,2.13%,$18.95,$0.00,$56.85
Soft Drink,17,0,$55.25,$0.00,-$0.00,$55.25,2.07%,$3.25,$0.00,$55.25
Carne Asada Burrito,4,0,$53.80,$0.00,-$0.00,$53.80,2.01%,$13.45,$0.00,$53.80
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,1.87%,$24.95,$0.00,$49.90
Shrimp Burrito,3,0,$48.85,$0.00,-$0.00,$48.85,1.83%,$16.28,$0.00,$48.85
Modelo Especial,8,0,$49.00,-$2.00,-$0.00,$47.00,1.76%,$5.88,$0.00,$0.00
Steak Tampiqueno,2,0,$39.90,$0.00,-$0.00,$39.90,1.49%,$19.95,$0.00,$39.90
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,1.34%,$17.95,$0.00,$35.90
Albondigas Soup,4,0,$35.80,$0.00,-$0.00,$35.80,1.34%,$8.95,$0.00,$35.80
Cocktail De Camaron,2,0,$33.90,$0.00,-$0.00,$33.90,1.27%,$16.95,$0.00,$33.90
Montejo,6,0,$39.90,-$11.39,-$0.00,$28.51,1.07%,$4.75,$0.00,$28.51
The Classic Enchiladas,3,0,$26.85,$0.00,-$0.00,$26.85,1.00%,$8.95,$0.00,$26.85
Chicken Cilantro Salad,2,0,$25.90,$0.00,-$0.00,$25.90,0.97%,$12.95,$0.00,$25.90
Carne Asada Fries,2,0,$23.90,$0.00,-$0.00,$23.90,0.89%,$11.95,$0.00,$23.90
Nachos Vaqueros,2,0,$23.90,$0.00,-$0.00,$23.90,0.89%,$11.95,$0.00,$23.90
Negra Modelo,4,0,$20.00,$0.00,-$0.00,$20.00,0.75%,$5.00,$0.00,$0.00
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,0.75%,$19.95,$0.00,$19.95
Camarones Aguachiles,1,0,$19.95,$0.00,-$0.00,$19.95,0.75%,$19.95,$0.00,$19.95
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,0.75%,$19.95,$0.00,$19.95
Combination de Uno,2,0,$19.90,$0.00,-$0.00,$19.90,0.74%,$9.95,$0.00,$19.90
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,0.67%,$17.95,$0.00,$17.95
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,0.67%,$17.95,$0.00,$17.95
Tequila Shrimp Fettuccini,1,0,$17.95,$0.00,-$0.00,$17.95,0.67%,$17.95,$0.00,$17.95
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,0.67%,$8.95,$0.00,$17.90
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,0.63%,$16.95,$0.00,$16.95
House Cadillac Margarita,2,0,$20.00,-$4.00,-$0.00,$16.00,0.60%,$8.00,$0.00,$16.00
Taco A La Carte,5,0,$15.75,$0.00,-$0.00,$15.75,0.59%,$3.15,$0.00,$0.00
Carne Asada Salad,1,0,$14.95,$0.00,-$0.00,$14.95,0.56%,$14.95,$0.00,$14.95
Carnitas Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,0.56%,$14.95,$0.00,$14.95
Shrimp Enchilada Plate,1,0,$14.95,$0.00,-$0.00,$14.95,0.56%,$14.95,$0.00,$14.95
Special Large Chile Relleno,1,0,$14.95,$0.00,-$0.00,$14.95,0.56%,$14.95,$0.00,$0.00
Shred Beef Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,0.52%,$13.95,$0.00,$13.95
Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,0.52%,$13.95,$0.00,$13.95
Horchata,3,0,$13.50,$0.00,-$0.00,$13.50,0.51%,$4.50,$0.00,$13.50
1800,1,0,$13.00,$0.00,-$0.00,$13.00,0.49%,$13.00,$0.00,$13.00
Grilled Chicken Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.48%,$12.95,$0.00,$12.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,0.48%,$12.95,$0.00,$12.95
Corona,2,0,$13.00,-$1.00,-$0.00,$12.00,0.45%,$6.00,$0.00,$0.00
Flauta A La Carte,6,0,$12.00,$0.00,-$0.00,$12.00,0.45%,$2.00,$0.00,$0.00
Shred Chicken Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,0.45%,$11.95,$0.00,$11.95
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,0.45%,$11.95,$0.00,$11.95
Coffee,4,0,$11.00,$0.00,-$0.00,$11.00,0.41%,$2.75,$0.00,$11.00
Cheese Quesadilla,1,0,$10.95,$0.00,-$0.00,$10.95,0.41%,$10.95,$0.00,$10.95
HH Quesadilla,1,0,$14.95,-$4.49,-$0.00,$10.46,0.39%,$10.46,$0.00,$10.46
Bud Light,3,0,$12.00,-$2.00,-$0.00,$10.00,0.37%,$3.33,$0.00,$0.00
