Revenue Item Sales Report
"Jan 22, 2020 12:00 am - Jan 22, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:06 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$640.70
Net Sales,$634.71
COGS,$8.95
Gross Profit,$593.81
Gross Profit Margin,93.56%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Carne Asada Plate,3,0,$53.85,$0.00,-$0.00,$53.85,8.48%,$17.95,$0.00,$53.85
Tequila Shrimp Fettuccini,3,0,$53.85,$0.00,-$0.00,$53.85,8.48%,$17.95,$0.00,$53.85
Cadillac Margarita,3,0,$46.00,$0.00,-$0.00,$46.00,7.25%,$15.33,$0.00,$46.00
House Margarita,7,0,$49.00,-$4.00,-$0.00,$45.00,7.09%,$6.43,$0.00,$45.00
Combination de Uno,4,0,$31.80,$0.00,-$0.00,$31.80,5.01%,$7.95,$0.00,$31.80
Shred Chicken Burrito,2,0,$29.90,$0.00,-$0.00,$29.90,4.71%,$14.95,$0.00,$29.90
Combination de Dos,3,0,$29.85,$0.00,-$0.00,$29.85,4.70%,$9.95,$0.00,$29.85
Modelo Especial,4,0,$26.00,$0.00,-$0.00,$26.00,4.10%,$6.50,$0.00,$0.00
Chicken Cilantro Salad,2,0,$25.90,$0.00,-$0.00,$25.90,4.08%,$12.95,$0.00,$25.90
Dona Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,3.78%,$12.00,$0.00,$24.00
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,3.14%,$19.95,$0.00,$19.95
Cheese Quesadilla,2,0,$21.90,-$1.99,-$0.00,$19.91,3.14%,$9.96,$0.00,$19.91
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,2.99%,$18.95,$0.00,$18.95
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,2.82%,$8.95,$0.00,$17.90
Shrimp Burrito,1,0,$16.95,$0.00,-$0.00,$16.95,2.67%,$16.95,$0.00,$16.95
Carne Asada Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,2.36%,$14.95,$0.00,$14.95
Shrimp Enchilada Plate,1,0,$14.95,$0.00,-$0.00,$14.95,2.36%,$14.95,$0.00,$14.95
Shred Beef Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,2.20%,$13.95,$0.00,$13.95
Deep Fried Ice Cream,2,0,$13.90,$0.00,-$0.00,$13.90,2.19%,$6.95,$0.00,$13.90
Soft Drink,4,0,$13.00,$0.00,-$0.00,$13.00,2.05%,$3.25,$0.00,$13.00
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,2.04%,$12.95,$0.00,$12.95
Chile Relleno,2,0,$12.00,$0.00,-$0.00,$12.00,1.89%,$6.00,$0.00,$12.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,1.88%,$11.95,$0.00,$11.95
Combination de Tres,1,0,$11.95,$0.00,-$0.00,$11.95,1.88%,$11.95,$0.00,$11.95
Menudo Soup,1,0,$11.95,$0.00,-$0.00,$11.95,1.88%,$11.95,$0.00,$11.95
Guacamole Full Size,1,0,$10.95,$0.00,-$0.00,$10.95,1.73%,$10.95,$8.95,$2.00
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,1.41%,$8.95,$0.00,$8.95
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.95%,$6.00,$0.00,$6.00
Bean Dip,1,0,$5.95,$0.00,-$0.00,$5.95,0.94%,$5.95,$0.00,$0.00
Jamaica,1,0,$4.50,$0.00,-$0.00,$4.50,0.71%,$4.50,$0.00,$4.50
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.43%,$2.75,$0.00,$2.75
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.43%,$2.75,$0.00,$2.75
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.24%,$1.50,$0.00,$1.50
Water,2,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,65,0,$640.70,-$5.99,$0.00,$634.71,100.00%,$9.76,$8.95,$593.81
