Revenue Item Sales Report
"Jan 04, 2020 12:00 am - Jan 04, 2020 11:59 pm"
"Requested on: Apr 16, 2020 4:50 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,253.85"
Net Sales,"$1,210.26"
COGS,$35.80
Gross Profit,"$1,122.96"
Gross Profit Margin,92.79%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Dos,13,0,$131.35,$0.00,-$0.00,$131.35,10.85%,$10.10,$0.00,$131.35
Soft Drink,30,0,$97.50,$0.00,-$0.00,$97.50,8.06%,$3.25,$0.00,$97.50
Carne Asada Plate,5,0,$89.75,$0.00,-$0.00,$89.75,7.42%,$17.95,$0.00,$89.75
House Margarita,7,0,$83.00,$0.00,-$0.00,$83.00,6.86%,$11.86,$0.00,$83.00
Grande Mixed Fajitas,3,0,$74.85,$0.00,-$0.00,$74.85,6.18%,$24.95,$0.00,$74.85
Chilaquiles Rojos,6,0,$63.70,-$2.74,-$0.00,$60.96,5.04%,$10.16,$0.00,$60.96
Combination de Tres,4,0,$47.80,$0.00,-$0.00,$47.80,3.95%,$11.95,$0.00,$47.80
Combination de Uno,6,0,$47.70,$0.00,-$0.00,$47.70,3.94%,$7.95,$0.00,$47.70
Guacamole Full Size,4,0,$35.80,$0.00,-$0.00,$35.80,2.96%,$8.95,$35.80,$0.00
Bean & Cheese Burrito,3,0,$31.85,$0.00,-$0.00,$31.85,2.63%,$10.62,$0.00,$31.85
Grilled Chicken Burrito,2,0,$27.90,$0.00,-$0.00,$27.90,2.31%,$13.95,$0.00,$27.90
Albondigas Soup,3,0,$26.85,$0.00,-$0.00,$26.85,2.22%,$8.95,$0.00,$26.85
Carne Asada Burrito,2,0,$25.90,$0.00,-$0.00,$25.90,2.14%,$12.95,$0.00,$25.90
Modelo Especial,3,0,$21.00,$0.00,-$0.00,$21.00,1.74%,$7.00,$0.00,$0.00
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,1.65%,$19.95,$0.00,$19.95
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,1.65%,$19.95,$0.00,$19.95
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,1.65%,$19.95,$0.00,$19.95
