Revenue Item Sales Report
"Jan 06, 2020 12:00 am - Jan 06, 2020 11:59 pm"
"Requested on: Apr 16, 2020 4:51 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,481.10"
Net Sales,"$1,404.12"
COGS,$0.00
Gross Profit,"$1,010.37"
Gross Profit Margin,71.96%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Deep Fried Ice Cream,2,0,$13.90,$0.00,-$0.00,$13.90,0.99%,$6.95,$0.00,$13.90
Tropical Tostada,1,0,$12.95,$0.00,-$0.00,$12.95,0.92%,$12.95,$0.00,$12.95
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.78%,$10.95,$0.00,$10.95
Custom Item,1,0,$10.00,$0.00,-$0.00,$10.00,0.71%,$10.00,$0.00,$0.00
Coronadita,3,0,$9.00,$0.00,-$0.00,$9.00,0.64%,$3.00,$0.00,$9.00
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,0.64%,$8.95,$0.00,$8.95
Double Dare Tacos,1,0,$8.95,$0.00,-$0.00,$8.95,0.64%,$8.95,$0.00,$8.95
HH Nachos Vaqueros,1,0,$11.95,-$3.59,-$0.00,$8.36,0.60%,$8.36,$0.00,$8.36
Bacardi,1,0,$8.00,$0.00,-$0.00,$8.00,0.57%,$8.00,$0.00,$0.00
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,0.57%,$7.95,$0.00,$7.95
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,0.57%,$7.95,$0.00,$7.95
Side French Fries,2,0,$7.00,$0.00,-$0.00,$7.00,0.50%,$3.50,$0.00,$7.00
Jose Cuervo,1,0,$6.00,$0.00,-$0.00,$6.00,0.43%,$6.00,$0.00,$0.00
HH Flauta Appetizer,1,0,$7.95,-$2.39,-$0.00,$5.56,0.40%,$5.56,$0.00,$5.56
White Zinfandel,1,0,$6.00,-$1.00,-$0.00,$5.00,0.36%,$5.00,$0.00,$0.00
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.32%,$4.50,$0.00,$4.50
Side Chile Toreado,3,0,$4.50,$0.00,-$0.00,$4.50,0.32%,$1.50,$0.00,$4.50
Side Flour Tortillas,2,0,$3.00,$0.00,-$0.00,$3.00,0.21%,$1.50,$0.00,$3.00
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.11%,$1.50,$0.00,$1.50
Water,3,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,172,0,"$1,481.10",-$76.98,$0.00,"$1,404.12",100.00%,$8.16,$0.00,"$1,010.37"
