Revenue Item Sales Report
"Jan 12, 2020 12:00 am - Jan 12, 2020 11:59 pm"
"Requested on: Apr 16, 2020 4:53 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,945.65"
Net Sales,"$2,937.49"
COGS,$44.75
Gross Profit,"$2,770.90"
Gross Profit Margin,94.33%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),70,0,"$1,396.50",$0.00,-$0.00,"$1,396.50",47.54%,$19.95,$0.00,"$1,396.50"
Sunday Brunch (Kids),10,0,$99.50,$0.00,-$0.00,$99.50,3.39%,$9.95,$0.00,$99.50
House Margarita,14,0,$98.00,$0.00,-$0.00,$98.00,3.34%,$7.00,$0.00,$98.00
Parrilla Para Dos,2,0,$79.90,$0.00,-$0.00,$79.90,2.72%,$39.95,$0.00,$79.90
Combination de Dos,7,0,$79.65,$0.00,-$0.00,$79.65,2.71%,$11.38,$0.00,$79.65
Combination de Tres,6,0,$75.70,$0.00,-$0.00,$75.70,2.58%,$12.62,$0.00,$75.70
Mimosa with Sunday Brunch,15,0,$75.00,$0.00,-$0.00,$75.00,2.55%,$5.00,$0.00,$75.00
Guacamole Full Size,5,0,$54.75,$0.00,-$0.00,$54.75,1.86%,$10.95,$44.75,$10.00
Camarones,3,0,$53.85,-$1.79,-$0.00,$52.06,1.77%,$17.35,$0.00,$52.06
Carne Asada Plate,3,0,$53.85,-$1.79,-$0.00,$52.06,1.77%,$17.35,$0.00,$52.06
Grilled Chicken Fajitas,3,0,$50.85,$0.00,-$0.00,$50.85,1.73%,$16.95,$0.00,$50.85
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,1.70%,$24.95,$0.00,$49.90
Soft Drink,15,0,$48.75,$0.00,-$0.00,$48.75,1.66%,$3.25,$0.00,$48.75
Menudo Soup,4,0,$47.80,$0.00,-$0.00,$47.80,1.63%,$11.95,$0.00,$47.80
Carne Asada Burrito,3,0,$40.85,$0.00,-$0.00,$40.85,1.39%,$13.62,$0.00,$40.85
KIDS Chicken Strips,4,0,$35.80,$0.00,-$0.00,$35.80,1.22%,$8.95,$0.00,$35.80
Champagne with Sunday Brunch,7,0,$35.00,$0.00,-$0.00,$35.00,1.19%,$5.00,$0.00,$35.00
Mojarra,2,0,$31.90,$0.00,-$0.00,$31.90,1.09%,$15.95,$0.00,$31.90
Combination de Uno,4,0,$31.80,$0.00,-$0.00,$31.80,1.08%,$7.95,$0.00,$31.80
Grilled Chicken Burrito,2,0,$27.90,$0.00,-$0.00,$27.90,0.95%,$13.95,$0.00,$27.90
KIDS Cheeseburger,3,0,$26.85,$0.00,-$0.00,$26.85,0.91%,$8.95,$0.00,$26.85
