Revenue Item Sales Report
"Jan 16, 2020 12:00 am - Jan 16, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:04 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$658.10
Net Sales,$627.46
COGS,$26.85
Gross Profit,$560.11
Gross Profit Margin,89.27%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
House Margarita,7,0,$49.00,-$2.00,-$0.00,$47.00,7.49%,$6.71,$0.00,$47.00
Combination de Tres,3,0,$37.85,$0.00,-$0.00,$37.85,6.03%,$12.62,$0.00,$37.85
Combination de Dos,3,0,$35.85,$0.00,-$0.00,$35.85,5.71%,$11.95,$0.00,$35.85
Soft Drink,11,0,$35.75,$0.00,-$0.00,$35.75,5.70%,$3.25,$0.00,$35.75
Grilled Chicken Fajitas,2,0,$33.90,$0.00,-$0.00,$33.90,5.40%,$16.95,$0.00,$33.90
Guacamole Full Size,3,0,$32.85,$0.00,-$0.00,$32.85,5.24%,$10.95,$26.85,$6.00
Carne Asada Burrito,2,0,$29.90,$0.00,-$0.00,$29.90,4.77%,$14.95,$0.00,$29.90
The Classic Enchiladas,3,0,$26.85,$0.00,-$0.00,$26.85,4.28%,$8.95,$0.00,$26.85
The Great Panino,3,0,$26.85,$0.00,-$0.00,$26.85,4.28%,$8.95,$0.00,$26.85
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,3.98%,$24.95,$0.00,$24.95
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,3.18%,$19.95,$0.00,$19.95
Albondigas Soup,3,0,$26.85,-$8.95,-$0.00,$17.90,2.85%,$5.97,$0.00,$17.90
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,2.85%,$8.95,$0.00,$17.90
Carnitas Plate,1,0,$16.95,$0.00,-$0.00,$16.95,2.70%,$16.95,$0.00,$16.95
Hennessy,2,0,$16.00,$0.00,-$0.00,$16.00,2.55%,$8.00,$0.00,$16.00
Montejo,2,0,$15.90,$0.00,-$0.00,$15.90,2.53%,$7.95,$0.00,$15.90
Small Alb. Soup,3,0,$13.50,$0.00,-$0.00,$13.50,2.15%,$4.50,$0.00,$13.50
Chicken Caesar Salad,1,0,$12.95,$0.00,-$0.00,$12.95,2.06%,$12.95,$0.00,$12.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,2.06%,$12.95,$0.00,$12.95
S Shrimp Enchiladas,1,0,$12.95,$0.00,-$0.00,$12.95,2.06%,$12.95,$0.00,$12.95
Cabernet Sauvigon,2,0,$14.00,-$2.00,-$0.00,$12.00,1.91%,$6.00,$0.00,$0.00
Cadillac Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,1.91%,$12.00,$0.00,$12.00
Coors Light,3,0,$12.00,$0.00,-$0.00,$12.00,1.91%,$4.00,$0.00,$0.00
Menudo Soup,1,0,$11.95,$0.00,-$0.00,$11.95,1.90%,$11.95,$0.00,$11.95
Carne Asada Salad,1,0,$14.95,-$3.74,-$0.00,$11.21,1.79%,$11.21,$0.00,$11.21
Huevos Rancheros,1,0,$9.95,$0.00,-$0.00,$9.95,1.59%,$9.95,$0.00,$9.95
Jamaica,2,0,$9.00,$0.00,-$0.00,$9.00,1.43%,$4.50,$0.00,$9.00
The Healthy Choice,1,0,$8.95,$0.00,-$0.00,$8.95,1.43%,$8.95,$0.00,$8.95
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,1.11%,$6.95,$0.00,$6.95
Chile Relleno,1,0,$6.00,$0.00,-$0.00,$6.00,0.96%,$6.00,$0.00,$6.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.96%,$6.00,$0.00,$6.00
Taquito A La Carte,3,0,$6.00,$0.00,-$0.00,$6.00,0.96%,$2.00,$0.00,$0.00
Enchilada A La Carte,2,0,$5.50,$0.00,-$0.00,$5.50,0.88%,$2.75,$0.00,$0.00
Chardonnay,1,0,$7.00,-$2.00,-$0.00,$5.00,0.80%,$5.00,$0.00,$0.00
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.72%,$4.50,$0.00,$4.50
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.72%,$4.50,$0.00,$4.50
Side Corn Tortillas,2,0,$3.00,$0.00,-$0.00,$3.00,0.48%,$1.50,$0.00,$3.00
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.44%,$2.75,$0.00,$2.75
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.24%,$1.50,$0.00,$1.50
Carne Asada Fries,1,0,$11.95,-$11.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,5,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,88,0,$658.10,-$30.64,$0.00,$627.46,100.00%,$7.13,$26.85,$560.11
