Revenue Item Sales Report
"Jan 31, 2020 12:00 am - Jan 31, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:08 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$5,539.13"
Net Sales,"$5,482.15"
COGS,$26.85
Gross Profit,"$1,163.62"
Gross Profit Margin,21.23%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Item 1,1,0,"$3,043.97",$0.00,-$0.00,"$3,043.97",55.53%,"$3,043.97",$0.00,$0.00
Item 1,1,0,$999.36,$0.00,-$0.00,$999.36,18.23%,$999.36,$0.00,$0.00
Cadillac Margarita,5,0,$94.00,$0.00,-$0.00,$94.00,1.71%,$18.80,$0.00,$94.00
Molcajete Mar Y Terra,2,0,$89.90,$0.00,-$0.00,$89.90,1.64%,$44.95,$0.00,$89.90
House Margarita,15,0,$105.00,-$20.00,-$0.00,$85.00,1.55%,$5.67,$0.00,$85.00
Combination de Dos,6,0,$63.70,$0.00,-$0.00,$63.70,1.16%,$10.62,$0.00,$63.70
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,0.91%,$24.95,$0.00,$49.90
"Flauta Appetizer ",5,0,$42.75,$0.00,-$0.00,$42.75,0.78%,$8.55,$0.00,$42.75
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,0.73%,$39.95,$0.00,$39.95
Blackened Salmon,2,0,$39.90,$0.00,-$0.00,$39.90,0.73%,$19.95,$0.00,$39.90
Combination de Tres,3,0,$37.85,$0.00,-$0.00,$37.85,0.69%,$12.62,$0.00,$37.85
Long Island Iced Tea,4,0,$36.00,$0.00,-$0.00,$36.00,0.66%,$9.00,$0.00,$0.00
Corona,8,0,$40.00,-$5.00,-$0.00,$35.00,0.64%,$4.38,$0.00,$0.00
Guacamole Full Size,3,0,$32.85,$0.00,-$0.00,$32.85,0.60%,$10.95,$26.85,$6.00
Shred Beef Burrito,2,0,$25.90,$0.00,-$0.00,$25.90,0.47%,$12.95,$0.00,$25.90
Chardonnay,5,0,$35.00,-$10.00,-$0.00,$25.00,0.46%,$5.00,$0.00,$0.00
House Cadillac Margarita,3,0,$30.00,-$6.00,-$0.00,$24.00,0.44%,$8.00,$0.00,$24.00
Modelo Especial,4,0,$26.00,-$2.00,-$0.00,$24.00,0.44%,$6.00,$0.00,$0.00
Carne Asada Fries,2,0,$23.90,$0.00,-$0.00,$23.90,0.44%,$11.95,$0.00,$23.90
Menudo Soup,2,0,$23.90,$0.00,-$0.00,$23.90,0.44%,$11.95,$0.00,$23.90
Tostada De Ceviche,2,0,$23.90,$0.00,-$0.00,$23.90,0.44%,$11.95,$0.00,$23.90
Soft Drink,7,0,$22.75,$0.00,-$0.00,$22.75,0.41%,$3.25,$0.00,$22.75
Shrimp a la cart Costa Azul (1),8,0,$20.00,$0.00,-$0.00,$20.00,0.36%,$2.50,$0.00,$20.00
