Revenue Item Sales Report
"Jan 15, 2020 12:00 am - Jan 15, 2020 11:59 pm"
"Requested on: Apr 16, 2020 4:54 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$569.25
Net Sales,$561.66
COGS,$35.80
Gross Profit,$466.41
Gross Profit Margin,83.04%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,8.88%,$24.95,$0.00,$49.90
Guacamole Full Size,4,0,$43.80,$0.00,-$0.00,$43.80,7.80%,$10.95,$35.80,$8.00
Camarones Costa Azul,2,0,$39.90,$0.00,-$0.00,$39.90,7.10%,$19.95,$0.00,$39.90
Steak Tampiqueno,2,0,$39.90,$0.00,-$0.00,$39.90,7.10%,$19.95,$0.00,$39.90
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,6.39%,$17.95,$0.00,$35.90
KIDS Chicken Strips,4,0,$35.80,$0.00,-$0.00,$35.80,6.37%,$8.95,$0.00,$35.80
Combination de Dos,3,0,$33.85,$0.00,-$0.00,$33.85,6.03%,$11.28,$0.00,$33.85
Soft Drink,8,0,$26.00,$0.00,-$0.00,$26.00,4.63%,$3.25,$0.00,$26.00
Large Chile Relleno,2,0,$25.90,$0.00,-$0.00,$25.90,4.61%,$12.95,$0.00,$25.90
Cadillac Margarita,1,0,$20.00,$0.00,-$0.00,$20.00,3.56%,$20.00,$0.00,$20.00
Pacifico,3,0,$18.00,$0.00,-$0.00,$18.00,3.20%,$6.00,$0.00,$0.00
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,3.20%,$17.95,$0.00,$17.95
Shrimp Burrito,1,0,$17.95,$0.00,-$0.00,$17.95,3.20%,$17.95,$0.00,$17.95
Modelo Especial,3,0,$18.00,-$2.00,-$0.00,$16.00,2.85%,$5.33,$0.00,$0.00
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,2.84%,$15.95,$0.00,$15.95
Carnitas Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,2.66%,$14.95,$0.00,$14.95
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,2.13%,$11.95,$0.00,$11.95
Combination de Tres,1,0,$11.95,$0.00,-$0.00,$11.95,2.13%,$11.95,$0.00,$11.95
House Margarita,1,0,$13.00,-$2.00,-$0.00,$11.00,1.96%,$11.00,$0.00,$11.00
Queso Fundido,1,0,$9.95,$0.00,-$0.00,$9.95,1.77%,$9.95,$0.00,$9.95
SHRIMP QUESADILLA TO GO,1,0,$9.95,$0.00,-$0.00,$9.95,1.77%,$9.95,$0.00,$0.00
Horchata,2,0,$9.00,$0.00,-$0.00,$9.00,1.60%,$4.50,$0.00,$9.00
HH Carne Asada Fries,1,0,$11.95,-$3.59,-$0.00,$8.36,1.49%,$8.36,$0.00,$8.36
Malibu rum,1,0,$8.00,$0.00,-$0.00,$8.00,1.42%,$8.00,$0.00,$0.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,1.07%,$6.00,$0.00,$6.00
Dos XX,1,0,$5.00,$0.00,-$0.00,$5.00,0.89%,$5.00,$0.00,$0.00
Jamaica,1,0,$4.50,$0.00,-$0.00,$4.50,0.80%,$4.50,$0.00,$4.50
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.80%,$4.50,$0.00,$4.50
Side Corn Tortillas,2,0,$3.00,$0.00,-$0.00,$3.00,0.53%,$1.50,$0.00,$3.00
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.49%,$2.75,$0.00,$2.75
Red Bull,1,0,$2.50,$0.00,-$0.00,$2.50,0.45%,$2.50,$0.00,$0.00
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.27%,$1.50,$0.00,$1.50

TOTAL,58,0,$569.25,-$7.59,$0.00,$561.66,100.00%,$9.68,$35.80,$466.41
