Revenue Item Sales Report
"Jan 24, 2020 12:00 am - Jan 24, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:06 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,588.55"
Net Sales,"$1,546.37"
COGS,$44.75
Gross Profit,"$1,289.12"
Gross Profit Margin,83.36%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
House Margarita,16,0,$124.00,-$20.00,-$0.00,$104.00,6.73%,$6.50,$0.00,$104.00
Camarones,5,0,$89.75,-$1.80,-$0.00,$87.95,5.69%,$17.59,$0.00,$87.95
Bud Light,11,0,$87.65,-$8.00,-$0.00,$79.65,5.15%,$7.24,$0.00,$79.65
Cadillac Margarita,4,0,$69.00,$0.00,-$0.00,$69.00,4.46%,$17.25,$0.00,$69.00
Blackened Salmon,3,0,$59.85,$0.00,-$0.00,$59.85,3.87%,$19.95,$0.00,$59.85
Combination de Dos,6,0,$59.70,$0.00,-$0.00,$59.70,3.86%,$9.95,$0.00,$59.70
Soft Drink,17,0,$55.25,$0.00,-$0.00,$55.25,3.57%,$3.25,$0.00,$55.25
Guacamole Full Size,5,0,$54.75,$0.00,-$0.00,$54.75,3.54%,$10.95,$44.75,$10.00
Cocktail De Camaron,3,0,$50.85,$0.00,-$0.00,$50.85,3.29%,$16.95,$0.00,$50.85
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,2.91%,$44.95,$0.00,$44.95
Tostada De Ceviche,4,0,$43.80,$0.00,-$0.00,$43.80,2.83%,$10.95,$0.00,$43.80
Menudo Soup,3,0,$35.85,$0.00,-$0.00,$35.85,2.32%,$11.95,$0.00,$35.85
Grilled Chicken Fajitas,2,0,$33.90,$0.00,-$0.00,$33.90,2.19%,$16.95,$0.00,$33.90
Taco A La Carte,11,0,$32.25,$0.00,-$0.00,$32.25,2.09%,$2.93,$0.00,$0.00
Paloma Cazadores,4,0,$32.00,$0.00,-$0.00,$32.00,2.07%,$8.00,$0.00,$0.00
Carnitas Burrito,2,0,$29.90,$0.00,-$0.00,$29.90,1.93%,$14.95,$0.00,$29.90
Montejo,2,0,$28.00,$0.00,-$0.00,$28.00,1.81%,$14.00,$0.00,$28.00
Albondigas Soup,3,0,$26.85,$0.00,-$0.00,$26.85,1.74%,$8.95,$0.00,$26.85
The Classic Enchiladas,3,0,$26.85,$0.00,-$0.00,$26.85,1.74%,$8.95,$0.00,$26.85
Carne Asada Fries,2,0,$23.90,$0.00,-$0.00,$23.90,1.55%,$11.95,$0.00,$23.90
Combination de Tres,2,0,$23.90,$0.00,-$0.00,$23.90,1.55%,$11.95,$0.00,$23.90
Combination de Uno,3,0,$23.85,$0.00,-$0.00,$23.85,1.54%,$7.95,$0.00,$23.85
