Revenue Item Sales Report
"Jan 26, 2020 12:00 am - Jan 26, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:07 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,996.05"
Net Sales,"$2,915.80"
COGS,$2.50
Gross Profit,"$2,826.55"
Gross Profit Margin,96.94%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Guacamole half order,3,0,$18.00,-$6.00,-$0.00,$12.00,0.41%,$4.00,$0.00,$12.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.41%,$11.95,$0.00,$11.95
Menudo Soup,3,0,$35.85,-$23.90,-$0.00,$11.95,0.41%,$3.98,$0.00,$11.95
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.38%,$10.95,$0.00,$10.95
Taco A La Carte,3,0,$9.75,$0.00,-$0.00,$9.75,0.33%,$3.25,$0.00,$0.00
Jamaica,2,0,$9.00,$0.00,-$0.00,$9.00,0.31%,$4.50,$0.00,$9.00
Side Shrimp 3 shrimp=16/20,3,0,$9.00,$0.00,-$0.00,$9.00,0.31%,$3.00,$0.00,$9.00
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,0.31%,$8.95,$0.00,$8.95
KIDS Cheese Enchilada,1,0,$8.95,$0.00,-$0.00,$8.95,0.31%,$8.95,$0.00,$8.95
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,0.31%,$8.95,$0.00,$8.95
KIDS Chicken Strips,1,0,$8.95,$0.00,-$0.00,$8.95,0.31%,$8.95,$0.00,$8.95
The Healthy Choice,1,0,$8.95,$0.00,-$0.00,$8.95,0.31%,$8.95,$0.00,$8.95
Mangoniada Margarita,1,0,$7.00,$0.00,-$0.00,$7.00,0.24%,$7.00,$2.50,$4.50
Kids Drink Only,3,0,$6.00,$0.00,-$0.00,$6.00,0.21%,$2.00,$0.00,$6.00
Mimosa,2,0,$6.00,$0.00,-$0.00,$6.00,0.21%,$3.00,$0.00,$6.00
Champagne with Sunday Brunch,1,0,$5.00,$0.00,-$0.00,$5.00,0.17%,$5.00,$0.00,$5.00
Corona,1,0,$5.00,$0.00,-$0.00,$5.00,0.17%,$5.00,$0.00,$0.00
Estrella Jalisco,1,0,$5.00,$0.00,-$0.00,$5.00,0.17%,$5.00,$0.00,$0.00
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.17%,$4.95,$0.00,$4.95
Small Alb. Soup,1,0,$4.50,$0.00,-$0.00,$4.50,0.15%,$4.50,$0.00,$4.50
Budweiser,1,0,$4.00,$0.00,-$0.00,$4.00,0.14%,$4.00,$0.00,$0.00
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.12%,$3.50,$0.00,$3.50
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.05%,$1.50,$0.00,$1.50
One shrimp mojo de ajo,1,0,$1.00,$0.00,-$0.00,$1.00,0.03%,$1.00,$0.00,$0.00
Al Pastor Plate,1,0,$16.95,-$16.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side Chips,2,0,$3.00,-$3.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side House Salsa,1,0,$1.50,-$1.50,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
The Great Panino,1,0,$8.95,-$8.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,10,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,244,0,"$2,996.05",-$80.25,$0.00,"$2,915.80",100.00%,$11.95,$2.50,"$2,826.55"
