Revenue Item Sales Report
"Jan 19, 2020 12:00 am - Jan 19, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:05 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,438.65"
Net Sales,"$1,438.65"
COGS,$26.85
Gross Profit,"$1,348.05"
Gross Profit Margin,93.70%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),31,0,$618.45,$0.00,-$0.00,$618.45,42.99%,$19.95,$0.00,$618.45
Sunday Brunch (Kids),9,0,$89.55,$0.00,-$0.00,$89.55,6.22%,$9.95,$0.00,$89.55
Combination de Dos,7,0,$71.65,$0.00,-$0.00,$71.65,4.98%,$10.24,$0.00,$71.65
House Margarita,8,0,$68.00,$0.00,-$0.00,$68.00,4.73%,$8.50,$0.00,$68.00
Filet,4,0,$59.80,$0.00,-$0.00,$59.80,4.16%,$14.95,$0.00,$59.80
Soft Drink,15,0,$48.75,$0.00,-$0.00,$48.75,3.39%,$3.25,$0.00,$48.75
Combination de Tres,4,0,$47.80,$0.00,-$0.00,$47.80,3.32%,$11.95,$0.00,$47.80
Carne Asada Plate,2,0,$35.90,$0.00,-$0.00,$35.90,2.50%,$17.95,$0.00,$35.90
Mimosa with Sunday Brunch,7,0,$35.00,$0.00,-$0.00,$35.00,2.43%,$5.00,$0.00,$35.00
Guacamole Full Size,3,0,$29.90,$0.00,-$0.00,$29.90,2.08%,$9.97,$26.85,$3.05
Corona,5,0,$25.00,$0.00,-$0.00,$25.00,1.74%,$5.00,$0.00,$0.00
Cadillac Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,1.67%,$12.00,$0.00,$24.00
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,1.39%,$19.95,$0.00,$19.95
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,1.25%,$17.95,$0.00,$17.95
KIDS Bean & Cheese Burrito,2,0,$17.90,$0.00,-$0.00,$17.90,1.24%,$8.95,$0.00,$17.90
KIDS Cheeseburger,2,0,$17.90,$0.00,-$0.00,$17.90,1.24%,$8.95,$0.00,$17.90
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,1.18%,$16.95,$0.00,$16.95
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,1.11%,$15.95,$0.00,$15.95
Negra Modelo,3,0,$15.00,$0.00,-$0.00,$15.00,1.04%,$5.00,$0.00,$0.00
Carne Asada Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,1.04%,$14.95,$0.00,$14.95
Carne Asada Salad,1,0,$14.95,$0.00,-$0.00,$14.95,1.04%,$14.95,$0.00,$14.95
Shred Chicken Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,0.97%,$13.95,$0.00,$13.95
Carnitas Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.90%,$12.95,$0.00,$12.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,0.90%,$12.95,$0.00,$12.95
Bacon Cheeseburger,1,0,$11.95,$0.00,-$0.00,$11.95,0.83%,$11.95,$0.00,$11.95
Menudo Soup,1,0,$11.95,$0.00,-$0.00,$11.95,0.83%,$11.95,$0.00,$11.95
Taco A La Carte,4,0,$11.50,$0.00,-$0.00,$11.50,0.80%,$2.88,$0.00,$0.00
KIDS Chicken Strips,1,0,$8.95,$0.00,-$0.00,$8.95,0.62%,$8.95,$0.00,$8.95
The Classic Enchiladas,1,0,$8.95,$0.00,-$0.00,$8.95,0.62%,$8.95,$0.00,$8.95
Modelo Especial,1,0,$8.00,$0.00,-$0.00,$8.00,0.56%,$8.00,$0.00,$0.00
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,0.55%,$7.95,$0.00,$7.95
Chile Relleno,1,0,$6.00,$0.00,-$0.00,$6.00,0.42%,$6.00,$0.00,$6.00
Kids Drink Only,3,0,$6.00,$0.00,-$0.00,$6.00,0.42%,$2.00,$0.00,$6.00
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.31%,$4.50,$0.00,$4.50
Enchilada A La Carte,1,0,$2.25,$0.00,-$0.00,$2.25,0.16%,$2.25,$0.00,$0.00
2 Eggs over easy,1,0,$2.00,$0.00,-$0.00,$2.00,0.14%,$2.00,$0.00,$0.00
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.14%,$2.00,$0.00,$2.00
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.10%,$1.50,$0.00,$1.50
Water,3,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,135,0,"$1,438.65",$0.00,$0.00,"$1,438.65",100.00%,$10.66,$26.85,"$1,348.05"
