Revenue Item Sales Report
"Jan 21, 2020 12:00 am - Jan 21, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:05 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$538.25
Net Sales,$508.86
COGS,$0.00
Gross Profit,$477.11
Gross Profit Margin,93.76%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Taco Tuesday,15,0,$75.00,$0.00,-$0.00,$75.00,14.74%,$5.00,$0.00,$75.00
Montejo,7,0,$53.70,-$12.00,-$0.00,$41.70,8.19%,$5.96,$0.00,$41.70
House Margarita,7,0,$49.00,-$8.00,-$0.00,$41.00,8.06%,$5.86,$0.00,$41.00
Camarones Costa Azul,2,0,$39.90,$0.00,-$0.00,$39.90,7.84%,$19.95,$0.00,$39.90
S Shrimp Margarita,2,0,$35.90,$0.00,-$0.00,$35.90,7.05%,$17.95,$0.00,$35.90
Combination de Tres,2,0,$25.90,$0.00,-$0.00,$25.90,5.09%,$12.95,$0.00,$25.90
Dona Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,4.72%,$12.00,$0.00,$24.00
Pozole,2,0,$21.90,$0.00,-$0.00,$21.90,4.30%,$10.95,$0.00,$21.90
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,3.92%,$19.95,$0.00,$19.95
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,3.53%,$17.95,$0.00,$17.95
Campechana Cocktail,1,0,$16.95,$0.00,-$0.00,$16.95,3.33%,$16.95,$0.00,$16.95
Chicken Cilantro Salad,1,0,$12.95,$0.00,-$0.00,$12.95,2.54%,$12.95,$0.00,$12.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,2.54%,$12.95,$0.00,$12.95
"Flauta Appetizer ",1,0,$10.95,$0.00,-$0.00,$10.95,2.15%,$10.95,$0.00,$10.95
The Green Burrito,1,0,$10.95,$0.00,-$0.00,$10.95,2.15%,$10.95,$0.00,$10.95
Patron,1,0,$10.00,$0.00,-$0.00,$10.00,1.97%,$10.00,$0.00,$10.00
Combination de Dos,1,0,$9.95,$0.00,-$0.00,$9.95,1.96%,$9.95,$0.00,$9.95
Coronadita Margarita,1,0,$9.00,$0.00,-$0.00,$9.00,1.77%,$9.00,$0.00,$9.00
Mexican Flan,2,0,$9.00,$0.00,-$0.00,$9.00,1.77%,$4.50,$0.00,$9.00
House Paloma,1,0,$7.00,$0.00,-$0.00,$7.00,1.38%,$7.00,$0.00,$0.00
Tecate,1,0,$8.00,-$1.00,-$0.00,$7.00,1.38%,$7.00,$0.00,$0.00
Enchilada A La Carte,3,0,$6.75,$0.00,-$0.00,$6.75,1.33%,$2.25,$0.00,$0.00
Bud Light,1,0,$7.95,-$2.00,-$0.00,$5.95,1.17%,$5.95,$0.00,$5.95
HH Flauta Appetizer,1,0,$7.95,-$2.39,-$0.00,$5.56,1.09%,$5.56,$0.00,$5.56
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.97%,$4.95,$0.00,$4.95
IPA Pale Ale,1,0,$6.00,-$2.00,-$0.00,$4.00,0.79%,$4.00,$0.00,$0.00
Modelo Especial,1,0,$5.00,-$1.00,-$0.00,$4.00,0.79%,$4.00,$0.00,$0.00
Soft Drink,1,0,$3.25,$0.00,-$0.00,$3.25,0.64%,$3.25,$0.00,$3.25
Budweiser,1,0,$4.00,-$1.00,-$0.00,$3.00,0.59%,$3.00,$0.00,$0.00
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.59%,$3.00,$0.00,$3.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.54%,$2.75,$0.00,$2.75
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.39%,$2.00,$0.00,$2.00
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.39%,$2.00,$0.00,$2.00
Side Pico de Gallo,1,0,$1.75,$0.00,-$0.00,$1.75,0.34%,$1.75,$0.00,$1.75
Water,4,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,72,0,$538.25,-$29.39,$0.00,$508.86,100.00%,$7.07,$0.00,$477.11
