Revenue Item Sales Report
"Feb 07, 2020 12:00 am - Feb 07, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:12 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,034.75"
Net Sales,"$1,993.48"
COGS,$26.85
Gross Profit,"$1,747.18"
Gross Profit Margin,87.64%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
House Margarita,31,0,$235.00,-$24.00,-$0.00,$211.00,10.58%,$6.81,$0.00,$211.00
Cadillac Margarita,8,0,$156.00,$0.00,-$0.00,$156.00,7.83%,$19.50,$0.00,$156.00
"Cocktail ""Vuelve A La Vida""",5,0,$94.75,$0.00,-$0.00,$94.75,4.75%,$18.95,$0.00,$94.75
Molcajete Mar Y Terra,2,0,$89.90,$0.00,-$0.00,$89.90,4.51%,$44.95,$0.00,$89.90
Parrilla Para Dos,2,0,$79.90,$0.00,-$0.00,$79.90,4.01%,$39.95,$0.00,$79.90
Camarones Costa Azul,4,0,$79.80,$0.00,-$0.00,$79.80,4.00%,$19.95,$0.00,$79.80
Combination de Dos,8,0,$79.60,$0.00,-$0.00,$79.60,3.99%,$9.95,$0.00,$79.60
Camarones,4,0,$71.80,$0.00,-$0.00,$71.80,3.60%,$17.95,$0.00,$71.80
Soft Drink,18,0,$58.50,$0.00,-$0.00,$58.50,2.93%,$3.25,$0.00,$58.50
Tostada De Ceviche,5,0,$57.75,$0.00,-$0.00,$57.75,2.90%,$11.55,$0.00,$57.75
Carne Asada Plate,3,0,$53.85,$0.00,-$0.00,$53.85,2.70%,$17.95,$0.00,$53.85
Negra Modelo,8,0,$49.00,$0.00,-$0.00,$49.00,2.46%,$6.13,$0.00,$0.00
Carne Asada Burrito,3,0,$44.85,$0.00,-$0.00,$44.85,2.25%,$14.95,$0.00,$44.85
S Filet Mignon,2,0,$39.90,$0.00,-$0.00,$39.90,2.00%,$19.95,$0.00,$39.90
Don Julio,3,0,$36.00,$0.00,-$0.00,$36.00,1.81%,$12.00,$0.00,$0.00
