Revenue Item Sales Report
"Feb 19, 2020 12:00 am - Feb 19, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:16 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$470.00
Net Sales,$360.10
COGS,$0.00
Gross Profit,$322.60
Gross Profit Margin,89.59%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Cadillac Margarita,4,0,$64.00,$0.00,-$0.00,$64.00,17.77%,$16.00,$0.00,$64.00
Combination de Dos,4,0,$41.80,$0.00,-$0.00,$41.80,11.61%,$10.45,$0.00,$41.80
Carne Asada Burrito,3,0,$50.85,-$17.95,-$0.00,$32.90,9.14%,$10.97,$0.00,$32.90
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,5.54%,$19.95,$0.00,$19.95
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,5.26%,$18.95,$0.00,$18.95
Cocktail De Camaron,1,0,$16.95,$0.00,-$0.00,$16.95,4.71%,$16.95,$0.00,$16.95
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,4.71%,$16.95,$0.00,$16.95
Corona,4,0,$20.00,-$4.00,-$0.00,$16.00,4.44%,$4.00,$0.00,$0.00
Chicken Cilantro Salad,1,0,$12.95,$0.00,-$0.00,$12.95,3.60%,$12.95,$0.00,$12.95
Taquito A La Carte,6,0,$12.00,$0.00,-$0.00,$12.00,3.33%,$2.00,$0.00,$0.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,3.32%,$11.95,$0.00,$11.95
Menudo Soup,1,0,$11.95,$0.00,-$0.00,$11.95,3.32%,$11.95,$0.00,$11.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,3.32%,$11.95,$0.00,$11.95
Albondigas Soup,2,0,$17.90,-$8.95,-$0.00,$8.95,2.49%,$4.48,$0.00,$8.95
The Classic Enchiladas,1,0,$8.95,$0.00,-$0.00,$8.95,2.49%,$8.95,$0.00,$8.95
House Margarita,1,0,$7.00,$0.00,-$0.00,$7.00,1.94%,$7.00,$0.00,$7.00
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,1.93%,$6.95,$0.00,$6.95
Soft Drink,2,0,$6.50,$0.00,-$0.00,$6.50,1.81%,$3.25,$0.00,$6.50
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,1.67%,$6.00,$0.00,$6.00
White Zinfandel,1,0,$6.00,$0.00,-$0.00,$6.00,1.67%,$6.00,$0.00,$0.00
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,1.37%,$4.95,$0.00,$4.95
Jamaica,1,0,$4.50,$0.00,-$0.00,$4.50,1.25%,$4.50,$0.00,$4.50
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.97%,$3.50,$0.00,$3.50
Taco A La Carte,1,0,$3.50,$0.00,-$0.00,$3.50,0.97%,$3.50,$0.00,$0.00
Side Guacamole,4,0,$12.00,-$9.00,-$0.00,$3.00,0.83%,$0.75,$0.00,$3.00
Side Avocado,1,0,$2.00,$0.00,-$0.00,$2.00,0.56%,$2.00,$0.00,$2.00
Carnitas Plate,1,0,$16.95,-$16.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
HH Carne Asada Fries,1,0,$11.95,-$11.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
HH Flauta Appetizer,1,0,$7.95,-$7.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side Pico de Gallo,3,0,$5.25,-$5.25,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side Spicy Salsa,2,0,$3.00,-$3.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Tostada De Ceviche,1,0,$11.95,-$11.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Tropical Tostada,1,0,$12.95,-$12.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,2,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,59,0,$470.00,-$109.90,$0.00,$360.10,100.00%,$6.10,$0.00,$322.60
