Revenue Item Sales Report
"Feb 01, 2020 12:00 am - Feb 01, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:09 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,013.90"
Net Sales,"$1,988.84"
COGS,$107.40
Gross Profit,"$1,663.54"
Gross Profit Margin,83.64%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Dos,15,0,$157.25,$0.00,-$0.00,$157.25,7.91%,$10.48,$0.00,$157.25
Guacamole Full Size,12,0,$131.40,$0.00,-$0.00,$131.40,6.61%,$10.95,$107.40,$24.00
Parrilla Para Dos,3,0,$119.85,$0.00,-$0.00,$119.85,6.03%,$39.95,$0.00,$119.85
Molcajete Mar Y Terra,2,0,$89.90,$0.00,-$0.00,$89.90,4.52%,$44.95,$0.00,$89.90
Soft Drink,26,0,$84.50,$0.00,-$0.00,$84.50,4.25%,$3.25,$0.00,$84.50
House Margarita,12,0,$84.00,$0.00,-$0.00,$84.00,4.22%,$7.00,$0.00,$84.00
Grande Mixed Fajitas,3,0,$74.85,$0.00,-$0.00,$74.85,3.76%,$24.95,$0.00,$74.85
House Cadillac Margarita,6,0,$64.00,$0.00,-$0.00,$64.00,3.22%,$10.67,$0.00,$64.00
Camarones Aguachiles,3,0,$59.85,$0.00,-$0.00,$59.85,3.01%,$19.95,$0.00,$59.85
Camarones Costa Azul,3,0,$59.85,$0.00,-$0.00,$59.85,3.01%,$19.95,$0.00,$59.85
Carne Asada Burrito,4,0,$53.80,$0.00,-$0.00,$53.80,2.71%,$13.45,$0.00,$53.80
Cocktail De Camaron,3,0,$50.85,$0.00,-$0.00,$50.85,2.56%,$16.95,$0.00,$50.85
Montejo,5,0,$41.90,$0.00,-$0.00,$41.90,2.11%,$8.38,$0.00,$41.90
Corona,8,0,$40.00,$0.00,-$0.00,$40.00,2.01%,$5.00,$0.00,$0.00
Blackened Salmon,2,0,$39.90,$0.00,-$0.00,$39.90,2.01%,$19.95,$0.00,$39.90
S Filet Mignon,2,0,$39.90,$0.00,-$0.00,$39.90,2.01%,$19.95,$0.00,$39.90
Steak Tampiqueno,2,0,$39.90,$0.00,-$0.00,$39.90,2.01%,$19.95,$0.00,$39.90
Menudo Soup,3,0,$35.85,$0.00,-$0.00,$35.85,1.80%,$11.95,$0.00,$35.85
Michelo Ultra Light,3,0,$29.90,$0.00,-$0.00,$29.90,1.50%,$9.97,$0.00,$0.00
Bud Light,5,0,$29.00,$0.00,-$0.00,$29.00,1.46%,$5.80,$0.00,$0.00
Nachos Vaqueros,2,0,$26.90,$0.00,-$0.00,$26.90,1.35%,$13.45,$0.00,$26.90
Albondigas Soup,4,0,$35.80,-$8.95,-$0.00,$26.85,1.35%,$6.71,$0.00,$26.85
KIDS Cheeseburger,3,0,$26.85,$0.00,-$0.00,$26.85,1.35%,$8.95,$0.00,$26.85
Combination de Tres,2,0,$25.90,$0.00,-$0.00,$25.90,1.30%,$12.95,$0.00,$25.90
Bacon Cheeseburger,2,0,$23.90,$0.00,-$0.00,$23.90,1.20%,$11.95,$0.00,$23.90
Modelo Especial,4,0,$23.00,$0.00,-$0.00,$23.00,1.16%,$5.75,$0.00,$0.00
Bud Light,2,0,$20.00,$0.00,-$0.00,$20.00,1.01%,$10.00,$0.00,$20.00
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,0.95%,$18.95,$0.00,$18.95
1800,2,0,$18.00,$0.00,-$0.00,$18.00,0.91%,$9.00,$0.00,$18.00
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,0.90%,$17.95,$0.00,$17.95
