Revenue Item Sales Report
"Feb 03, 2020 12:00 am - Feb 03, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:10 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$460.60
Net Sales,$412.07
COGS,$0.00
Gross Profit,$317.82
Gross Profit Margin,77.13%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Dos,6,0,$59.70,$0.00,-$0.00,$59.70,14.49%,$9.95,$0.00,$59.70
Large Monday Margarita,9,0,$54.00,$0.00,-$0.00,$54.00,13.10%,$6.00,$0.00,$0.00
Combination de Tres,3,0,$39.85,$0.00,-$0.00,$39.85,9.67%,$13.28,$0.00,$39.85
Menudo Soup,3,0,$35.85,$0.00,-$0.00,$35.85,8.70%,$11.95,$0.00,$35.85
Soft Drink,8,0,$26.00,$0.00,-$0.00,$26.00,6.31%,$3.25,$0.00,$26.00
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,6.05%,$24.95,$0.00,$24.95
Cheese Quesadilla,2,0,$29.90,-$7.47,-$0.00,$22.43,5.44%,$11.22,$0.00,$22.43
MONDAY Margarita,7,0,$49.00,-$28.00,-$0.00,$21.00,5.10%,$3.00,$0.00,$21.00
Taco A La Carte,5,0,$14.25,$0.00,-$0.00,$14.25,3.46%,$2.85,$0.00,$0.00
Shred Chicken Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,3.39%,$13.95,$0.00,$13.95
Grilled Shrimp,6,0,$12.00,$0.00,-$0.00,$12.00,2.91%,$2.00,$0.00,$0.00
Coronadita Margarita,1,0,$9.00,$0.00,-$0.00,$9.00,2.18%,$9.00,$0.00,$9.00
KIDS Carne Asada Taco,1,0,$8.95,$0.00,-$0.00,$8.95,2.17%,$8.95,$0.00,$8.95
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,1.93%,$7.95,$0.00,$7.95
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,1.93%,$7.95,$0.00,$7.95
HH Quesadilla,1,0,$10.95,-$3.29,-$0.00,$7.66,1.86%,$7.66,$0.00,$7.66
Modelo Especial,1,0,$8.00,-$1.00,-$0.00,$7.00,1.70%,$7.00,$0.00,$0.00
Pacifico,1,0,$8.00,-$1.00,-$0.00,$7.00,1.70%,$7.00,$0.00,$0.00
HH Queso Fundido,1,0,$9.95,-$2.99,-$0.00,$6.96,1.69%,$6.96,$0.00,$6.96
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,1.46%,$6.00,$0.00,$6.00
HH Flauta Appetizer,1,0,$7.95,-$2.39,-$0.00,$5.56,1.35%,$5.56,$0.00,$5.56
HH Guacamole,1,0,$7.95,-$2.39,-$0.00,$5.56,1.35%,$5.56,$0.00,$5.56
Coffee,2,0,$5.50,$0.00,-$0.00,$5.50,1.33%,$2.75,$0.00,$5.50
S Tiramisu,1,0,$3.00,$0.00,-$0.00,$3.00,0.73%,$3.00,$0.00,$3.00

TOTAL,65,0,$460.60,-$48.53,$0.00,$412.07,100.00%,$6.34,$0.00,$317.82
