Revenue Item Sales Report
"Feb 18, 2020 12:00 am - Feb 18, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:16 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,918.10"
Net Sales,"$1,877.10"
COGS,$11.45
Gross Profit,"$1,111.15"
Gross Profit Margin,59.20%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Item 1,1,0,$700.00,$0.00,-$0.00,$700.00,37.29%,$700.00,$0.00,$0.00
House Margarita,22,0,$190.00,-$28.00,-$0.00,$162.00,8.63%,$7.36,$0.00,$162.00
Taco Tuesday,25,0,$125.00,$0.00,-$0.00,$125.00,6.66%,$5.00,$0.00,$125.00
Combination de Dos,10,0,$99.50,$0.00,-$0.00,$99.50,5.30%,$9.95,$0.00,$99.50
Cazadores,14,0,$99.00,$0.00,-$0.00,$99.00,5.27%,$7.07,$0.00,$99.00
Cadillac Margarita,4,0,$48.00,$0.00,-$0.00,$48.00,2.56%,$12.00,$0.00,$48.00
Carne Asada Burrito,3,0,$40.85,$0.00,-$0.00,$40.85,2.18%,$13.62,$0.00,$40.85
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,2.13%,$39.95,$0.00,$39.95
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,1.91%,$17.95,$0.00,$35.90
Combination de Tres,3,0,$35.85,$0.00,-$0.00,$35.85,1.91%,$11.95,$0.00,$35.85
Soft Drink,11,0,$35.75,$0.00,-$0.00,$35.75,1.90%,$3.25,$0.00,$35.75
Grilled Chicken Fajitas,2,0,$33.90,$0.00,-$0.00,$33.90,1.81%,$16.95,$0.00,$33.90
Bud Light,6,0,$43.80,-$10.00,-$0.00,$33.80,1.80%,$5.63,$0.00,$33.80
Long Island Iced Tea,3,0,$27.00,$0.00,-$0.00,$27.00,1.44%,$9.00,$0.00,$0.00
Grilled Chicken Burrito,2,0,$25.90,$0.00,-$0.00,$25.90,1.38%,$12.95,$0.00,$25.90
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,1.33%,$24.95,$0.00,$24.95
Chilaquiles Rojos,2,0,$17.90,$0.00,-$0.00,$17.90,0.95%,$8.95,$0.00,$17.90
Al Pastor Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.90%,$16.95,$0.00,$16.95
Cocktail De Camaron,1,0,$16.95,$0.00,-$0.00,$16.95,0.90%,$16.95,$0.00,$16.95
