Revenue Item Sales Report
"Feb 14, 2020 12:00 am - Feb 14, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:15 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$5,339.30"
Net Sales,"$5,251.19"
COGS,$17.90
Gross Profit,"$3,730.44"
Gross Profit Margin,71.04%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Item 1,1,0,"$1,000.00",$0.00,-$0.00,"$1,000.00",19.04%,"$1,000.00",$0.00,$0.00
Parrilla Para Dos,6,0,$239.70,$0.00,-$0.00,$239.70,4.56%,$39.95,$0.00,$239.70
Grande Mixed Fajitas,9,0,$224.55,$0.00,-$0.00,$224.55,4.28%,$24.95,$0.00,$224.55
Combination de Tres,16,0,$201.20,$0.00,-$0.00,$201.20,3.83%,$12.58,$0.00,$201.20
House Margarita,27,0,$219.00,-$22.00,-$0.00,$197.00,3.75%,$7.30,$0.00,$197.00
Valentines Day 3-Course Menu,6,0,$180.00,$0.00,-$0.00,$180.00,3.43%,$30.00,$0.00,$180.00
Camarones Costa Azul,9,0,$179.55,$0.00,-$0.00,$179.55,3.42%,$19.95,$0.00,$179.55
Carne Asada Plate,8,0,$143.60,$0.00,-$0.00,$143.60,2.73%,$17.95,$0.00,$143.60
Combination de Dos,12,0,$125.40,$0.00,-$0.00,$125.40,2.39%,$10.45,$0.00,$125.40
Modelo Especial,23,0,$133.00,-$9.00,-$0.00,$124.00,2.36%,$5.39,$0.00,$0.00
Soft Drink,38,0,$123.50,$0.00,-$0.00,$123.50,2.35%,$3.25,$0.00,$123.50
Tequila Shrimp Fettuccini,6,0,$107.70,$0.00,-$0.00,$107.70,2.05%,$17.95,$0.00,$107.70
Carne Asada Burrito,7,0,$100.65,$0.00,-$0.00,$100.65,1.92%,$14.38,$0.00,$100.65
Molcajete Mar Y Terra,2,0,$89.90,$0.00,-$0.00,$89.90,1.71%,$44.95,$0.00,$89.90
Grilled Chicken Fajitas,5,0,$84.75,$0.00,-$0.00,$84.75,1.61%,$16.95,$0.00,$84.75
Camarones Aguachiles,4,0,$79.80,$0.00,-$0.00,$79.80,1.52%,$19.95,$0.00,$79.80
V Filet Mignon,3,0,$75.00,$0.00,-$0.00,$75.00,1.43%,$25.00,$0.00,$75.00
Grilled Steak Fajitas,4,0,$71.80,$0.00,-$0.00,$71.80,1.37%,$17.95,$0.00,$71.80
Corona,12,0,$75.00,-$4.00,-$0.00,$71.00,1.35%,$5.92,$0.00,$0.00
Cadillac Margarita,5,0,$62.00,$0.00,-$0.00,$62.00,1.18%,$12.40,$0.00,$62.00
House Cadillac Margarita,8,0,$78.00,-$16.00,-$0.00,$62.00,1.18%,$7.75,$0.00,$62.00
Shrimp Fajitas,3,0,$59.85,$0.00,-$0.00,$59.85,1.14%,$19.95,$0.00,$59.85
V Passion Cocktail,7,0,$56.00,$0.00,-$0.00,$56.00,1.07%,$8.00,$0.00,$56.00
"Flauta Appetizer ",7,0,$55.65,$0.00,-$0.00,$55.65,1.06%,$7.95,$0.00,$55.65
Cazadores,7,0,$54.00,$0.00,-$0.00,$54.00,1.03%,$7.71,$0.00,$54.00
Patron,5,0,$54.00,$0.00,-$0.00,$54.00,1.03%,$10.80,$0.00,$54.00
Pacifico,9,0,$54.00,-$4.00,-$0.00,$50.00,0.95%,$5.56,$0.00,$0.00
Tostada De Ceviche,4,0,$45.80,$0.00,-$0.00,$45.80,0.87%,$11.45,$0.00,$45.80
Combination de Uno,5,0,$41.75,$0.00,-$0.00,$41.75,0.80%,$8.35,$0.00,$41.75
Pina Colada,5,0,$40.00,$0.00,-$0.00,$40.00,0.76%,$8.00,$0.00,$0.00
V Poison Apple Martini,5,0,$40.00,$0.00,-$0.00,$40.00,0.76%,$8.00,$0.00,$40.00
"Cocktail ""Vuelve A La Vida""",2,0,$37.90,$0.00,-$0.00,$37.90,0.72%,$18.95,$0.00,$37.90
Don Julio,3,0,$36.00,$0.00,-$0.00,$36.00,0.69%,$12.00,$0.00,$0.00
V Stuffed Chicken,2,0,$36.00,$0.00,-$0.00,$36.00,0.69%,$18.00,$0.00,$36.00
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,0.68%,$17.95,$0.00,$35.90
KIDS Cheeseburger,4,0,$35.80,$0.00,-$0.00,$35.80,0.68%,$8.95,$0.00,$35.80
Cocktail De Camaron,2,0,$33.90,$0.00,-$0.00,$33.90,0.65%,$16.95,$0.00,$33.90
Montejo,5,0,$41.90,-$8.00,-$0.00,$33.90,0.65%,$6.78,$0.00,$33.90
Queso Fundido,3,0,$29.85,$0.00,-$0.00,$29.85,0.57%,$9.95,$0.00,$29.85
Churros,6,0,$29.70,$0.00,-$0.00,$29.70,0.57%,$4.95,$0.00,$29.70
5. Tostadas Mixtas,2,0,$27.90,$0.00,-$0.00,$27.90,0.53%,$13.95,$0.00,$27.90
Shred Beef Burrito,2,0,$27.90,$0.00,-$0.00,$27.90,0.53%,$13.95,$0.00,$27.90
Albondigas Soup,3,0,$26.85,$0.00,-$0.00,$26.85,0.51%,$8.95,$0.00,$26.85
Bud Light,2,0,$28.00,-$2.00,-$0.00,$26.00,0.50%,$13.00,$0.00,$26.00
Large Chile Relleno,2,0,$25.90,$0.00,-$0.00,$25.90,0.49%,$12.95,$0.00,$25.90
Stella,5,0,$25.00,$0.00,-$0.00,$25.00,0.48%,$5.00,$0.00,$0.00
KIDS Chicken Strips,3,0,$26.85,-$2.24,-$0.00,$24.61,0.47%,$8.20,$0.00,$24.61
Negra Modelo,5,0,$28.00,-$4.00,-$0.00,$24.00,0.46%,$4.80,$0.00,$0.00
V Lady in Red,3,0,$24.00,$0.00,-$0.00,$24.00,0.46%,$8.00,$0.00,$24.00
Guacamole Full Size,2,0,$22.90,$0.00,-$0.00,$22.90,0.44%,$11.45,$17.90,$5.00
Jamaica,5,0,$22.50,$0.00,-$0.00,$22.50,0.43%,$4.50,$0.00,$22.50
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,0.38%,$19.95,$0.00,$19.95
Camarones Margaritas,1,0,$19.95,$0.00,-$0.00,$19.95,0.38%,$19.95,$0.00,$0.00
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,0.38%,$19.95,$0.00,$19.95
Guacamole half order,3,0,$18.00,$0.00,-$0.00,$18.00,0.34%,$6.00,$0.00,$18.00
Al Pastor Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.32%,$16.95,$0.00,$16.95
Campechana Cocktail,1,0,$16.95,$0.00,-$0.00,$16.95,0.32%,$16.95,$0.00,$16.95
Carnitas Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.32%,$16.95,$0.00,$16.95
V Love Potion,2,0,$16.00,$0.00,-$0.00,$16.00,0.30%,$8.00,$0.00,$16.00
V Royal Kiss,2,0,$16.00,$0.00,-$0.00,$16.00,0.30%,$8.00,$0.00,$16.00
V Take me home,2,0,$16.00,$0.00,-$0.00,$16.00,0.30%,$8.00,$0.00,$16.00
Taco A La Carte,5,0,$15.00,$0.00,-$0.00,$15.00,0.29%,$3.00,$0.00,$0.00
Filet,1,0,$14.95,$0.00,-$0.00,$14.95,0.28%,$14.95,$0.00,$14.95
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,0.27%,$13.95,$0.00,$13.95
Coffee,5,0,$13.75,$0.00,-$0.00,$13.75,0.26%,$2.75,$0.00,$13.75
Horchata,3,0,$13.50,$0.00,-$0.00,$13.50,0.26%,$4.50,$0.00,$13.50
Mexican Flan,3,0,$13.50,$0.00,-$0.00,$13.50,0.26%,$4.50,$0.00,$13.50
Carnitas Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.25%,$12.95,$0.00,$12.95
