Revenue Item Sales Report
"Feb 28, 2020 12:00 am - Feb 28, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:19 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,959.10"
Net Sales,"$2,759.27"
COGS,$44.75
Gross Profit,"$2,291.72"
Gross Profit Margin,83.06%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
House Margarita,24,2,$210.00,-$24.00,-$14.00,$172.00,6.23%,$7.82,$0.00,$172.00
Combination de Dos,15,0,$151.25,$0.00,-$0.00,$151.25,5.48%,$10.08,$0.00,$151.25
Cocktail De Camaron,6,0,$101.70,$0.00,-$0.00,$101.70,3.69%,$16.95,$0.00,$101.70
Grande Mixed Fajitas,4,0,$99.80,$0.00,-$0.00,$99.80,3.62%,$24.95,$0.00,$99.80
Custom Item,1,0,$98.85,$0.00,-$0.00,$98.85,3.58%,$98.85,$0.00,$0.00
Molcajete Mar Y Terra,2,0,$89.90,$0.00,-$0.00,$89.90,3.26%,$44.95,$0.00,$89.90
Cadillac Margarita,6,0,$86.00,$0.00,-$0.00,$86.00,3.12%,$14.33,$0.00,$86.00
Shrimp Burrito,5,0,$76.75,$0.00,-$0.00,$76.75,2.78%,$15.35,$0.00,$76.75
Soft Drink,23,0,$74.75,$0.00,-$0.00,$74.75,2.71%,$3.25,$0.00,$74.75
Carne Asada Plate,4,0,$71.80,$0.00,-$0.00,$71.80,2.60%,$17.95,$0.00,$71.80
Cadillac Margarita,4,0,$64.00,$0.00,-$0.00,$64.00,2.32%,$16.00,$0.00,$0.00
Guacamole Full Size,5,0,$54.80,$0.00,-$0.00,$54.80,1.99%,$10.96,$44.75,$10.05
Combination de Tres,6,2,$77.70,$0.00,-$23.90,$53.80,1.95%,$13.45,$0.00,$53.80
Don Julio,3,0,$48.00,$0.00,-$0.00,$48.00,1.74%,$16.00,$0.00,$0.00
Baja Fish Tacos,3,0,$44.85,$0.00,-$0.00,$44.85,1.63%,$14.95,$0.00,$44.85
