Revenue Item Sales Report
"Feb 15, 2020 12:00 am - Feb 15, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:15 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,759.85"
Net Sales,"$1,613.63"
COGS,$71.60
Gross Profit,"$1,383.13"
Gross Profit Margin,85.72%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
House Margarita,19,0,$163.00,$0.00,-$0.00,$163.00,10.10%,$8.58,$0.00,$163.00
Molcajete Mar Y Terra,3,0,$134.85,$0.00,-$0.00,$134.85,8.36%,$44.95,$0.00,$134.85
Combination de Dos,10,0,$103.50,$0.00,-$0.00,$103.50,6.41%,$10.35,$0.00,$103.50
Guacamole Full Size,8,0,$88.60,$0.00,-$0.00,$88.60,5.49%,$11.08,$71.60,$17.00
Modelo Especial,10,0,$65.00,$0.00,-$0.00,$65.00,4.03%,$6.50,$0.00,$0.00
"Cocktail ""Vuelve A La Vida""",3,0,$56.85,$0.00,-$0.00,$56.85,3.52%,$18.95,$0.00,$56.85
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,3.09%,$24.95,$0.00,$49.90
Soft Drink,15,0,$48.75,$0.00,-$0.00,$48.75,3.02%,$3.25,$0.00,$48.75
Cadillac Margarita,2,0,$40.00,$0.00,-$0.00,$40.00,2.48%,$20.00,$0.00,$40.00
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,2.48%,$39.95,$0.00,$39.95
"Flauta Appetizer ",7,0,$61.65,-$21.90,-$0.00,$39.75,2.46%,$5.68,$0.00,$39.75
Carne Asada Burrito,3,0,$38.85,$0.00,-$0.00,$38.85,2.41%,$12.95,$0.00,$38.85
Combination de Tres,3,0,$37.85,$0.00,-$0.00,$37.85,2.35%,$12.62,$0.00,$37.85
Carne Asada Plate,2,0,$35.90,$0.00,-$0.00,$35.90,2.22%,$17.95,$0.00,$35.90
Tostada De Ceviche,3,0,$35.85,$0.00,-$0.00,$35.85,2.22%,$11.95,$0.00,$35.85
Carnitas Plate,2,0,$33.90,$0.00,-$0.00,$33.90,2.10%,$16.95,$0.00,$33.90
Cocktail De Camaron,2,0,$33.90,$0.00,-$0.00,$33.90,2.10%,$16.95,$0.00,$33.90
Shrimp Burrito,2,0,$31.90,$0.00,-$0.00,$31.90,1.98%,$15.95,$0.00,$31.90
Dona Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,1.49%,$12.00,$0.00,$24.00
Skiny Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,1.49%,$12.00,$0.00,$24.00
Menudo Soup,2,0,$23.90,$0.00,-$0.00,$23.90,1.48%,$11.95,$0.00,$23.90
Corona,4,0,$23.00,$0.00,-$0.00,$23.00,1.43%,$5.75,$0.00,$0.00
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,1.24%,$19.95,$0.00,$19.95
Camarones Aguachiles,1,0,$19.95,$0.00,-$0.00,$19.95,1.24%,$19.95,$0.00,$19.95
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,1.24%,$19.95,$0.00,$19.95
7 Mares,1,0,$18.95,$0.00,-$0.00,$18.95,1.17%,$18.95,$0.00,$18.95
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,1.11%,$17.95,$0.00,$17.95
Tequila Shrimp Fettuccini,1,0,$17.95,$0.00,-$0.00,$17.95,1.11%,$17.95,$0.00,$17.95
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,1.05%,$16.95,$0.00,$16.95
V Poison Apple Martini,2,0,$16.00,$0.00,-$0.00,$16.00,0.99%,$8.00,$0.00,$16.00
Chicken Fettuccini,1,0,$15.95,$0.00,-$0.00,$15.95,0.99%,$15.95,$0.00,$15.95
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,0.99%,$15.95,$0.00,$15.95
Pacifico,3,0,$15.00,$0.00,-$0.00,$15.00,0.93%,$5.00,$0.00,$0.00
