Revenue Item Sales Report
"Feb 11, 2020 12:00 am - Feb 11, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:14 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$647.45
Net Sales,$605.05
COGS,$0.00
Gross Profit,$567.17
Gross Profit Margin,93.74%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Taco Tuesday,25,0,$125.00,-$2.50,-$0.00,$122.50,20.25%,$4.90,$0.00,$122.50
House Margarita,8,0,$68.00,-$6.00,-$0.00,$62.00,10.25%,$7.75,$0.00,$62.00
Steak Tampiqueno,2,0,$39.90,$0.00,-$0.00,$39.90,6.59%,$19.95,$0.00,$39.90
Chicken Caesar Salad,3,0,$38.85,$0.00,-$0.00,$38.85,6.42%,$12.95,$0.00,$38.85
Combination de Dos,4,0,$39.80,-$10.56,-$0.00,$29.24,4.83%,$7.31,$0.00,$29.24
1800,4,0,$28.00,$0.00,-$0.00,$28.00,4.63%,$7.00,$0.00,$28.00
Carne Asada Burrito,2,0,$27.90,$0.00,-$0.00,$27.90,4.61%,$13.95,$0.00,$27.90
Montejo,3,0,$21.90,$0.00,-$0.00,$21.90,3.62%,$7.30,$0.00,$21.90
Soft Drink,6,0,$19.50,$0.00,-$0.00,$19.50,3.22%,$3.25,$0.00,$19.50
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,2.97%,$17.95,$0.00,$17.95
Albondigas Soup,2,0,$17.90,$0.00,-$0.00,$17.90,2.96%,$8.95,$0.00,$17.90
The Great Panino,2,0,$17.90,$0.00,-$0.00,$17.90,2.96%,$8.95,$0.00,$17.90
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,2.80%,$16.95,$0.00,$16.95
Horchata,3,0,$13.50,$0.00,-$0.00,$13.50,2.23%,$4.50,$0.00,$13.50
Bean & Cheese Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,1.98%,$11.95,$0.00,$11.95
Combination de Tres,1,0,$11.95,$0.00,-$0.00,$11.95,1.98%,$11.95,$0.00,$11.95
Shred Chicken Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,1.98%,$11.95,$0.00,$11.95
Negra Modelo,2,0,$10.00,$0.00,-$0.00,$10.00,1.65%,$5.00,$0.00,$0.00
Modelo Especial,2,0,$10.00,-$1.00,-$0.00,$9.00,1.49%,$4.50,$0.00,$0.00
Side Guacamole,4,0,$12.00,-$3.00,-$0.00,$9.00,1.49%,$2.25,$0.00,$9.00
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,1.48%,$8.95,$0.00,$8.95
KIDS Chicken Strips,1,0,$8.95,-$0.27,-$0.00,$8.68,1.43%,$8.68,$0.00,$8.68
Tea,3,0,$8.25,$0.00,-$0.00,$8.25,1.36%,$2.75,$0.00,$8.25
Jimador,1,0,$8.00,$0.00,-$0.00,$8.00,1.32%,$8.00,$0.00,$0.00
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,1.31%,$7.95,$0.00,$7.95
Enchilada A La Carte,3,0,$7.00,$0.00,-$0.00,$7.00,1.16%,$2.33,$0.00,$0.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.99%,$6.00,$0.00,$6.00
Jamaica,1,0,$4.50,$0.00,-$0.00,$4.50,0.74%,$4.50,$0.00,$4.50
Corona,1,0,$5.00,-$1.12,-$0.00,$3.88,0.64%,$3.88,$0.00,$0.00
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.33%,$2.00,$0.00,$2.00
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.33%,$2.00,$0.00,$2.00
Shrimp Burrito,1,0,$14.95,-$14.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side Chips,1,0,$1.50,-$1.50,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side House Salsa,1,0,$1.50,-$1.50,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,8,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,103,0,$647.45,-$42.40,$0.00,$605.05,100.00%,$5.87,$0.00,$567.17
