Revenue Item Sales Report
"Feb 13, 2020 12:00 am - Feb 13, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:15 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$997.80
Net Sales,$911.88
COGS,$8.95
Gross Profit,$807.50
Gross Profit Margin,88.55%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Cadillac Margarita,7,0,$109.00,$0.00,-$0.00,$109.00,11.95%,$15.57,$0.00,$109.00
Combination de Dos,8,0,$81.60,$0.00,-$0.00,$81.60,8.95%,$10.20,$0.00,$81.60
7 Mares,3,0,$56.85,$0.00,-$0.00,$56.85,6.23%,$18.95,$0.00,$56.85
House Margarita,6,0,$60.00,-$6.00,-$0.00,$54.00,5.92%,$9.00,$0.00,$54.00
Combination de Tres,5,0,$65.75,-$13.95,-$0.00,$51.80,5.68%,$10.36,$0.00,$51.80
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,4.38%,$39.95,$0.00,$39.95
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,3.94%,$17.95,$0.00,$35.90
IPA Pale Ale,5,0,$37.80,-$8.00,-$0.00,$29.80,3.27%,$5.96,$0.00,$0.00
Soft Drink,9,0,$29.25,$0.00,-$0.00,$29.25,3.21%,$3.25,$0.00,$29.25
Deep Fried Ice Cream,4,0,$27.80,$0.00,-$0.00,$27.80,3.05%,$6.95,$0.00,$27.80
HH Flauta Appetizer,5,0,$39.75,-$11.95,-$0.00,$27.80,3.05%,$5.56,$0.00,$27.80
Double Dare Tacos,3,0,$26.85,$0.00,-$0.00,$26.85,2.94%,$8.95,$0.00,$26.85
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,2.19%,$19.95,$0.00,$19.95
