Revenue Item Sales Report
"Feb 09, 2020 12:00 am - Feb 09, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:12 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$3,558.90"
Net Sales,"$3,521.00"
COGS,$44.75
Gross Profit,"$3,123.25"
Gross Profit Margin,88.70%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),74,0,"$1,476.30",$0.00,-$0.00,"$1,476.30",41.93%,$19.95,$0.00,"$1,476.30"
Sunday Brunch (Kids),19,0,$189.05,$0.00,-$0.00,$189.05,5.37%,$9.95,$0.00,$189.05
Custom Item,20,0,$160.00,$0.00,-$0.00,$160.00,4.54%,$8.00,$0.00,$0.00
Soft Drink,28,0,$91.00,$0.00,-$0.00,$91.00,2.58%,$3.25,$0.00,$91.00
Combination de Tres,7,0,$83.65,$0.00,-$0.00,$83.65,2.38%,$11.95,$0.00,$83.65
Modelo Especial,13,0,$80.00,$0.00,-$0.00,$80.00,2.27%,$6.15,$0.00,$0.00
KIDS Chicken Strips,7,0,$62.65,$0.00,-$0.00,$62.65,1.78%,$8.95,$0.00,$62.65
Combination de Dos,6,0,$61.70,$0.00,-$0.00,$61.70,1.75%,$10.28,$0.00,$61.70
Menudo Soup,5,0,$59.75,$0.00,-$0.00,$59.75,1.70%,$11.95,$0.00,$59.75
Guacamole Full Size,5,0,$54.75,$0.00,-$0.00,$54.75,1.55%,$10.95,$44.75,$10.00
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,1.42%,$24.95,$0.00,$49.90
Dona Margarita,4,0,$48.00,$0.00,-$0.00,$48.00,1.36%,$12.00,$0.00,$48.00
Chicken Fettuccini,3,0,$47.85,$0.00,-$0.00,$47.85,1.36%,$15.95,$0.00,$47.85
House Margarita,6,0,$46.00,$0.00,-$0.00,$46.00,1.31%,$7.67,$0.00,$46.00
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,1.28%,$44.95,$0.00,$44.95
Camarones Costa Azul,2,0,$39.90,$0.00,-$0.00,$39.90,1.13%,$19.95,$0.00,$39.90
Shrimp Fajitas,2,0,$39.90,$0.00,-$0.00,$39.90,1.13%,$19.95,$0.00,$39.90
Steak Tampiqueno,2,0,$39.90,$0.00,-$0.00,$39.90,1.13%,$19.95,$0.00,$39.90
Carne Asada Plate,3,0,$53.85,-$17.95,-$0.00,$35.90,1.02%,$11.97,$0.00,$35.90
Caldo de Camaron / Shrimp,2,0,$34.00,$0.00,-$0.00,$34.00,0.97%,$17.00,$0.00,$34.00
Cocktail De Camaron,3,0,$50.85,-$16.95,-$0.00,$33.90,0.96%,$11.30,$0.00,$33.90
Cadillac Margarita,2,0,$32.00,$0.00,-$0.00,$32.00,0.91%,$16.00,$0.00,$32.00
Corona,5,0,$31.00,$0.00,-$0.00,$31.00,0.88%,$6.20,$0.00,$0.00
Carnitas Burrito,2,0,$29.90,$0.00,-$0.00,$29.90,0.85%,$14.95,$0.00,$29.90
Horchata,6,0,$27.00,$0.00,-$0.00,$27.00,0.77%,$4.50,$0.00,$27.00
Albondigas Soup,3,0,$26.85,$0.00,-$0.00,$26.85,0.76%,$8.95,$0.00,$26.85
Large Chile Relleno,2,0,$25.90,$0.00,-$0.00,$25.90,0.74%,$12.95,$0.00,$25.90
Carne Asada Fries,2,0,$23.90,$0.00,-$0.00,$23.90,0.68%,$11.95,$0.00,$23.90
Coors Light,4,0,$22.00,$0.00,-$0.00,$22.00,0.62%,$5.50,$0.00,$0.00
Machaca Con Huevo,2,0,$21.90,$0.00,-$0.00,$21.90,0.62%,$10.95,$0.00,$21.90
Juices,6,0,$21.00,$0.00,-$0.00,$21.00,0.60%,$3.50,$0.00,$21.00
Mimosa with Sunday Brunch,4,0,$20.00,$0.00,-$0.00,$20.00,0.57%,$5.00,$0.00,$20.00
Camarones Aguachiles,1,0,$19.95,$0.00,-$0.00,$19.95,0.57%,$19.95,$0.00,$19.95
S Filet Mignon,1,0,$19.95,$0.00,-$0.00,$19.95,0.57%,$19.95,$0.00,$19.95
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,0.54%,$18.95,$0.00,$18.95
"Flauta Appetizer ",2,0,$18.90,$0.00,-$0.00,$18.90,0.54%,$9.45,$0.00,$18.90
Jamaica,4,0,$18.00,$0.00,-$0.00,$18.00,0.51%,$4.50,$0.00,$18.00
Tequila Shrimp Fettuccini,1,0,$17.95,$0.00,-$0.00,$17.95,0.51%,$17.95,$0.00,$17.95
KIDS Cheese Quesadilla,2,0,$17.90,$0.00,-$0.00,$17.90,0.51%,$8.95,$0.00,$17.90
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,0.48%,$16.95,$0.00,$16.95
Bud Light,2,0,$15.90,$0.00,-$0.00,$15.90,0.45%,$7.95,$0.00,$15.90
Custom Item,1,0,$15.00,$0.00,-$0.00,$15.00,0.43%,$15.00,$0.00,$0.00
Baja Fish Tacos,1,0,$14.95,$0.00,-$0.00,$14.95,0.42%,$14.95,$0.00,$14.95
Filet,1,0,$14.95,$0.00,-$0.00,$14.95,0.42%,$14.95,$0.00,$14.95
