Revenue Item Sales Report
"Feb 04, 2020 12:00 am - Feb 04, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:10 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$634.50
Net Sales,$619.73
COGS,$0.00
Gross Profit,$591.48
Gross Profit Margin,95.44%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Blackened Salmon,3,0,$59.85,$0.00,-$0.00,$59.85,9.66%,$19.95,$0.00,$59.85
Cadillac Margarita,4,0,$48.00,$0.00,-$0.00,$48.00,7.75%,$12.00,$0.00,$48.00
Camarones Costa Azul,2,0,$39.90,-$1.99,-$0.00,$37.91,6.12%,$18.96,$0.00,$37.91
Grilled Steak Fajitas,2,0,$35.90,$0.00,-$0.00,$35.90,5.79%,$17.95,$0.00,$35.90
Soft Drink,9,0,$29.25,-$0.65,-$0.00,$28.60,4.61%,$3.18,$0.00,$28.60
Mercadito Margarita Don Julio,2,0,$28.00,$0.00,-$0.00,$28.00,4.52%,$14.00,$0.00,$28.00
Albondigas Soup,3,0,$26.85,$0.00,-$0.00,$26.85,4.33%,$8.95,$0.00,$26.85
Taco Tuesday,5,0,$25.00,$0.00,-$0.00,$25.00,4.03%,$5.00,$0.00,$25.00
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,4.03%,$24.95,$0.00,$24.95
Combination de Uno,3,0,$23.85,$0.00,-$0.00,$23.85,3.85%,$7.95,$0.00,$23.85
Pozole,2,0,$21.90,$0.00,-$0.00,$21.90,3.53%,$10.95,$0.00,$21.90
Combination de Dos,2,0,$19.90,$0.00,-$0.00,$19.90,3.21%,$9.95,$0.00,$19.90
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,2.90%,$17.95,$0.00,$17.95
Tequila Shrimp Fettuccini,1,0,$17.95,$0.00,-$0.00,$17.95,2.90%,$17.95,$0.00,$17.95
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,2.74%,$16.95,$0.00,$16.95
Shred Beef Burrito,1,0,$16.95,-$1.69,-$0.00,$15.26,2.46%,$15.26,$0.00,$15.26
5. Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,2.25%,$13.95,$0.00,$13.95
Shred Chicken Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,2.25%,$13.95,$0.00,$13.95
Carne Asada Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,2.09%,$12.95,$0.00,$12.95
Chicken Caesar Salad,1,0,$12.95,$0.00,-$0.00,$12.95,2.09%,$12.95,$0.00,$12.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,2.09%,$12.95,$0.00,$12.95
Combination de Tres,1,0,$11.95,$0.00,-$0.00,$11.95,1.93%,$11.95,$0.00,$11.95
House Margarita,1,0,$13.00,-$2.00,-$0.00,$11.00,1.77%,$11.00,$0.00,$11.00
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,1.77%,$10.95,$0.00,$10.95
Bohemia,2,0,$10.00,-$2.00,-$0.00,$8.00,1.29%,$4.00,$0.00,$0.00
Negra Modelo,2,0,$10.00,-$2.00,-$0.00,$8.00,1.29%,$4.00,$0.00,$0.00
HH Flauta Appetizer,1,0,$10.95,-$3.29,-$0.00,$7.66,1.24%,$7.66,$0.00,$7.66
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.97%,$6.00,$0.00,$6.00
Virgin Pina Colada,1,0,$6.00,$0.00,-$0.00,$6.00,0.97%,$6.00,$0.00,$0.00
Juices,1,0,$3.50,$0.00,-$0.00,$3.50,0.56%,$3.50,$0.00,$3.50
Taco A La Carte,1,0,$3.25,$0.00,-$0.00,$3.25,0.52%,$3.25,$0.00,$0.00
Bud Light,1,0,$4.00,-$1.00,-$0.00,$3.00,0.48%,$3.00,$0.00,$0.00
S Tiramisu,1,0,$3.00,$0.00,-$0.00,$3.00,0.48%,$3.00,$0.00,$3.00
Side Bacon,1,0,$3.00,$0.00,-$0.00,$3.00,0.48%,$3.00,$0.00,$3.00
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.48%,$3.00,$0.00,$3.00
Sour Cream,2,0,$3.00,-$0.15,-$0.00,$2.85,0.46%,$1.43,$0.00,$2.85
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.44%,$2.75,$0.00,$2.75
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.44%,$2.75,$0.00,$2.75
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.32%,$2.00,$0.00,$2.00
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.32%,$2.00,$0.00,$2.00
Side Macaroni,1,0,$2.00,$0.00,-$0.00,$2.00,0.32%,$2.00,$0.00,$2.00
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.24%,$1.50,$0.00,$1.50
Water,7,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,78,0,$634.50,-$14.77,$0.00,$619.73,100.00%,$7.95,$0.00,$591.48
