Revenue Item Sales Report
"Feb 20, 2020 12:00 am - Feb 20, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:16 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,087.72"
Net Sales,$987.56
COGS,$8.95
Gross Profit,$803.96
Gross Profit Margin,81.41%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Taco A La Carte,2,0,$6.00,-$0.87,-$0.00,$5.13,0.52%,$2.57,$0.00,$0.00
BAR CODE,1,0,$5.00,$0.00,-$0.00,$5.00,0.51%,$5.00,$0.00,$5.00
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.50%,$4.95,$0.00,$4.95
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.46%,$4.50,$0.00,$4.50
Sour Cream,3,0,$4.50,$0.00,-$0.00,$4.50,0.46%,$1.50,$0.00,$4.50
Dos XX,2,1,$10.00,-$2.00,-$4.00,$4.00,0.41%,$4.00,$0.00,$0.00
Side Beans,2,0,$4.00,$0.00,-$0.00,$4.00,0.41%,$2.00,$0.00,$4.00
Side Cheese,1,0,$2.50,$0.00,-$0.00,$2.50,0.25%,$2.50,$0.00,$2.50
Enchilada A La Carte,1,0,$2.25,$0.00,-$0.00,$2.25,0.23%,$2.25,$0.00,$0.00
Side Bacon,1,0,$3.00,-$0.75,-$0.00,$2.25,0.23%,$2.25,$0.00,$2.25
Side Avocado,1,0,$2.00,$0.00,-$0.00,$2.00,0.20%,$2.00,$0.00,$2.00
IPA Pale Ale,1,1,$7.95,-$2.00,-$5.95,$0.00,0.00%,$0.00,$0.00,$0.00
Water,3,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,132,11,"$1,087.72",-$47.01,-$53.15,$987.56,100.00%,$8.16,$8.95,$803.96
