Revenue Item Sales Report
"Oct 24, 2019 12:00 am - Oct 24, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:20 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$990.45
Net Sales,$868.88
COGS,$17.90
Gross Profit,$722.23
Gross Profit Margin,83.12%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.35%,$3.00,$0.00,$3.00
Side Cheese,1,0,$2.50,$0.00,-$0.00,$2.50,0.29%,$2.50,$0.00,$2.50
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.17%,$1.50,$0.00,$1.50
Albondigas Soup,1,0,$8.95,-$8.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Menudo Soup,1,0,$11.95,-$11.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Mojarra,1,0,$15.95,-$15.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side Chips,1,0,$1.50,-$1.50,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side Spicy Salsa,1,0,$1.50,-$1.50,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,6,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,115,0,$990.45,-$121.57,$0.00,$868.88,100.00%,$7.56,$17.90,$722.23
