Revenue Item Sales Report
"Oct 09, 2019 12:00 am - Oct 09, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:12 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$5,439.92"
Net Sales,"$5,367.77"
COGS,$8.95
Gross Profit,$261.50
Gross Profit Margin,4.87%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Item 1,1,0,"$5,043.32",$0.00,-$0.00,"$5,043.32",93.96%,"$5,043.32",$0.00,$0.00
Cadillac Margarita,5,0,$64.00,$0.00,-$0.00,$64.00,1.19%,$12.80,$0.00,$64.00
Combination de Dos,4,0,$39.80,$0.00,-$0.00,$39.80,0.74%,$9.95,$0.00,$39.80
Dona Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,0.45%,$12.00,$0.00,$24.00
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,0.37%,$19.95,$0.00,$19.95
Jack Daniels,2,0,$18.00,$0.00,-$0.00,$18.00,0.34%,$9.00,$0.00,$0.00
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,0.33%,$17.95,$0.00,$17.95
The Great Panino,2,0,$17.90,$0.00,-$0.00,$17.90,0.33%,$8.95,$0.00,$17.90
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.32%,$16.95,$0.00,$16.95
Shrimp Enchiladas,1,0,$14.95,$0.00,-$0.00,$14.95,0.28%,$14.95,$0.00,$14.95
Combination de Tres,3,0,$37.85,-$25.90,-$0.00,$11.95,0.22%,$3.98,$0.00,$11.95
The Green Burrito,1,0,$10.95,$0.00,-$0.00,$10.95,0.20%,$10.95,$0.00,$10.95
Dos XX,2,0,$10.00,$0.00,-$0.00,$10.00,0.19%,$5.00,$0.00,$0.00
Modelo Especial,2,0,$10.00,-$2.00,-$0.00,$8.00,0.15%,$4.00,$0.00,$0.00
Taco A La Carte,2,0,$7.00,$0.00,-$0.00,$7.00,0.13%,$3.50,$0.00,$0.00
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.13%,$6.95,$0.00,$6.95
Grand Manier,1,0,$6.00,$0.00,-$0.00,$6.00,0.11%,$6.00,$0.00,$6.00
IPA Pale Ale,1,0,$6.00,$0.00,-$0.00,$6.00,0.11%,$6.00,$0.00,$0.00
Side Guacamole,2,0,$6.00,$0.00,-$0.00,$6.00,0.11%,$3.00,$0.00,$6.00
Guacamole,1,0,$8.00,-$2.40,-$0.00,$5.60,0.10%,$5.60,$8.95,-$3.35
happy hour margarita,1,0,$5.00,$0.00,-$0.00,$5.00,0.09%,$5.00,$0.00,$0.00
Soft Drink,1,0,$3.25,$0.00,-$0.00,$3.25,0.06%,$3.25,$0.00,$3.25
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.05%,$2.75,$0.00,$2.75
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.03%,$1.50,$0.00,$1.50
Carne Asada Burrito,2,0,$29.90,-$29.90,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Carne Asada Fries,1,0,$11.95,-$11.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,3,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,46,0,"$5,439.92",-$72.15,$0.00,"$5,367.77",100.00%,$116.69,$8.95,$261.50
