Revenue Item Sales Report
"Oct 28, 2019 12:00 am - Oct 28, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:22 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$606.60
Net Sales,$543.44
COGS,$0.00
Gross Profit,$502.94
Gross Profit Margin,92.55%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Grande Mixed Fajitas,3,0,$74.85,-$1.89,-$0.00,$72.96,13.43%,$24.32,$0.00,$72.96
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,7.35%,$39.95,$0.00,$39.95
MONDAY Margarita,13,0,$91.00,-$52.68,-$0.00,$38.32,7.05%,$2.95,$0.00,$38.32
Grilled Steak Fajitas,2,0,$35.90,$0.00,-$0.00,$35.90,6.61%,$17.95,$0.00,$35.90
Carnitas Plate,2,0,$33.90,$0.00,-$0.00,$33.90,6.24%,$16.95,$0.00,$33.90
Combination de Dos,3,0,$29.85,$0.00,-$0.00,$29.85,5.49%,$9.95,$0.00,$29.85
Negra Modelo,4,0,$29.00,$0.00,-$0.00,$29.00,5.34%,$7.25,$0.00,$0.00
Combination de Tres,2,0,$23.90,$0.00,-$0.00,$23.90,4.40%,$11.95,$0.00,$23.90
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,3.67%,$19.95,$0.00,$19.95
Cadillac Margarita,1,0,$19.00,$0.00,-$0.00,$19.00,3.50%,$19.00,$0.00,$19.00
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,3.12%,$16.95,$0.00,$16.95
Soft Drink,5,0,$16.25,$0.00,-$0.00,$16.25,2.99%,$3.25,$0.00,$16.25
Combination de Uno,2,0,$15.90,$0.00,-$0.00,$15.90,2.93%,$7.95,$0.00,$15.90
Nachos Vaqueros,1,0,$14.95,$0.00,-$0.00,$14.95,2.75%,$14.95,$0.00,$14.95
5. Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,2.57%,$13.95,$0.00,$13.95
House Margarita,1,0,$13.00,$0.00,-$0.00,$13.00,2.39%,$13.00,$0.00,$13.00
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,2.20%,$11.95,$0.00,$11.95
HH Flauta Appetizer,2,0,$15.90,-$4.78,-$0.00,$11.12,2.05%,$5.56,$0.00,$11.12
Dinner Salad,2,0,$9.90,$0.00,-$0.00,$9.90,1.82%,$4.95,$0.00,$9.90
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,1.65%,$8.95,$0.00,$8.95
KIDS Chicken Strips,1,0,$8.95,$0.00,-$0.00,$8.95,1.65%,$8.95,$0.00,$8.95
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,1.46%,$7.95,$0.00,$7.95
Juices,2,0,$7.00,$0.00,-$0.00,$7.00,1.29%,$3.50,$0.00,$7.00
Side Beans,3,0,$6.00,$0.00,-$0.00,$6.00,1.10%,$2.00,$0.00,$6.00
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,1.01%,$2.75,$0.00,$5.50
HH Guacamole,1,0,$7.95,-$2.81,-$0.00,$5.14,0.95%,$5.14,$0.00,$5.14
Taco A La Carte,2,0,$5.00,$0.00,-$0.00,$5.00,0.92%,$2.50,$0.00,$0.00
Side Chile Toreado,3,0,$4.50,$0.00,-$0.00,$4.50,0.83%,$1.50,$0.00,$4.50
Dos XX,1,0,$5.00,-$1.00,-$0.00,$4.00,0.74%,$4.00,$0.00,$0.00
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.64%,$3.50,$0.00,$3.50
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.55%,$3.00,$0.00,$3.00
Enchilada A La Carte,1,0,$2.50,$0.00,-$0.00,$2.50,0.46%,$2.50,$0.00,$0.00
Side Pico de Gallo,1,0,$1.75,$0.00,-$0.00,$1.75,0.32%,$1.75,$0.00,$1.75
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.28%,$1.50,$0.00,$1.50
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.28%,$1.50,$0.00,$1.50
Water,1,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,72,0,$606.60,-$63.16,$0.00,$543.44,100.00%,$7.55,$0.00,$502.94
