Revenue Item Sales Report
"Oct 20, 2019 12:00 am - Oct 20, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:19 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$3,488.75"
Net Sales,"$3,441.85"
COGS,$17.90
Gross Profit,"$3,303.20"
Gross Profit Margin,95.97%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),93,1,"$1,855.35",$0.00,-$19.95,"$1,835.40",53.33%,$19.95,$0.00,"$1,835.40"
Sunday Brunch (Kids),18,0,$179.10,$0.00,-$0.00,$179.10,5.20%,$9.95,$0.00,$179.10
House Margarita,15,0,$109.00,$0.00,-$0.00,$109.00,3.17%,$7.27,$0.00,$109.00
Soft Drink,30,0,$97.50,-$1.47,-$0.00,$96.03,2.79%,$3.20,$0.00,$96.03
Combination de Dos,10,0,$101.50,-$6.74,-$0.00,$94.76,2.75%,$9.48,$0.00,$94.76
Combination de Tres,8,0,$95.60,-$11.95,-$0.00,$83.65,2.43%,$10.46,$0.00,$83.65
Menudo Soup,7,0,$83.65,-$5.00,-$0.00,$78.65,2.29%,$11.24,$0.00,$78.65
Grande Mixed Fajitas,3,0,$74.85,$0.00,-$0.00,$74.85,2.17%,$24.95,$0.00,$74.85
Shrimp Fajitas,3,0,$59.85,$0.00,-$0.00,$59.85,1.74%,$19.95,$0.00,$59.85
Mercadito Margarita Don Julio,4,0,$56.00,$0.00,-$0.00,$56.00,1.63%,$14.00,$0.00,$56.00
Large Chile Relleno,3,0,$38.85,$0.00,-$0.00,$38.85,1.13%,$12.95,$0.00,$38.85
"Cocktail ""Vuelve A La Vida""",2,0,$37.90,$0.00,-$0.00,$37.90,1.10%,$18.95,$0.00,$37.90
Carne Asada Plate,2,0,$35.90,$0.00,-$0.00,$35.90,1.04%,$17.95,$0.00,$35.90
Corona,6,0,$33.00,$0.00,-$0.00,$33.00,0.96%,$5.50,$0.00,$0.00
Combination de Uno,4,0,$33.80,-$1.79,-$0.00,$32.01,0.93%,$8.00,$0.00,$32.01
Taco Salad,2,0,$27.90,$0.00,-$0.00,$27.90,0.81%,$13.95,$0.00,$27.90
Mimosa with Sunday Brunch,5,0,$25.00,$0.00,-$0.00,$25.00,0.73%,$5.00,$0.00,$25.00
Bloody Mary,3,0,$24.00,$0.00,-$0.00,$24.00,0.70%,$8.00,$0.00,$0.00
Bud Light,4,0,$24.00,$0.00,-$0.00,$24.00,0.70%,$6.00,$0.00,$24.00
Bacon Cheeseburger,2,0,$23.90,$0.00,-$0.00,$23.90,0.69%,$11.95,$0.00,$23.90
Carne Asada Fries,2,0,$23.90,$0.00,-$0.00,$23.90,0.69%,$11.95,$0.00,$23.90
"Flauta Appetizer ",2,0,$21.90,$0.00,-$0.00,$21.90,0.64%,$10.95,$0.00,$21.90
Guacamole Full Size,2,0,$21.90,$0.00,-$0.00,$21.90,0.64%,$10.95,$17.90,$4.00
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,0.58%,$19.95,$0.00,$19.95
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,0.58%,$19.95,$0.00,$19.95
Queso Fundido,2,0,$19.90,$0.00,-$0.00,$19.90,0.58%,$9.95,$0.00,$19.90
Coffee,7,0,$19.25,$0.00,-$0.00,$19.25,0.56%,$2.75,$0.00,$19.25
Bean & Cheese Burrito,1,0,$16.95,$0.00,-$0.00,$16.95,0.49%,$16.95,$0.00,$16.95
Cocktail De Camaron,1,0,$16.95,$0.00,-$0.00,$16.95,0.49%,$16.95,$0.00,$16.95
Shrimp Enchilada Plate,1,0,$14.95,$0.00,-$0.00,$14.95,0.43%,$14.95,$0.00,$14.95
Carnitas Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.38%,$12.95,$0.00,$12.95
Grilled Chicken Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.38%,$12.95,$0.00,$12.95
Cadillac Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,0.35%,$12.00,$0.00,$12.00
Chile Relleno,2,0,$12.00,$0.00,-$0.00,$12.00,0.35%,$6.00,$0.00,$12.00
