Revenue Item Sales Report
"Oct 15, 2019 12:00 am - Oct 15, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:16 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$802.15
Net Sales,$699.64
COGS,$8.95
Gross Profit,$620.74
Gross Profit Margin,88.72%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Taco Tuesday,14,0,$70.00,$0.00,-$0.00,$70.00,10.01%,$5.00,$0.00,$70.00
S Shrimp Margarita,3,0,$53.85,$0.00,-$0.00,$53.85,7.70%,$17.95,$0.00,$53.85
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,6.42%,$44.95,$0.00,$44.95
House Margarita,8,0,$56.00,-$16.00,-$0.00,$40.00,5.72%,$5.00,$0.00,$40.00
Cadillac Margarita,2,0,$37.00,$0.00,-$0.00,$37.00,5.29%,$18.50,$0.00,$37.00
Soft Drink,10,0,$32.50,$0.00,-$0.00,$32.50,4.65%,$3.25,$0.00,$32.50
Combination de Dos,3,0,$29.85,$0.00,-$0.00,$29.85,4.27%,$9.95,$0.00,$29.85
Combination de Uno,3,0,$25.85,$0.00,-$0.00,$25.85,3.69%,$8.62,$0.00,$25.85
Bud Light,6,0,$36.00,-$12.00,-$0.00,$24.00,3.43%,$4.00,$0.00,$24.00
White Russian,3,0,$24.00,$0.00,-$0.00,$24.00,3.43%,$8.00,$0.00,$0.00
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,2.85%,$19.95,$0.00,$19.95
Motejo,3,0,$24.00,-$6.00,-$0.00,$18.00,2.57%,$6.00,$0.00,$18.00
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,2.57%,$17.95,$0.00,$17.95
Al Pastor Plate,1,0,$16.95,$0.00,-$0.00,$16.95,2.42%,$16.95,$0.00,$16.95
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,2.42%,$16.95,$0.00,$16.95
"Flauta Appetizer ",3,0,$23.85,-$7.73,-$0.00,$16.12,2.30%,$5.37,$0.00,$16.12
Carne Asada Burrito,2,0,$28.90,-$12.95,-$0.00,$15.95,2.28%,$7.98,$0.00,$15.95
Shrimp Enchilada Plate,1,0,$14.95,$0.00,-$0.00,$14.95,2.14%,$14.95,$0.00,$14.95
Mercadito Margarita Don Julio,1,0,$14.00,$0.00,-$0.00,$14.00,2.00%,$14.00,$0.00,$14.00
Chile Relleno,2,0,$12.00,$0.00,-$0.00,$12.00,1.72%,$6.00,$0.00,$12.00
Dona Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,1.72%,$12.00,$0.00,$12.00
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,1.71%,$11.95,$0.00,$11.95
Guacamole Full Size,1,0,$10.95,$0.00,-$0.00,$10.95,1.57%,$10.95,$8.95,$2.00
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,1.57%,$10.95,$0.00,$10.95
Double Dare Tacos,1,0,$8.95,$0.00,-$0.00,$8.95,1.28%,$8.95,$0.00,$8.95
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,1.28%,$8.95,$0.00,$8.95
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,1.28%,$8.95,$0.00,$8.95
Carne Asada Fries,2,0,$23.90,-$15.54,-$0.00,$8.36,1.19%,$4.18,$0.00,$8.36
Bloody Mary,1,0,$8.00,$0.00,-$0.00,$8.00,1.14%,$8.00,$0.00,$0.00
Modelo Especial,2,0,$10.00,-$2.00,-$0.00,$8.00,1.14%,$4.00,$0.00,$0.00
Champagne,2,0,$6.00,$0.00,-$0.00,$6.00,0.86%,$3.00,$0.00,$6.00
Cheese Quesadilla,1,0,$7.95,-$2.39,-$0.00,$5.56,0.79%,$5.56,$0.00,$5.56
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,0.79%,$2.75,$0.00,$5.50
Corona,1,0,$5.00,$0.00,-$0.00,$5.00,0.71%,$5.00,$0.00,$0.00
Taco A La Carte,2,0,$5.00,$0.00,-$0.00,$5.00,0.71%,$2.50,$0.00,$0.00
guac happy hour,1,0,$5.00,$0.00,-$0.00,$5.00,0.71%,$5.00,$0.00,$0.00
strawberry margarita,1,0,$5.00,$0.00,-$0.00,$5.00,0.71%,$5.00,$0.00,$0.00
Jamica,1,0,$4.50,$0.00,-$0.00,$4.50,0.64%,$4.50,$0.00,$4.50
IPA Pale Ale,1,0,$6.00,-$2.00,-$0.00,$4.00,0.57%,$4.00,$0.00,$0.00
Taquito A La Carte,2,0,$4.00,$0.00,-$0.00,$4.00,0.57%,$2.00,$0.00,$0.00
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.50%,$3.50,$0.00,$3.50
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.39%,$2.75,$0.00,$2.75
macaroni,1,0,$1.95,$0.00,-$0.00,$1.95,0.28%,$1.95,$0.00,$0.00
Combination de Tres,2,0,$25.90,-$25.90,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,7,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,107,0,$802.15,-$102.51,$0.00,$699.64,100.00%,$6.54,$8.95,$620.74
