Revenue Item Sales Report
"Oct 21, 2019 12:00 am - Oct 21, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:19 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$787.63
Net Sales,$706.04
COGS,$8.95
Gross Profit,$607.36
Gross Profit Margin,86.02%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Tres,7,0,$87.65,$0.00,-$0.00,$87.65,12.41%,$12.52,$0.00,$87.65
MONDAY Margarita,19,0,$133.00,-$76.00,-$0.00,$57.00,8.07%,$3.00,$0.00,$57.00
Combination de Dos,5,0,$53.75,$0.00,-$0.00,$53.75,7.61%,$10.75,$0.00,$53.75
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,7.07%,$24.95,$0.00,$49.90
House Margarita,3,0,$36.00,$0.00,-$0.00,$36.00,5.10%,$12.00,$0.00,$36.00
Carne Asada Burrito,2,0,$28.90,$0.00,-$0.00,$28.90,4.09%,$14.45,$0.00,$28.90
Soft Drink,8,0,$26.00,$0.00,-$0.00,$26.00,3.68%,$3.25,$0.00,$26.00
Large Chile Relleno,2,0,$25.90,$0.00,-$0.00,$25.90,3.67%,$12.95,$0.00,$25.90
White Russian,3,0,$24.00,$0.00,-$0.00,$24.00,3.40%,$8.00,$0.00,$0.00
Carne Asada Fries,2,0,$23.90,$0.00,-$0.00,$23.90,3.39%,$11.95,$0.00,$23.90
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,2.83%,$19.95,$0.00,$19.95
Guacamole half order,3,0,$18.00,$0.00,-$0.00,$18.00,2.55%,$6.00,$0.00,$18.00
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,2.54%,$17.95,$0.00,$17.95
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,2.54%,$17.95,$0.00,$17.95
Carnitas Plate,1,0,$16.95,$0.00,-$0.00,$16.95,2.40%,$16.95,$0.00,$16.95
Champagne,5,0,$15.00,$0.00,-$0.00,$15.00,2.12%,$3.00,$0.00,$15.00
Negra Modelo,3,0,$15.00,$0.00,-$0.00,$15.00,2.12%,$5.00,$0.00,$0.00
Carne Asada Salad,1,0,$14.95,$0.00,-$0.00,$14.95,2.12%,$14.95,$0.00,$14.95
Shred Beef Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,2.12%,$14.95,$0.00,$14.95
Sky,2,0,$14.00,$0.00,-$0.00,$14.00,1.98%,$7.00,$0.00,$0.00
Merlot,2,0,$14.00,-$2.00,-$0.00,$12.00,1.70%,$6.00,$0.00,$0.00
Guacamole Full Size,1,0,$10.95,$0.00,-$0.00,$10.95,1.55%,$10.95,$8.95,$2.00
Taco A La Carte,4,0,$10.75,$0.00,-$0.00,$10.75,1.52%,$2.69,$0.00,$0.00
Tostada De Ceviche,1,0,$11.95,-$1.20,-$0.00,$10.75,1.52%,$10.75,$0.00,$10.75
Horchata,2,0,$9.00,$0.00,-$0.00,$9.00,1.27%,$4.50,$0.00,$9.00
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,1.27%,$8.95,$0.00,$8.95
albondigas,2,0,$7.98,$0.00,-$0.00,$7.98,1.13%,$3.99,$0.00,$0.00
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,1.13%,$7.95,$0.00,$7.95
Chile Relleno,1,0,$6.00,$0.00,-$0.00,$6.00,0.85%,$6.00,$0.00,$6.00
IPA Pale Ale,1,0,$6.00,$0.00,-$0.00,$6.00,0.85%,$6.00,$0.00,$0.00
Side Guacamole,2,0,$6.00,$0.00,-$0.00,$6.00,0.85%,$3.00,$0.00,$6.00
HH Flauta Appetizer,1,0,$7.95,-$2.39,-$0.00,$5.56,0.79%,$5.56,$0.00,$5.56
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,0.78%,$2.75,$0.00,$5.50
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.70%,$4.95,$0.00,$4.95
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.64%,$4.50,$0.00,$4.50
Side Beans,2,0,$4.00,$0.00,-$0.00,$4.00,0.57%,$2.00,$0.00,$4.00
Side Cheese,1,0,$2.50,$0.00,-$0.00,$2.50,0.35%,$2.50,$0.00,$2.50
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.28%,$2.00,$0.00,$2.00
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.21%,$1.50,$0.00,$1.50
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.21%,$1.50,$0.00,$1.50
Water,5,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,106,0,$787.63,-$81.59,$0.00,$706.04,100.00%,$6.66,$8.95,$607.36
