Revenue Item Sales Report
"Oct 13, 2019 12:00 am - Oct 13, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:15 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,892.45"
Net Sales,"$2,878.49"
COGS,$35.80
Gross Profit,"$2,720.74"
Gross Profit Margin,94.52%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),68,0,"$1,356.60",-$13.96,-$0.00,"$1,342.64",46.64%,$19.74,$0.00,"$1,342.64"
Sunday Brunch (Kids),15,0,$149.25,$0.00,-$0.00,$149.25,5.19%,$9.95,$0.00,$149.25
Combination de Dos,11,0,$115.45,$0.00,-$0.00,$115.45,4.01%,$10.50,$0.00,$115.45
House Margarita,14,0,$114.00,$0.00,-$0.00,$114.00,3.96%,$8.14,$0.00,$114.00
Combination de Tres,8,0,$95.60,$0.00,-$0.00,$95.60,3.32%,$11.95,$0.00,$95.60
Soft Drink,25,0,$81.25,$0.00,-$0.00,$81.25,2.82%,$3.25,$0.00,$81.25
Modelo Especial,10,0,$62.00,$0.00,-$0.00,$62.00,2.15%,$6.20,$0.00,$0.00
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,1.56%,$44.95,$0.00,$44.95
KIDS Cheeseburger,5,0,$44.75,$0.00,-$0.00,$44.75,1.55%,$8.95,$0.00,$44.75
Guacamole,4,0,$43.80,$0.00,-$0.00,$43.80,1.52%,$10.95,$35.80,$8.00
Cazadores,6,0,$42.00,$0.00,-$0.00,$42.00,1.46%,$7.00,$0.00,$42.00
"Flauta Appetizer ",4,0,$40.80,$0.00,-$0.00,$40.80,1.42%,$10.20,$0.00,$40.80
Cadillac Margarita,3,0,$36.00,$0.00,-$0.00,$36.00,1.25%,$12.00,$0.00,$36.00
"S Chicken Florentine ",2,0,$31.90,$0.00,-$0.00,$31.90,1.11%,$15.95,$0.00,$31.90
Champagne,2,0,$30.00,$0.00,-$0.00,$30.00,1.04%,$15.00,$0.00,$30.00
Dinner Salad,6,0,$29.70,$0.00,-$0.00,$29.70,1.03%,$4.95,$0.00,$29.70
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,0.87%,$24.95,$0.00,$24.95
Dona Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,0.83%,$12.00,$0.00,$24.00
Bacon Cheeseburger,2,0,$23.90,$0.00,-$0.00,$23.90,0.83%,$11.95,$0.00,$23.90
Menudo Soup,2,0,$23.90,$0.00,-$0.00,$23.90,0.83%,$11.95,$0.00,$23.90
Deep Fried Ice Cream,3,0,$20.85,$0.00,-$0.00,$20.85,0.72%,$6.95,$0.00,$20.85
Patron,2,0,$20.00,$0.00,-$0.00,$20.00,0.69%,$10.00,$0.00,$20.00
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,0.69%,$19.95,$0.00,$19.95
Queso Fundido,2,0,$19.90,$0.00,-$0.00,$19.90,0.69%,$9.95,$0.00,$19.90
Horchata,4,0,$18.00,$0.00,-$0.00,$18.00,0.63%,$4.50,$0.00,$18.00
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,0.62%,$17.95,$0.00,$17.95
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,0.62%,$17.95,$0.00,$17.95
Tequila Shrimp Fettuccini,1,0,$17.95,$0.00,-$0.00,$17.95,0.62%,$17.95,$0.00,$17.95
Carnitas Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.59%,$16.95,$0.00,$16.95
Grilled Chicken Burrito,1,0,$16.95,$0.00,-$0.00,$16.95,0.59%,$16.95,$0.00,$16.95
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.59%,$16.95,$0.00,$16.95
Chicken Fettuccini,1,0,$15.95,$0.00,-$0.00,$15.95,0.55%,$15.95,$0.00,$15.95
Shred Beef Burrito,1,0,$15.95,$0.00,-$0.00,$15.95,0.55%,$15.95,$0.00,$15.95
Bean & Cheese Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,0.52%,$14.95,$0.00,$14.95
Filet,1,0,$14.95,$0.00,-$0.00,$14.95,0.52%,$14.95,$0.00,$14.95
Shrimp Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,0.52%,$14.95,$0.00,$14.95
S Pumpkin Cheesecake,3,0,$14.85,$0.00,-$0.00,$14.85,0.52%,$4.95,$0.00,$14.85
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,0.48%,$13.95,$0.00,$13.95
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.42%,$11.95,$0.00,$11.95
