Revenue Item Sales Report
"Oct 31, 2019 12:00 am - Oct 31, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:23 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$840.75
Net Sales,$792.37
COGS,$0.00
Gross Profit,$751.37
Gross Profit Margin,94.83%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Tres,8,0,$101.60,$0.00,-$0.00,$101.60,12.82%,$12.70,$0.00,$101.60
House Margarita,17,0,$125.00,-$30.00,-$0.00,$95.00,11.99%,$5.59,$0.00,$95.00
Carne Asada Burrito,6,0,$81.70,$0.00,-$0.00,$81.70,10.31%,$13.62,$0.00,$81.70
Parrilla Para Dos,2,0,$79.90,$0.00,-$0.00,$79.90,10.08%,$39.95,$0.00,$79.90
Cadillac Margarita,4,0,$70.00,$0.00,-$0.00,$70.00,8.83%,$17.50,$0.00,$70.00
Soft Drink,14,0,$45.50,$0.00,-$0.00,$45.50,5.74%,$3.25,$0.00,$45.50
Combination de Dos,3,0,$31.85,$0.00,-$0.00,$31.85,4.02%,$10.62,$0.00,$31.85
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,3.15%,$24.95,$0.00,$24.95
White Russian,4,0,$32.00,-$8.00,-$0.00,$24.00,3.03%,$6.00,$0.00,$0.00
Cheese Quesadilla,2,0,$23.90,-$2.99,-$0.00,$20.91,2.64%,$10.46,$0.00,$20.91
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,2.27%,$17.95,$0.00,$17.95
Albondigas Soup,2,0,$17.90,$0.00,-$0.00,$17.90,2.26%,$8.95,$0.00,$17.90
Shrimp Burrito,1,0,$16.95,$0.00,-$0.00,$16.95,2.14%,$16.95,$0.00,$16.95
Chicken Fettuccini,1,0,$15.95,$0.00,-$0.00,$15.95,2.01%,$15.95,$0.00,$15.95
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,2.01%,$15.95,$0.00,$15.95
5. Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,1.76%,$13.95,$0.00,$13.95
Shred Chicken Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,1.76%,$13.95,$0.00,$13.95
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,1.76%,$13.95,$0.00,$13.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,1.63%,$12.95,$0.00,$12.95
Negra Modelo,2,0,$13.00,-$1.00,-$0.00,$12.00,1.51%,$6.00,$0.00,$0.00
HH Quesadilla,1,0,$11.95,$0.00,-$0.00,$11.95,1.51%,$11.95,$0.00,$11.95
Champagne,3,0,$9.00,$0.00,-$0.00,$9.00,1.14%,$3.00,$0.00,$9.00
Horchata,2,0,$9.00,$0.00,-$0.00,$9.00,1.14%,$4.50,$0.00,$9.00
Chilaquiles Rojos,1,0,$8.95,$0.00,-$0.00,$8.95,1.13%,$8.95,$0.00,$8.95
Bud Light,2,0,$12.00,-$4.00,-$0.00,$8.00,1.01%,$4.00,$0.00,$8.00
HH Guacamole,1,0,$7.95,-$2.39,-$0.00,$5.56,0.70%,$5.56,$0.00,$5.56
Modelo Especial,1,0,$5.00,$0.00,-$0.00,$5.00,0.63%,$5.00,$0.00,$0.00
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.38%,$3.00,$0.00,$3.00
Sour Cream,2,0,$3.00,$0.00,-$0.00,$3.00,0.38%,$1.50,$0.00,$3.00
Side Chopped Onions,2,0,$2.00,$0.00,-$0.00,$2.00,0.25%,$1.00,$0.00,$2.00
Water,1,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,90,0,$840.75,-$48.38,$0.00,$792.37,100.00%,$8.80,$0.00,$751.37
