Revenue Item Sales Report
"Oct 02, 2019 12:00 am - Oct 02, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:09 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$870.59
Net Sales,$843.72
COGS,$17.90
Gross Profit,$449.47
Gross Profit Margin,53.27%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Item 1,1,0,$258.60,$0.00,-$0.00,$258.60,30.65%,$258.60,$0.00,$0.00
Combination de Tres,6,0,$81.70,$0.00,-$0.00,$81.70,9.68%,$13.62,$0.00,$81.70
Combination de Dos,6,0,$61.70,$0.00,-$0.00,$61.70,7.31%,$10.28,$0.00,$61.70
Taco A La Carte,14,0,$43.75,$0.00,-$0.00,$43.75,5.19%,$3.13,$0.00,$0.00
Shrimp Fajitas,2,0,$39.90,$0.00,-$0.00,$39.90,4.73%,$19.95,$0.00,$39.90
Cadillac Margarita,3,0,$36.00,$0.00,-$0.00,$36.00,4.27%,$12.00,$0.00,$36.00
Marker's Mark whisky,4,0,$36.00,$0.00,-$0.00,$36.00,4.27%,$9.00,$0.00,$0.00
1800,4,0,$28.00,$0.00,-$0.00,$28.00,3.32%,$7.00,$0.00,$28.00
House Margarita,5,0,$35.00,-$8.00,-$0.00,$27.00,3.20%,$5.40,$0.00,$27.00
Guacamole,2,0,$23.99,-$3.60,-$0.00,$20.39,2.42%,$10.20,$17.90,$2.49
Bud Light,5,0,$20.00,$0.00,-$0.00,$20.00,2.37%,$4.00,$0.00,$0.00
Bud Light,2,0,$24.00,-$4.00,-$0.00,$20.00,2.37%,$10.00,$0.00,$20.00
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,2.36%,$19.95,$0.00,$19.95
Combination de Uno,2,0,$17.90,$0.00,-$0.00,$17.90,2.12%,$8.95,$0.00,$17.90
Baja Fish Tacos,1,0,$14.95,$0.00,-$0.00,$14.95,1.77%,$14.95,$0.00,$14.95
Shrimp Caesar Salad,1,0,$14.95,$0.00,-$0.00,$14.95,1.77%,$14.95,$0.00,$14.95
Flautas,2,0,$18.90,-$5.68,-$0.00,$13.22,1.57%,$6.61,$0.00,$13.22
Soft Drink,4,0,$13.00,$0.00,-$0.00,$13.00,1.54%,$3.25,$0.00,$13.00
Chilaquiles Rojos,1,0,$10.95,$0.00,-$0.00,$10.95,1.30%,$10.95,$0.00,$10.95
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,1.30%,$10.95,$0.00,$10.95
Strawberry margarita,1,0,$10.00,$0.00,-$0.00,$10.00,1.19%,$10.00,$0.00,$0.00
Carne Asada Fries,1,0,$11.95,-$3.59,-$0.00,$8.36,0.99%,$8.36,$0.00,$8.36
Corona,2,0,$10.00,-$2.00,-$0.00,$8.00,0.95%,$4.00,$0.00,$0.00
Coffee,2,0,$5.50,$0.00,-$0.00,$5.50,0.65%,$2.75,$0.00,$5.50
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,0.65%,$2.75,$0.00,$5.50
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,0.59%,$4.95,$0.00,$4.95
Sour Cream,3,0,$4.50,$0.00,-$0.00,$4.50,0.53%,$1.50,$0.00,$4.50
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.36%,$3.00,$0.00,$3.00
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.24%,$2.00,$0.00,$2.00
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.18%,$1.50,$0.00,$1.50
Side Corn Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.18%,$1.50,$0.00,$1.50
Water,3,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,86,0,$870.59,-$26.87,$0.00,$843.72,100.00%,$9.81,$17.90,$449.47
