Revenue Item Sales Report
"Oct 22, 2019 12:00 am - Oct 22, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:20 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,129.05"
Net Sales,"$1,071.69"
COGS,$0.00
Gross Profit,$954.94
Gross Profit Margin,89.11%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Tres,8,0,$103.60,$0.00,-$0.00,$103.60,9.67%,$12.95,$0.00,$103.60
House Margarita,14,0,$98.00,-$24.00,-$0.00,$74.00,6.90%,$5.29,$0.00,$74.00
Grilled Chicken Fajitas,4,0,$67.80,$0.00,-$0.00,$67.80,6.33%,$16.95,$0.00,$67.80
Combination de Dos,6,0,$59.70,$0.00,-$0.00,$59.70,5.57%,$9.95,$0.00,$59.70
Cadillac Margarita,3,0,$57.00,$0.00,-$0.00,$57.00,5.32%,$19.00,$0.00,$57.00
Taco Tuesday,11,0,$55.00,$0.00,-$0.00,$55.00,5.13%,$5.00,$0.00,$55.00
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,4.66%,$24.95,$0.00,$49.90
Dona Margarita,4,0,$48.00,$0.00,-$0.00,$48.00,4.48%,$12.00,$0.00,$48.00
large margarita,3,0,$42.00,$0.00,-$0.00,$42.00,3.92%,$14.00,$0.00,$0.00
Camarones Costa Azul,2,0,$39.90,$0.00,-$0.00,$39.90,3.72%,$19.95,$0.00,$39.90
Cocktail De Camaron,2,0,$33.90,$0.00,-$0.00,$33.90,3.16%,$16.95,$0.00,$33.90
KIDS Cheese Quesadilla,3,0,$26.85,$0.00,-$0.00,$26.85,2.51%,$8.95,$0.00,$26.85
Soft Drink,7,0,$22.75,$0.00,-$0.00,$22.75,2.12%,$3.25,$0.00,$22.75
Patron,2,0,$20.00,$0.00,-$0.00,$20.00,1.87%,$10.00,$0.00,$20.00
Huevos Rancheros,2,0,$19.90,$0.00,-$0.00,$19.90,1.86%,$9.95,$0.00,$19.90
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,1.77%,$18.95,$0.00,$18.95
Corona,4,0,$20.00,-$2.00,-$0.00,$18.00,1.68%,$4.50,$0.00,$0.00
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,1.67%,$17.95,$0.00,$17.95
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,1.67%,$17.95,$0.00,$17.95
The Classic Enchiladas,2,0,$17.90,$0.00,-$0.00,$17.90,1.67%,$8.95,$0.00,$17.90
Montejo,3,0,$18.00,-$2.00,-$0.00,$16.00,1.49%,$5.33,$0.00,$16.00
Shrimp Enchilada Plate,1,0,$14.95,$0.00,-$0.00,$14.95,1.39%,$14.95,$0.00,$14.95
cobble shot jimador,1,0,$14.00,$0.00,-$0.00,$14.00,1.31%,$14.00,$0.00,$0.00
Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,1.30%,$13.95,$0.00,$13.95
Mexican Flan,3,0,$13.50,$0.00,-$0.00,$13.50,1.26%,$4.50,$0.00,$13.50
Carne Asada Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,1.21%,$12.95,$0.00,$12.95
Chicken Fettuccini,1,0,$15.95,-$3.99,-$0.00,$11.96,1.12%,$11.96,$0.00,$11.96
Bacon Cheeseburger,1,0,$11.95,$0.00,-$0.00,$11.95,1.12%,$11.95,$0.00,$11.95
