Revenue Item Sales Report
"Oct 16, 2019 12:00 am - Oct 16, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:16 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$304.70
Net Sales,$292.92
COGS,$0.00
Gross Profit,$246.42
Gross Profit Margin,84.13%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Dos,6,0,$61.70,$0.00,-$0.00,$61.70,21.06%,$10.28,$0.00,$61.70
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,15.35%,$44.95,$0.00,$44.95
Jack Daniels,3,0,$27.00,$0.00,-$0.00,$27.00,9.22%,$9.00,$0.00,$0.00
Double Dare Tacos,3,0,$26.85,$0.00,-$0.00,$26.85,9.17%,$8.95,$0.00,$26.85
"Flauta Appetizer ",3,0,$23.85,-$4.78,-$0.00,$19.07,6.51%,$6.36,$0.00,$19.07
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,6.13%,$17.95,$0.00,$17.95
House Margarita,3,0,$21.00,-$6.00,-$0.00,$15.00,5.12%,$5.00,$0.00,$15.00
Corona,2,0,$13.00,-$1.00,-$0.00,$12.00,4.10%,$6.00,$0.00,$0.00
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,4.08%,$11.95,$0.00,$11.95
Guacamole Large,1,0,$10.95,$0.00,-$0.00,$10.95,3.74%,$10.95,$0.00,$10.95
House Cadillac Margarita,1,0,$10.00,$0.00,-$0.00,$10.00,3.41%,$10.00,$0.00,$10.00
Taco A La Carte,3,0,$7.50,$0.00,-$0.00,$7.50,2.56%,$2.50,$0.00,$0.00
Soft Drink,2,0,$6.50,$0.00,-$0.00,$6.50,2.22%,$3.25,$0.00,$6.50
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,1.88%,$2.75,$0.00,$5.50
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,1.54%,$4.50,$0.00,$4.50
Jamica,1,0,$4.50,$0.00,-$0.00,$4.50,1.54%,$4.50,$0.00,$4.50
Side Shrimp Add,1,0,$3.00,$0.00,-$0.00,$3.00,1.02%,$3.00,$0.00,$3.00
Side Cheese,1,0,$2.50,$0.00,-$0.00,$2.50,0.85%,$2.50,$0.00,$2.50
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.51%,$1.50,$0.00,$1.50
Water,1,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,38,0,$304.70,-$11.78,$0.00,$292.92,100.00%,$7.71,$0.00,$246.42
