Revenue Item Sales Report
"Oct 08, 2019 12:00 am - Oct 08, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:11 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$519.50
Net Sales,$484.17
COGS,$0.00
Gross Profit,$454.17
Gross Profit Margin,93.80%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Parrilla Para Dos,2,0,$79.90,$0.00,-$0.00,$79.90,16.50%,$39.95,$0.00,$79.90
Combination de Dos,7,0,$71.65,$0.00,-$0.00,$71.65,14.80%,$10.24,$0.00,$71.65
Taco Tuesday,9,0,$45.00,$0.00,-$0.00,$45.00,9.29%,$5.00,$0.00,$45.00
House Margarita,6,0,$42.00,-$12.00,-$0.00,$30.00,6.20%,$5.00,$0.00,$30.00
Soft Drink,8,0,$26.00,$0.00,-$0.00,$26.00,5.37%,$3.25,$0.00,$26.00
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,3.91%,$18.95,$0.00,$18.95
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,3.71%,$17.95,$0.00,$17.95
The Healthy Choice,2,0,$17.90,$0.00,-$0.00,$17.90,3.70%,$8.95,$0.00,$17.90
Shrimp Burrito,1,0,$16.95,$0.00,-$0.00,$16.95,3.50%,$16.95,$0.00,$16.95
Mercadito Margarita Don Julio,1,0,$14.00,$0.00,-$0.00,$14.00,2.89%,$14.00,$0.00,$14.00
Titos,2,0,$14.00,$0.00,-$0.00,$14.00,2.89%,$7.00,$0.00,$0.00
Flautas,2,0,$15.90,-$2.39,-$0.00,$13.51,2.79%,$6.76,$0.00,$13.51
Carnitas Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,2.67%,$12.95,$0.00,$12.95
Tropical Tostada,1,0,$12.95,$0.00,-$0.00,$12.95,2.67%,$12.95,$0.00,$12.95
Dona Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,2.48%,$12.00,$0.00,$12.00
Combination de Tres,1,0,$11.95,$0.00,-$0.00,$11.95,2.47%,$11.95,$0.00,$11.95
Double Dare Tacos,1,0,$8.95,$0.00,-$0.00,$8.95,1.85%,$8.95,$0.00,$8.95
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,1.85%,$8.95,$0.00,$8.95
Modelo Especial,2,0,$10.00,-$2.00,-$0.00,$8.00,1.65%,$4.00,$0.00,$0.00
Mojito,1,0,$8.00,$0.00,-$0.00,$8.00,1.65%,$8.00,$0.00,$0.00
Cheese Quesadilla,1,0,$7.95,$0.00,-$0.00,$7.95,1.64%,$7.95,$0.00,$7.95
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,1.64%,$7.95,$0.00,$7.95
Queso Fundido,1,0,$9.95,-$2.99,-$0.00,$6.96,1.44%,$6.96,$0.00,$6.96
Motejo,1,0,$6.00,$0.00,-$0.00,$6.00,1.24%,$6.00,$0.00,$6.00
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.62%,$3.00,$0.00,$3.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.57%,$2.75,$0.00,$2.75
Chicken Fettuccini,1,0,$15.95,-$15.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,9,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,67,0,$519.50,-$35.33,$0.00,$484.17,100.00%,$7.23,$0.00,$454.17
