Revenue Item Sales Report
"Oct 12, 2019 12:00 am - Oct 12, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:15 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,984.99"
Net Sales,"$1,816.59"
COGS,$35.80
Gross Profit,"$1,639.40"
Gross Profit Margin,90.25%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
albondigas small,1,0,$3.50,$0.00,-$0.00,$3.50,0.19%,$3.50,$0.00,$0.00
carne extra para los nachos,1,0,$2.99,$0.00,-$0.00,$2.99,0.16%,$2.99,$0.00,$0.00
Taco A La Carte,3,0,$9.50,-$7.00,-$0.00,$2.50,0.14%,$0.83,$0.00,$0.00
Side Pico de Gallo,1,0,$1.75,$0.00,-$0.00,$1.75,0.10%,$1.75,$0.00,$1.75
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.08%,$1.50,$0.00,$1.50
extra egg,1,0,$1.50,$0.00,-$0.00,$1.50,0.08%,$1.50,$0.00,$0.00
Carnitas Plate,1,0,$16.95,-$16.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Pozole,2,0,$21.90,-$21.90,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,16,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,221,0,"$1,984.99",-$168.40,$0.00,"$1,816.59",100.00%,$8.22,$35.80,"$1,639.40"
