Revenue Item Sales Report
"Oct 25, 2019 12:00 am - Oct 25, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:20 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,215.54"
Net Sales,"$1,163.00"
COGS,$17.90
Gross Profit,"$1,044.60"
Gross Profit Margin,89.82%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
House Margarita,17,0,$137.00,-$24.00,-$0.00,$113.00,9.72%,$6.65,$0.00,$113.00
Camarones Costa Azul,3,0,$59.85,$0.00,-$0.00,$59.85,5.15%,$19.95,$0.00,$59.85
Combination de Tres,5,0,$59.75,$0.00,-$0.00,$59.75,5.14%,$11.95,$0.00,$59.75
Carne Asada Burrito,4,0,$57.80,-$1.49,-$0.00,$56.31,4.84%,$14.08,$0.00,$56.31
House Cadillac Margarita,7,0,$70.00,-$14.00,-$0.00,$56.00,4.82%,$8.00,$0.00,$56.00
Cadillac Margarita,3,0,$53.00,$0.00,-$0.00,$53.00,4.56%,$17.67,$0.00,$53.00
Menudo Soup,3,0,$35.85,$0.00,-$0.00,$35.85,3.08%,$11.95,$0.00,$35.85
Soft Drink,11,0,$35.75,$0.00,-$0.00,$35.75,3.07%,$3.25,$0.00,$35.75
Combination de Dos,3,0,$33.85,$0.00,-$0.00,$33.85,2.91%,$11.28,$0.00,$33.85
Chicken Fettuccini,2,0,$31.90,$0.00,-$0.00,$31.90,2.74%,$15.95,$0.00,$31.90
"Flauta Appetizer ",3,0,$29.85,$0.00,-$0.00,$29.85,2.57%,$9.95,$0.00,$29.85
Taco Salad,2,0,$27.90,$0.00,-$0.00,$27.90,2.40%,$13.95,$0.00,$27.90
Nachos Vaqueros,2,0,$26.90,$0.00,-$0.00,$26.90,2.31%,$13.45,$0.00,$26.90
KIDS Chicken Strips,3,0,$26.85,$0.00,-$0.00,$26.85,2.31%,$8.95,$0.00,$26.85
