Revenue Item Sales Report
"Oct 03, 2019 12:00 am - Oct 03, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:10 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,841.69"
Net Sales,"$2,813.47"
COGS,$8.95
Gross Profit,$743.68
Gross Profit Margin,26.43%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Item 1,1,0,"$1,287.34",$0.00,-$0.00,"$1,287.34",45.76%,"$1,287.34",$0.00,$0.00
Item 1,1,0,$712.00,$0.00,-$0.00,$712.00,25.31%,$712.00,$0.00,$0.00
Combination de Tres,7,0,$93.65,$0.00,-$0.00,$93.65,3.33%,$13.38,$0.00,$93.65
Soft Drink,16,0,$52.00,$0.00,-$0.00,$52.00,1.85%,$3.25,$0.00,$52.00
Carne Asada Burrito,4,0,$51.80,$0.00,-$0.00,$51.80,1.84%,$12.95,$0.00,$51.80
Cocktail De Camaron,3,0,$50.85,$0.00,-$0.00,$50.85,1.81%,$16.95,$0.00,$50.85
Combination de Dos,4,0,$43.80,$0.00,-$0.00,$43.80,1.56%,$10.95,$0.00,$43.80
Chicken Fettuccini,2,0,$31.90,$0.00,-$0.00,$31.90,1.13%,$15.95,$0.00,$31.90
House Margarita,5,0,$35.00,-$4.00,-$0.00,$31.00,1.10%,$6.20,$0.00,$31.00
Champagne,5,0,$30.00,$0.00,-$0.00,$30.00,1.07%,$6.00,$0.00,$30.00
Patron,3,0,$30.00,$0.00,-$0.00,$30.00,1.07%,$10.00,$0.00,$30.00
Double Dare Tacos,3,0,$26.85,$0.00,-$0.00,$26.85,0.95%,$8.95,$0.00,$26.85
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,0.89%,$24.95,$0.00,$24.95
Modelo Especial,3,0,$24.00,$0.00,-$0.00,$24.00,0.85%,$8.00,$0.00,$0.00
Menudo Soup,2,0,$23.90,$0.00,-$0.00,$23.90,0.85%,$11.95,$0.00,$23.90
Tostada De Ceviche,2,0,$23.90,$0.00,-$0.00,$23.90,0.85%,$11.95,$0.00,$23.90
Deep Fried Ice Cream,3,0,$20.85,$0.00,-$0.00,$20.85,0.74%,$6.95,$0.00,$20.85
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,0.71%,$19.95,$0.00,$19.95
Flautas,2,0,$18.90,$0.00,-$0.00,$18.90,0.67%,$9.45,$0.00,$18.90
Bud Light,3,0,$18.00,$0.00,-$0.00,$18.00,0.64%,$6.00,$0.00,$18.00
Paloma drink,2,0,$18.00,$0.00,-$0.00,$18.00,0.64%,$9.00,$0.00,$0.00
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,0.64%,$17.95,$0.00,$17.95
Al Pastor Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.60%,$16.95,$0.00,$16.95
Nachos Vaqueros,2,0,$23.90,-$7.18,-$0.00,$16.72,0.59%,$8.36,$0.00,$16.72
Shredded Chicken Burrito,1,0,$15.95,$0.00,-$0.00,$15.95,0.57%,$15.95,$0.00,$15.95
Coronadita Margarita,1,0,$10.00,$0.00,-$0.00,$10.00,0.36%,$10.00,$0.00,$10.00
KIDS Bean & Cheese Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.32%,$8.95,$0.00,$8.95
The Classic Enchiladas,1,0,$8.95,$0.00,-$0.00,$8.95,0.32%,$8.95,$0.00,$8.95
The Great Panino,1,0,$8.95,$0.00,-$0.00,$8.95,0.32%,$8.95,$0.00,$8.95
The Healthy Choice,1,0,$8.95,$0.00,-$0.00,$8.95,0.32%,$8.95,$0.00,$8.95
Guacamole,1,0,$12.00,-$3.60,-$0.00,$8.40,0.30%,$8.40,$8.95,-$0.55
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,0.28%,$7.95,$0.00,$7.95
Queso Fundido,1,0,$9.95,-$2.99,-$0.00,$6.96,0.25%,$6.96,$0.00,$6.96
Burrito A La Carte,1,0,$6.95,$0.00,-$0.00,$6.95,0.25%,$6.95,$0.00,$6.95
kids drinks,3,0,$5.25,$0.00,-$0.00,$5.25,0.19%,$1.75,$0.00,$0.00
Virgin mojito,1,0,$5.00,$0.00,-$0.00,$5.00,0.18%,$5.00,$0.00,$0.00
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,0.18%,$4.95,$0.00,$4.95
albondiga,1,0,$3.50,$0.00,-$0.00,$3.50,0.12%,$3.50,$0.00,$0.00
Extra Shot,1,0,$3.00,$0.00,-$0.00,$3.00,0.11%,$3.00,$0.00,$0.00
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.11%,$3.00,$0.00,$3.00
Taco A La Carte,1,0,$2.75,$0.00,-$0.00,$2.75,0.10%,$2.75,$0.00,$0.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.10%,$2.75,$0.00,$2.75
Can Soda,1,0,$2.00,$0.00,-$0.00,$2.00,0.07%,$2.00,$0.00,$2.00
Side Chile Toreado,2,0,$3.00,-$1.50,-$0.00,$1.50,0.05%,$0.75,$0.00,$1.50
Side Spicy Salsa,1,0,$1.50,$0.00,-$0.00,$1.50,0.05%,$1.50,$0.00,$1.50
Side Chopped Onions,1,0,$1.00,$0.00,-$0.00,$1.00,0.04%,$1.00,$0.00,$1.00
Albondigas Soup,1,0,$8.95,-$8.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,6,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,109,0,"$2,841.69",-$28.22,$0.00,"$2,813.47",100.00%,$25.81,$8.95,$743.68
