Revenue Item Sales Report
"Oct 04, 2019 12:00 am - Oct 04, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:10 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,275.25"
Net Sales,"$2,111.80"
COGS,$17.90
Gross Profit,"$1,522.90"
Gross Profit Margin,72.11%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Custom Item,25,0,$200.00,$0.00,-$0.00,$200.00,9.47%,$8.00,$0.00,$0.00
Combination de Tres,14,0,$169.30,-$12.39,-$0.00,$156.91,7.43%,$11.21,$0.00,$156.91
House Margarita,18,0,$126.00,-$16.00,-$0.00,$110.00,5.21%,$6.11,$0.00,$110.00
Cocktail De Camaron,5,0,$84.75,$0.00,-$0.00,$84.75,4.01%,$16.95,$0.00,$84.75
Combination de Dos,8,0,$83.60,$0.00,-$0.00,$83.60,3.96%,$10.45,$0.00,$83.60
S Chile en Nogada,6,0,$77.70,$0.00,-$0.00,$77.70,3.68%,$12.95,$0.00,$77.70
Soft Drink,23,0,$74.75,$0.00,-$0.00,$74.75,3.54%,$3.25,$0.00,$74.75
Jack Daniels,8,0,$72.00,$0.00,-$0.00,$72.00,3.41%,$9.00,$0.00,$0.00
Carne Asada Plate,4,0,$71.80,$0.00,-$0.00,$71.80,3.40%,$17.95,$0.00,$71.80
Don Julio,5,0,$64.00,$0.00,-$0.00,$64.00,3.03%,$12.80,$0.00,$0.00
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,2.36%,$24.95,$0.00,$49.90
House Cadillac Margarita,6,0,$60.00,-$12.00,-$0.00,$48.00,2.27%,$8.00,$0.00,$48.00
Modelo Especial,9,0,$48.00,$0.00,-$0.00,$48.00,2.27%,$5.33,$0.00,$0.00
Carne Asada Burrito,3,0,$40.85,$0.00,-$0.00,$40.85,1.93%,$13.62,$0.00,$40.85
Camarones Aguachiles,2,0,$39.90,$0.00,-$0.00,$39.90,1.89%,$19.95,$0.00,$39.90
Camarones Costa Azul,4,0,$79.80,-$39.90,-$0.00,$39.90,1.89%,$9.98,$0.00,$39.90
Shred Beef Burrito,3,0,$37.85,$0.00,-$0.00,$37.85,1.79%,$12.62,$0.00,$37.85
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,1.70%,$17.95,$0.00,$35.90
Bud Light,3,0,$36.00,-$4.74,-$0.00,$31.26,1.48%,$10.42,$0.00,$31.26
Nachos Vaqueros,3,0,$35.85,-$7.18,-$0.00,$28.67,1.36%,$9.56,$0.00,$28.67
5. Tostadas Mixtas,2,0,$27.90,$0.00,-$0.00,$27.90,1.32%,$13.95,$0.00,$27.90
Breakfast Burrito,3,0,$26.85,$0.00,-$0.00,$26.85,1.27%,$8.95,$0.00,$26.85
Flautas,4,0,$34.80,-$8.07,-$0.00,$26.73,1.27%,$6.68,$0.00,$26.73
Large Chile Relleno,2,0,$25.90,$0.00,-$0.00,$25.90,1.23%,$12.95,$0.00,$25.90
Spicy Bloody Mary,3,0,$27.00,-$4.00,-$0.00,$23.00,1.09%,$7.67,$0.00,$0.00
Chivas regal,2,0,$20.00,$0.00,-$0.00,$20.00,0.95%,$10.00,$0.00,$0.00
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,0.94%,$19.95,$0.00,$19.95
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,0.94%,$19.95,$0.00,$19.95
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,0.90%,$18.95,$0.00,$18.95
Motejo,4,0,$24.00,-$6.00,-$0.00,$18.00,0.85%,$4.50,$0.00,$18.00
Negra Modelo,3,0,$18.00,$0.00,-$0.00,$18.00,0.85%,$6.00,$0.00,$0.00
Paloma Don Julio añejo,1,0,$18.00,$0.00,-$0.00,$18.00,0.85%,$18.00,$0.00,$0.00
Tequila Shrimp Fettuccini,1,0,$17.95,$0.00,-$0.00,$17.95,0.85%,$17.95,$0.00,$17.95
Side Guacamole,6,0,$18.00,-$0.11,-$0.00,$17.89,0.85%,$2.98,$0.00,$17.89
Guacamole,2,0,$20.00,-$2.40,-$0.00,$17.60,0.83%,$8.80,$17.90,-$0.30
Grilled Steak Fajitas,1,0,$17.95,-$0.66,-$0.00,$17.29,0.82%,$17.29,$0.00,$17.29
Carnitas Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.80%,$16.95,$0.00,$16.95
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,0.80%,$16.95,$0.00,$16.95
Budweiser,4,0,$16.00,$0.00,-$0.00,$16.00,0.76%,$4.00,$0.00,$0.00
Grey Goose,2,0,$16.00,$0.00,-$0.00,$16.00,0.76%,$8.00,$0.00,$0.00
Chicken Fettuccini,1,0,$15.95,$0.00,-$0.00,$15.95,0.76%,$15.95,$0.00,$15.95
Corona,3,0,$15.00,$0.00,-$0.00,$15.00,0.71%,$5.00,$0.00,$0.00
Filet,1,0,$14.95,$0.00,-$0.00,$14.95,0.71%,$14.95,$0.00,$14.95
Shrimp Caesar Salad,1,0,$14.95,$0.00,-$0.00,$14.95,0.71%,$14.95,$0.00,$14.95
Mercadito Margarita,1,0,$14.00,$0.00,-$0.00,$14.00,0.66%,$14.00,$0.00,$14.00
Paloma tequila patron,1,0,$14.00,$0.00,-$0.00,$14.00,0.66%,$14.00,$0.00,$0.00
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,0.66%,$13.95,$0.00,$13.95
Horchata,3,0,$13.50,$0.00,-$0.00,$13.50,0.64%,$4.50,$0.00,$13.50
Bud Light,4,0,$16.00,-$4.00,-$0.00,$12.00,0.57%,$3.00,$0.00,$0.00
Chardonnay,2,0,$14.00,-$2.00,-$0.00,$12.00,0.57%,$6.00,$0.00,$0.00
Dona Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,0.57%,$12.00,$0.00,$12.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.57%,$11.95,$0.00,$11.95
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,0.57%,$11.95,$0.00,$11.95
Omelette Mexicano,1,0,$10.95,$0.00,-$0.00,$10.95,0.52%,$10.95,$0.00,$10.95
Coronadita Margarita,1,0,$10.00,$0.00,-$0.00,$10.00,0.47%,$10.00,$0.00,$10.00
Combination de Uno,1,0,$9.95,$0.00,-$0.00,$9.95,0.47%,$9.95,$0.00,$9.95
Churros,2,0,$9.90,$0.00,-$0.00,$9.90,0.47%,$4.95,$0.00,$9.90
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,0.42%,$8.95,$0.00,$8.95
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.42%,$8.95,$0.00,$8.95
KIDS Hamburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.42%,$8.95,$0.00,$8.95
Taco A La Carte,3,0,$8.50,$0.00,-$0.00,$8.50,0.40%,$2.83,$0.00,$0.00
Coffee,3,0,$8.25,$0.00,-$0.00,$8.25,0.39%,$2.75,$0.00,$8.25
Queso Fundido,1,0,$9.95,-$2.99,-$0.00,$6.96,0.33%,$6.96,$0.00,$6.96
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.33%,$6.95,$0.00,$6.95
Mimosa,2,0,$6.00,$0.00,-$0.00,$6.00,0.28%,$3.00,$0.00,$6.00
Taquito A La Carte,3,0,$6.00,$0.00,-$0.00,$6.00,0.28%,$2.00,$0.00,$0.00
Pacifico,1,0,$5.00,$0.00,-$0.00,$5.00,0.24%,$5.00,$0.00,$0.00
Sour Cream,3,0,$4.50,-$0.06,-$0.00,$4.44,0.21%,$1.48,$0.00,$4.44
Side Shrimp,2,0,$4.00,$0.00,-$0.00,$4.00,0.19%,$2.00,$0.00,$4.00
Kids drinks,2,0,$3.50,$0.00,-$0.00,$3.50,0.17%,$1.75,$0.00,$0.00
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.17%,$3.50,$0.00,$3.50
Side Flour Tortillas,2,0,$3.00,$0.00,-$0.00,$3.00,0.14%,$1.50,$0.00,$3.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.13%,$2.75,$0.00,$2.75
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.09%,$2.00,$0.00,$2.00
Side Corn Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.07%,$1.50,$0.00,$1.50
Custom Item,1,1,$1.00,$0.00,-$1.00,$0.00,0.00%,$0.00,$0.00,$0.00
Custom Item,1,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Parrilla Para Dos,1,0,$39.95,-$39.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,257,1,"$2,275.25",-$162.45,-$1.00,"$2,111.80",100.00%,$8.25,$17.90,"$1,522.90"
