Revenue Item Sales Report
"Dec 22, 2019 12:00 am - Dec 22, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:45 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$3,349.05"
Net Sales,"$3,201.00"
COGS,$44.75
Gross Profit,"$2,982.75"
Gross Profit Margin,93.18%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),91,0,"$1,815.45",$0.00,-$0.00,"$1,815.45",56.72%,$19.95,$0.00,"$1,815.45"
Combination de Tres,9,0,$113.55,$0.00,-$0.00,$113.55,3.55%,$12.62,$0.00,$113.55
House Margarita,11,0,$95.00,$0.00,-$0.00,$95.00,2.97%,$8.64,$0.00,$95.00
Menudo Soup,8,0,$95.60,-$22.01,-$0.00,$73.59,2.30%,$9.20,$0.00,$73.59
Combination de Dos,7,0,$71.65,$0.00,-$0.00,$71.65,2.24%,$10.24,$0.00,$71.65
Sunday Brunch (Kids),7,0,$69.65,$0.00,-$0.00,$69.65,2.18%,$9.95,$0.00,$69.65
Corona,14,0,$91.00,-$26.00,-$0.00,$65.00,2.03%,$4.64,$0.00,$0.00
Soft Drink,20,0,$65.00,$0.00,-$0.00,$65.00,2.03%,$3.25,$0.00,$65.00
Mimosa with Sunday Brunch,11,0,$55.00,$0.00,-$0.00,$55.00,1.72%,$5.00,$0.00,$55.00
Cadillac Margarita,3,0,$54.00,$0.00,-$0.00,$54.00,1.69%,$18.00,$0.00,$54.00
Grande Mixed Fajitas,3,0,$74.85,-$24.95,-$0.00,$49.90,1.56%,$16.63,$0.00,$49.90
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,1.40%,$44.95,$0.00,$44.95
Parrilla Para Dos,2,0,$79.90,-$39.95,-$0.00,$39.95,1.25%,$19.98,$0.00,$39.95
Carne Asada Plate,3,0,$53.85,-$17.95,-$0.00,$35.90,1.12%,$11.97,$0.00,$35.90
Guacamole Full Size,5,0,$44.75,-$8.95,-$0.00,$35.80,1.12%,$7.16,$44.75,-$8.95
Chilaquiles Rojos,3,0,$28.85,$0.00,-$0.00,$28.85,0.90%,$9.62,$0.00,$28.85
Dos XX,4,0,$23.00,$0.00,-$0.00,$23.00,0.72%,$5.75,$0.00,$0.00
Coffee,8,0,$22.00,$0.00,-$0.00,$22.00,0.69%,$2.75,$0.00,$22.00
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,0.62%,$19.95,$0.00,$19.95
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,0.62%,$19.95,$0.00,$19.95
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,0.56%,$17.95,$0.00,$17.95
KIDS Cheeseburger,2,0,$17.90,$0.00,-$0.00,$17.90,0.56%,$8.95,$0.00,$17.90
KIDS Chicken Strips,2,0,$17.90,$0.00,-$0.00,$17.90,0.56%,$8.95,$0.00,$17.90
Cocktail De Camaron,1,0,$16.95,$0.00,-$0.00,$16.95,0.53%,$16.95,$0.00,$16.95
Combination de Uno,2,0,$15.90,$0.00,-$0.00,$15.90,0.50%,$7.95,$0.00,$15.90
Carnitas Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,0.47%,$14.95,$0.00,$14.95
Cabernet Sauvigon,2,0,$14.00,$0.00,-$0.00,$14.00,0.44%,$7.00,$0.00,$0.00
Don Julio,1,0,$14.00,$0.00,-$0.00,$14.00,0.44%,$14.00,$0.00,$0.00
Cheese Quesadilla,1,0,$13.95,$0.00,-$0.00,$13.95,0.44%,$13.95,$0.00,$13.95
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,0.44%,$13.95,$0.00,$13.95
Pacifico,2,0,$13.00,$0.00,-$0.00,$13.00,0.41%,$6.50,$0.00,$0.00
Grilled Chicken Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.40%,$12.95,$0.00,$12.95
Bean & Cheese Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,0.37%,$11.95,$0.00,$11.95
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.34%,$10.95,$0.00,$10.95
Omelette Mexicano,1,0,$10.95,$0.00,-$0.00,$10.95,0.34%,$10.95,$0.00,$10.95
Pozole,1,0,$10.95,$0.00,-$0.00,$10.95,0.34%,$10.95,$0.00,$10.95
Champagne with Sunday Brunch,2,0,$10.00,$0.00,-$0.00,$10.00,0.31%,$5.00,$0.00,$10.00
Queso Fundido,1,0,$9.95,$0.00,-$0.00,$9.95,0.31%,$9.95,$0.00,$9.95
Dinner Salad,2,0,$9.90,$0.00,-$0.00,$9.90,0.31%,$4.95,$0.00,$9.90
