Revenue Item Sales Report
"Dec 14, 2019 12:00 am - Dec 14, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:41 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,246.20"
Net Sales,"$2,239.98"
COGS,$53.70
Gross Profit,"$1,869.58"
Gross Profit Margin,83.46%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
House Margarita,17,0,$161.00,$0.00,-$0.00,$161.00,7.19%,$9.47,$0.00,$161.00
Combination de Dos,16,0,$161.20,-$0.99,-$0.00,$160.21,7.15%,$10.01,$0.00,$160.21
Carne Asada Plate,8,0,$143.60,$0.00,-$0.00,$143.60,6.41%,$17.95,$0.00,$143.60
Parrilla Para Dos,3,0,$119.85,$0.00,-$0.00,$119.85,5.35%,$39.95,$0.00,$119.85
Michelo Ultra Light,8,0,$112.00,$0.00,-$0.00,$112.00,5.00%,$14.00,$0.00,$0.00
Soft Drink,27,0,$87.75,$0.00,-$0.00,$87.75,3.92%,$3.25,$0.00,$87.75
Menudo Soup,7,0,$83.65,$0.00,-$0.00,$83.65,3.73%,$11.95,$0.00,$83.65
Mojarra,4,0,$63.80,$0.00,-$0.00,$63.80,2.85%,$15.95,$0.00,$63.80
Filet,4,0,$59.80,$0.00,-$0.00,$59.80,2.67%,$14.95,$0.00,$59.80
Carne Asada Burrito,4,0,$55.80,$0.00,-$0.00,$55.80,2.49%,$13.95,$0.00,$55.80
Guacamole Full Size,6,0,$53.70,$0.00,-$0.00,$53.70,2.40%,$8.95,$53.70,$0.00
Corona,9,0,$48.00,$0.00,-$0.00,$48.00,2.14%,$5.33,$0.00,$0.00
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,2.01%,$44.95,$0.00,$44.95
KIDS Chicken Strips,5,0,$44.75,$0.00,-$0.00,$44.75,2.00%,$8.95,$0.00,$44.75
Chardonnay,6,0,$42.00,$0.00,-$0.00,$42.00,1.88%,$7.00,$0.00,$0.00
Carnitas Burrito,3,0,$38.85,$0.00,-$0.00,$38.85,1.73%,$12.95,$0.00,$38.85
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,1.60%,$17.95,$0.00,$35.90
S Top Sirloin Steak,2,0,$35.90,$0.00,-$0.00,$35.90,1.60%,$17.95,$0.00,$35.90
KIDS Carne Asada Taco,4,0,$35.80,$0.00,-$0.00,$35.80,1.60%,$8.95,$0.00,$35.80
Baja Fish Tacos,2,0,$29.90,$0.00,-$0.00,$29.90,1.33%,$14.95,$0.00,$29.90
Nachos Vaqueros,2,0,$29.90,$0.00,-$0.00,$29.90,1.33%,$14.95,$0.00,$29.90
Queso Fundido,3,0,$29.85,$0.00,-$0.00,$29.85,1.33%,$9.95,$0.00,$29.85
Shrimp Enchilada Plate,2,0,$29.90,-$1.49,-$0.00,$28.41,1.27%,$14.21,$0.00,$28.41
Bud Light,6,0,$27.00,$0.00,-$0.00,$27.00,1.21%,$4.50,$0.00,$0.00
S Chile en Nogada,2,0,$25.90,$0.00,-$0.00,$25.90,1.16%,$12.95,$0.00,$25.90
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,1.11%,$24.95,$0.00,$24.95
Shred Beef Burrito,2,0,$23.90,$0.00,-$0.00,$23.90,1.07%,$11.95,$0.00,$23.90
Modelo Especial,4,0,$23.00,$0.00,-$0.00,$23.00,1.03%,$5.75,$0.00,$0.00
Omelette Mexicano,2,0,$21.90,$0.00,-$0.00,$21.90,0.98%,$10.95,$0.00,$21.90
Pozole,2,0,$21.90,$0.00,-$0.00,$21.90,0.98%,$10.95,$0.00,$21.90
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,0.89%,$19.95,$0.00,$19.95
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,0.89%,$19.95,$0.00,$19.95
