Revenue Item Sales Report
"Dec 03, 2019 12:00 am - Dec 03, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:38 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$759.55
Net Sales,$743.55
COGS,$0.00
Gross Profit,$722.05
Gross Profit Margin,97.11%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Taco Tuesday,20,0,$100.00,$0.00,-$0.00,$100.00,13.45%,$5.00,$0.00,$100.00
Combination de Dos,9,0,$89.55,$0.00,-$0.00,$89.55,12.04%,$9.95,$0.00,$89.55
Cadillac Margarita,5,0,$60.00,$0.00,-$0.00,$60.00,8.07%,$12.00,$0.00,$60.00
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,6.05%,$44.95,$0.00,$44.95
Camarones Costa Azul,2,0,$39.90,$0.00,-$0.00,$39.90,5.37%,$19.95,$0.00,$39.90
Steak Tampiqueno,2,0,$39.90,$0.00,-$0.00,$39.90,5.37%,$19.95,$0.00,$39.90
House Margarita,7,0,$49.00,-$14.00,-$0.00,$35.00,4.71%,$5.00,$0.00,$35.00
Soft Drink,9,0,$29.25,$0.00,-$0.00,$29.25,3.93%,$3.25,$0.00,$29.25
Combination de Tres,2,0,$23.90,$0.00,-$0.00,$23.90,3.21%,$11.95,$0.00,$23.90
Tea,6,0,$16.50,$0.00,-$0.00,$16.50,2.22%,$2.75,$0.00,$16.50
Chicken Fettuccini,1,0,$15.95,$0.00,-$0.00,$15.95,2.15%,$15.95,$0.00,$15.95
"Flauta Appetizer ",2,0,$15.90,$0.00,-$0.00,$15.90,2.14%,$7.95,$0.00,$15.90
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,1.88%,$13.95,$0.00,$13.95
Carne Asada Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,1.74%,$12.95,$0.00,$12.95
Chicken Cilantro Salad,1,0,$12.95,$0.00,-$0.00,$12.95,1.74%,$12.95,$0.00,$12.95
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,1.61%,$11.95,$0.00,$11.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,1.61%,$11.95,$0.00,$11.95
Pozole,1,0,$10.95,$0.00,-$0.00,$10.95,1.47%,$10.95,$0.00,$10.95
BAR CODE,2,0,$10.00,$0.00,-$0.00,$10.00,1.34%,$5.00,$0.00,$10.00
Side Beans,5,0,$10.00,$0.00,-$0.00,$10.00,1.34%,$2.00,$0.00,$10.00
Bean & Cheese Burrito,1,0,$9.95,$0.00,-$0.00,$9.95,1.34%,$9.95,$0.00,$9.95
Custom Item,1,0,$9.00,$0.00,-$0.00,$9.00,1.21%,$9.00,$0.00,$0.00
Horchata,2,0,$9.00,$0.00,-$0.00,$9.00,1.21%,$4.50,$0.00,$9.00
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,1.20%,$8.95,$0.00,$8.95
Double Dare Tacos,1,0,$8.95,$0.00,-$0.00,$8.95,1.20%,$8.95,$0.00,$8.95
KIDS Carne Asada Taco,1,0,$8.95,$0.00,-$0.00,$8.95,1.20%,$8.95,$0.00,$8.95
KIDS Chicken Enchilada,1,0,$8.95,$0.00,-$0.00,$8.95,1.20%,$8.95,$0.00,$8.95
KIDS Hamburger,1,0,$8.95,$0.00,-$0.00,$8.95,1.20%,$8.95,$0.00,$8.95
The Healthy Choice,1,0,$8.95,$0.00,-$0.00,$8.95,1.20%,$8.95,$0.00,$8.95
Side Rice,4,0,$8.00,$0.00,-$0.00,$8.00,1.08%,$2.00,$0.00,$8.00
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,1.07%,$7.95,$0.00,$7.95
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.81%,$6.00,$0.00,$6.00
Shrimp a la cart Costa Azul (1),2,0,$5.00,$0.00,-$0.00,$5.00,0.67%,$2.50,$0.00,$5.00
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.67%,$4.95,$0.00,$4.95
Corona,1,0,$5.00,-$1.00,-$0.00,$4.00,0.54%,$4.00,$0.00,$0.00
KIDS Ice Cream,2,0,$4.00,$0.00,-$0.00,$4.00,0.54%,$2.00,$0.00,$4.00
Modelo Especial,1,0,$5.00,-$1.00,-$0.00,$4.00,0.54%,$4.00,$0.00,$0.00
Side Chips,2,0,$3.00,$0.00,-$0.00,$3.00,0.40%,$1.50,$0.00,$3.00
Enchilada A La Carte,1,0,$2.50,$0.00,-$0.00,$2.50,0.34%,$2.50,$0.00,$0.00
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.27%,$2.00,$0.00,$2.00
Taquito A La Carte,1,0,$2.00,$0.00,-$0.00,$2.00,0.27%,$2.00,$0.00,$0.00
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.20%,$1.50,$0.00,$1.50
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.20%,$1.50,$0.00,$1.50
Water,6,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,115,0,$759.55,-$16.00,$0.00,$743.55,100.00%,$6.47,$0.00,$722.05
