Revenue Item Sales Report
"Dec 15, 2019 12:00 am - Dec 15, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:42 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,970.25"
Net Sales,"$1,955.79"
COGS,$17.90
Gross Profit,"$1,822.49"
Gross Profit Margin,93.18%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),36,0,$718.20,$0.00,-$0.00,$718.20,36.72%,$19.95,$0.00,$718.20
Sunday Brunch (Kids),14,0,$139.30,$0.00,-$0.00,$139.30,7.12%,$9.95,$0.00,$139.30
Tostada De Ceviche,8,0,$95.60,$0.00,-$0.00,$95.60,4.89%,$11.95,$0.00,$95.60
Parrilla Para Dos,2,0,$79.90,-$3.99,-$0.00,$75.91,3.88%,$37.96,$0.00,$75.91
Carne Asada Plate,4,0,$71.80,$0.00,-$0.00,$71.80,3.67%,$17.95,$0.00,$71.80
Combination de Dos,6,0,$59.70,$0.00,-$0.00,$59.70,3.05%,$9.95,$0.00,$59.70
Soft Drink,18,0,$58.50,$0.00,-$0.00,$58.50,2.99%,$3.25,$0.00,$58.50
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,2.55%,$24.95,$0.00,$49.90
Combination de Tres,4,0,$49.80,$0.00,-$0.00,$49.80,2.55%,$12.45,$0.00,$49.80
House Margarita,6,0,$48.00,$0.00,-$0.00,$48.00,2.45%,$8.00,$0.00,$48.00
Steak Tampiqueno,2,0,$39.90,$0.00,-$0.00,$39.90,2.04%,$19.95,$0.00,$39.90
S Top Sirloin Steak,2,0,$35.90,$0.00,-$0.00,$35.90,1.84%,$17.95,$0.00,$35.90
Al Pastor Plate,2,0,$33.90,$0.00,-$0.00,$33.90,1.73%,$16.95,$0.00,$33.90
Carne Asada Burrito,2,0,$27.90,$0.00,-$0.00,$27.90,1.43%,$13.95,$0.00,$27.90
Modelo Especial,3,0,$24.00,$0.00,-$0.00,$24.00,1.23%,$8.00,$0.00,$0.00
Pacifico,3,0,$24.00,$0.00,-$0.00,$24.00,1.23%,$8.00,$0.00,$0.00
Combination de Uno,3,0,$23.85,$0.00,-$0.00,$23.85,1.22%,$7.95,$0.00,$23.85
