Revenue Item Sales Report
"Dec 23, 2019 12:00 am - Dec 23, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:45 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,320.55"
Net Sales,"$1,109.59"
COGS,$8.95
Gross Profit,$916.19
Gross Profit Margin,82.57%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
HH Carne Asada Fries,2,0,$23.90,-$7.18,-$0.00,$16.72,1.51%,$8.36,$0.00,$16.72
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,1.44%,$15.95,$0.00,$15.95
Cheese Quesadilla,2,0,$15.90,$0.00,-$0.00,$15.90,1.43%,$7.95,$0.00,$15.90
Combination de Uno,2,0,$15.90,$0.00,-$0.00,$15.90,1.43%,$7.95,$0.00,$15.90
Grilled Chicken Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,1.35%,$14.95,$0.00,$14.95
Shrimp Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,1.35%,$14.95,$0.00,$14.95
Fajitas Veggie,1,0,$13.95,$0.00,-$0.00,$13.95,1.26%,$13.95,$0.00,$13.95
Shred Chicken Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,1.26%,$13.95,$0.00,$13.95
Carnitas Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,1.17%,$12.95,$0.00,$12.95
Cadillac Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,1.08%,$12.00,$0.00,$12.00
Combination de Tres,1,0,$11.95,$0.00,-$0.00,$11.95,1.08%,$11.95,$0.00,$11.95
Menudo Soup,1,0,$11.95,$0.00,-$0.00,$11.95,1.08%,$11.95,$0.00,$11.95
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.99%,$10.95,$0.00,$10.95
Guacamole Full Size,1,0,$10.00,$0.00,-$0.00,$10.00,0.90%,$10.00,$8.95,$1.05
posole,1,0,$10.00,$0.00,-$0.00,$10.00,0.90%,$10.00,$0.00,$0.00
Jamaica,2,0,$9.00,$0.00,-$0.00,$9.00,0.81%,$4.50,$0.00,$9.00
The Classic Enchiladas,1,0,$8.95,$0.00,-$0.00,$8.95,0.81%,$8.95,$0.00,$8.95
Cinnamon Toast Crunch,1,0,$8.00,$0.00,-$0.00,$8.00,0.72%,$8.00,$0.00,$8.00
Coors Light,2,0,$8.00,$0.00,-$0.00,$8.00,0.72%,$4.00,$0.00,$0.00
White Russian Peppermint,1,0,$8.00,$0.00,-$0.00,$8.00,0.72%,$8.00,$0.00,$8.00
IPA Pale Ale,1,0,$7.95,$0.00,-$0.00,$7.95,0.72%,$7.95,$0.00,$0.00
Taco A La Carte,3,0,$7.75,$0.00,-$0.00,$7.75,0.70%,$2.58,$0.00,$0.00
HH Queso Fundido,1,0,$9.95,-$2.98,-$0.00,$6.97,0.63%,$6.97,$0.00,$6.97
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.63%,$6.95,$0.00,$6.95
Enchilada A La Carte,3,0,$6.75,$0.00,-$0.00,$6.75,0.61%,$2.25,$0.00,$0.00
Side Guacamole,2,0,$6.00,$0.00,-$0.00,$6.00,0.54%,$3.00,$0.00,$6.00
Coffee,2,0,$5.50,$0.00,-$0.00,$5.50,0.50%,$2.75,$0.00,$5.50
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,0.50%,$2.75,$0.00,$5.50
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.45%,$4.95,$0.00,$4.95
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.41%,$4.50,$0.00,$4.50
Budweiser,1,0,$4.00,-$1.00,-$0.00,$3.00,0.27%,$3.00,$0.00,$0.00
Side Avocado,1,0,$2.00,$0.00,-$0.00,$2.00,0.18%,$2.00,$0.00,$2.00
Cocktail De Camaron,1,0,$16.95,-$16.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Grilled Chicken Fajitas,1,0,$16.95,-$16.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
KIDS Carne Asada Taco,1,0,$8.95,-$8.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
KIDS Cheeseburger,2,0,$17.90,-$17.90,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side Spicy Salsa,1,0,$1.50,-$1.50,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,3,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,153,0,"$1,320.55",-$210.96,$0.00,"$1,109.59",100.00%,$7.25,$8.95,$916.19
