Revenue Item Sales Report
"Dec 16, 2019 12:00 am - Dec 16, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:42 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$460.75
Net Sales,$383.97
COGS,$8.95
Gross Profit,$375.02
Gross Profit Margin,97.67%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
MONDAY Margarita,18,0,$126.00,-$72.00,-$0.00,$54.00,14.06%,$3.00,$0.00,$54.00
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,13.00%,$24.95,$0.00,$49.90
"Flauta Appetizer ",5,0,$39.75,$0.00,-$0.00,$39.75,10.35%,$7.95,$0.00,$39.75
Combination de Dos,3,0,$29.85,$0.00,-$0.00,$29.85,7.77%,$9.95,$0.00,$29.85
Combination de Tres,2,0,$23.90,$0.00,-$0.00,$23.90,6.22%,$11.95,$0.00,$23.90
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,5.20%,$19.95,$0.00,$19.95
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,5.20%,$19.95,$0.00,$19.95
Chilaquiles Rojos,2,0,$19.90,$0.00,-$0.00,$19.90,5.18%,$9.95,$0.00,$19.90
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,4.41%,$16.95,$0.00,$16.95
Shred Beef Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,3.63%,$13.95,$0.00,$13.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,3.37%,$12.95,$0.00,$12.95
Bacon Cheeseburger,1,0,$11.95,$0.00,-$0.00,$11.95,3.11%,$11.95,$0.00,$11.95
HH Flauta Appetizer,2,0,$15.90,-$4.78,-$0.00,$11.12,2.90%,$5.56,$0.00,$11.12
Guacamole Full Size,1,0,$8.95,$0.00,-$0.00,$8.95,2.33%,$8.95,$8.95,$0.00
KIDS Chicken Strips,1,0,$8.95,$0.00,-$0.00,$8.95,2.33%,$8.95,$0.00,$8.95
The Healthy Choice,1,0,$8.95,$0.00,-$0.00,$8.95,2.33%,$8.95,$0.00,$8.95
Tea,3,0,$8.25,$0.00,-$0.00,$8.25,2.15%,$2.75,$0.00,$8.25
Soft Drink,2,0,$6.50,$0.00,-$0.00,$6.50,1.69%,$3.25,$0.00,$6.50
Side Rice,2,0,$4.00,$0.00,-$0.00,$4.00,1.04%,$2.00,$0.00,$4.00
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.91%,$3.50,$0.00,$3.50
Side Chile Toreado,2,0,$3.00,$0.00,-$0.00,$3.00,0.78%,$1.50,$0.00,$3.00
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.78%,$3.00,$0.00,$3.00
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.72%,$2.75,$0.00,$2.75
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.52%,$2.00,$0.00,$2.00

TOTAL,56,0,$460.75,-$76.78,$0.00,$383.97,100.00%,$6.86,$8.95,$375.02
