Revenue Item Sales Report
"Dec 31, 2019 12:00 am - Dec 31, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:48 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$5,628.55"
Net Sales,"$5,573.32"
COGS,$0.00
Gross Profit,"$1,129.22"
Gross Profit Margin,20.26%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Item 1,1,0,"$3,047.69",$0.00,-$0.00,"$3,047.69",54.68%,"$3,047.69",$0.00,$0.00
Item 1,1,0,"$1,242.21",$0.00,-$0.00,"$1,242.21",22.29%,"$1,242.21",$0.00,$0.00
Combination de Dos,13,0,$131.35,$0.00,-$0.00,$131.35,2.36%,$10.10,$0.00,$131.35
Molcajete Mar Y Terra,2,0,$89.90,$0.00,-$0.00,$89.90,1.61%,$44.95,$0.00,$89.90
Cadillac Margarita,5,0,$71.00,$0.00,-$0.00,$71.00,1.27%,$14.20,$0.00,$71.00
Soft Drink,21,0,$68.25,$0.00,-$0.00,$68.25,1.22%,$3.25,$0.00,$68.25
Carne Asada Plate,3,0,$53.85,$0.00,-$0.00,$53.85,0.97%,$17.95,$0.00,$53.85
Grande Mixed Fajitas,3,0,$74.85,-$24.95,-$0.00,$49.90,0.90%,$16.63,$0.00,$49.90
House Margarita,6,0,$56.00,-$8.00,-$0.00,$48.00,0.86%,$8.00,$0.00,$48.00
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,0.72%,$39.95,$0.00,$39.95
Corona,8,0,$40.00,-$3.00,-$0.00,$37.00,0.66%,$4.63,$0.00,$0.00
Well Vodka,6,0,$36.00,$0.00,-$0.00,$36.00,0.65%,$6.00,$0.00,$0.00
Menudo Soup,3,0,$35.85,$0.00,-$0.00,$35.85,0.64%,$11.95,$0.00,$35.85
Combination de Uno,4,0,$31.80,$0.00,-$0.00,$31.80,0.57%,$7.95,$0.00,$31.80
Carne Asada Burrito,2,0,$27.90,$0.00,-$0.00,$27.90,0.50%,$13.95,$0.00,$27.90
Albondigas Soup,3,0,$26.85,$0.00,-$0.00,$26.85,0.48%,$8.95,$0.00,$26.85
KIDS Cheeseburger,3,0,$26.85,$0.00,-$0.00,$26.85,0.48%,$8.95,$0.00,$26.85
Combination de Tres,2,0,$25.90,$0.00,-$0.00,$25.90,0.46%,$12.95,$0.00,$25.90
Large Chile Relleno,2,0,$25.90,$0.00,-$0.00,$25.90,0.46%,$12.95,$0.00,$25.90
Taco Tuesday,5,0,$25.00,$0.00,-$0.00,$25.00,0.45%,$5.00,$0.00,$25.00
White Russian,3,0,$24.00,$0.00,-$0.00,$24.00,0.43%,$8.00,$0.00,$0.00
Deep Fried Ice Cream,3,0,$20.85,$0.00,-$0.00,$20.85,0.37%,$6.95,$0.00,$20.85
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,0.36%,$19.95,$0.00,$19.95
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,0.36%,$19.95,$0.00,$19.95
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,0.34%,$18.95,$0.00,$18.95
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,0.32%,$17.95,$0.00,$17.95
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,0.32%,$17.95,$0.00,$17.95
KIDS Hamburger,2,0,$17.90,$0.00,-$0.00,$17.90,0.32%,$8.95,$0.00,$17.90
Carnitas Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.30%,$16.95,$0.00,$16.95
Michelo Ultra Light,4,0,$24.00,-$8.00,-$0.00,$16.00,0.29%,$4.00,$0.00,$0.00
Chicken Fettuccini,1,0,$15.95,$0.00,-$0.00,$15.95,0.29%,$15.95,$0.00,$15.95
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,0.29%,$15.95,$0.00,$15.95
Montejo,2,0,$15.90,$0.00,-$0.00,$15.90,0.29%,$7.95,$0.00,$15.90
Cheese Quesadilla,1,0,$13.95,$0.00,-$0.00,$13.95,0.25%,$13.95,$0.00,$13.95
Coffee,5,0,$13.75,$0.00,-$0.00,$13.75,0.25%,$2.75,$0.00,$13.75
Champagne,4,0,$12.00,$0.00,-$0.00,$12.00,0.22%,$3.00,$0.00,$12.00
Custom Item,2,0,$12.00,$0.00,-$0.00,$12.00,0.22%,$6.00,$0.00,$0.00
Guacamole half order,2,0,$12.00,$0.00,-$0.00,$12.00,0.22%,$6.00,$0.00,$12.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.21%,$11.95,$0.00,$11.95
IPA Pale Ale,2,0,$13.95,-$2.00,-$0.00,$11.95,0.21%,$5.98,$0.00,$0.00
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,0.21%,$11.95,$0.00,$11.95
Dinner Salad,2,0,$9.90,$0.00,-$0.00,$9.90,0.18%,$4.95,$0.00,$9.90
Horchata,2,0,$9.00,$0.00,-$0.00,$9.00,0.16%,$4.50,$0.00,$9.00
Maker's Mark,1,0,$9.00,$0.00,-$0.00,$9.00,0.16%,$9.00,$0.00,$9.00
