Revenue Item Sales Report
"Dec 05, 2019 12:00 am - Dec 05, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:39 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$347.30
Net Sales,$344.61
COGS,$0.00
Gross Profit,$322.55
Gross Profit Margin,93.60%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Cadillac Margarita,3,0,$36.00,$0.00,-$0.00,$36.00,10.45%,$12.00,$0.00,$36.00
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,5.79%,$19.95,$0.00,$19.95
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,5.79%,$19.95,$0.00,$19.95
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,5.79%,$19.95,$0.00,$19.95
Combination de Dos,2,0,$19.90,$0.00,-$0.00,$19.90,5.77%,$9.95,$0.00,$19.90
Albondigas Soup,2,0,$17.90,$0.00,-$0.00,$17.90,5.19%,$8.95,$0.00,$17.90
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,5.19%,$8.95,$0.00,$17.90
Soft Drink,5,0,$16.25,$0.00,-$0.00,$16.25,4.72%,$3.25,$0.00,$16.25
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,4.63%,$15.95,$0.00,$15.95
Carnitas Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,4.34%,$14.95,$0.00,$14.95
Shrimp Caesar Salad,1,0,$14.95,$0.00,-$0.00,$14.95,4.34%,$14.95,$0.00,$14.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,3.76%,$12.95,$0.00,$12.95
Chile Relleno,2,0,$12.00,$0.00,-$0.00,$12.00,3.48%,$6.00,$0.00,$12.00
Combination de Tres,1,0,$11.95,$0.00,-$0.00,$11.95,3.47%,$11.95,$0.00,$11.95
Menudo Soup,1,0,$11.95,$0.00,-$0.00,$11.95,3.47%,$11.95,$0.00,$11.95
The Green Burrito,1,0,$10.95,$0.00,-$0.00,$10.95,3.18%,$10.95,$0.00,$10.95
Negra Modelo,2,0,$10.00,$0.00,-$0.00,$10.00,2.90%,$5.00,$0.00,$0.00
Tostada De Ceviche,1,0,$9.95,$0.00,-$0.00,$9.95,2.89%,$9.95,$0.00,$9.95
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,2.31%,$7.95,$0.00,$7.95
Modelo Especial,1,0,$8.00,-$1.00,-$0.00,$7.00,2.03%,$7.00,$0.00,$0.00
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,2.02%,$6.95,$0.00,$6.95
Taco A La Carte,2,0,$6.75,-$1.69,-$0.00,$5.06,1.47%,$2.53,$0.00,$0.00
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,1.31%,$4.50,$0.00,$4.50
Small Alb. Soup,1,0,$4.50,$0.00,-$0.00,$4.50,1.31%,$4.50,$0.00,$4.50
Side Beans,2,0,$4.00,$0.00,-$0.00,$4.00,1.16%,$2.00,$0.00,$4.00
Juices,1,0,$3.50,$0.00,-$0.00,$3.50,1.02%,$3.50,$0.00,$3.50
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.87%,$3.00,$0.00,$3.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.80%,$2.75,$0.00,$2.75
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.58%,$2.00,$0.00,$2.00
Water,5,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,47,0,$347.30,-$2.69,$0.00,$344.61,100.00%,$7.33,$0.00,$322.55
