Revenue Item Sales Report
"Dec 19, 2019 12:00 am - Dec 19, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:43 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$923.45
Net Sales,$905.22
COGS,$26.85
Gross Profit,$801.47
Gross Profit Margin,88.54%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Menudo Soup,6,0,$71.70,-$2.99,-$0.00,$68.71,7.59%,$11.45,$0.00,$68.71
House Margarita,7,0,$55.00,-$4.00,-$0.00,$51.00,5.63%,$7.29,$0.00,$51.00
Shrimp Burrito,3,0,$50.85,$0.00,-$0.00,$50.85,5.62%,$16.95,$0.00,$50.85
Mojarra,3,0,$47.85,$0.00,-$0.00,$47.85,5.29%,$15.95,$0.00,$47.85
Soft Drink,14,0,$45.50,$0.00,-$0.00,$45.50,5.03%,$3.25,$0.00,$45.50
Combination de Dos,4,0,$43.80,$0.00,-$0.00,$43.80,4.84%,$10.95,$0.00,$43.80
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,4.41%,$39.95,$0.00,$39.95
Combination de Tres,3,0,$35.85,$0.00,-$0.00,$35.85,3.96%,$11.95,$0.00,$35.85
Cocktail De Camaron,2,0,$33.90,$0.00,-$0.00,$33.90,3.74%,$16.95,$0.00,$33.90
Cadillac Margarita,2,0,$32.00,$0.00,-$0.00,$32.00,3.54%,$16.00,$0.00,$32.00
Guacamole Full Size,3,0,$26.85,$0.00,-$0.00,$26.85,2.97%,$8.95,$26.85,$0.00
Carne Asada Fries,2,0,$23.90,$0.00,-$0.00,$23.90,2.64%,$11.95,$0.00,$23.90
Combination de Uno,3,0,$23.85,$0.00,-$0.00,$23.85,2.63%,$7.95,$0.00,$23.85
Modelo Especial,3,0,$21.00,$0.00,-$0.00,$21.00,2.32%,$7.00,$0.00,$0.00
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,2.09%,$18.95,$0.00,$18.95
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,1.98%,$17.95,$0.00,$17.95
Chipotle Shrimp,1,0,$17.95,$0.00,-$0.00,$17.95,1.98%,$17.95,$0.00,$0.00
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,1.98%,$17.95,$0.00,$17.95
Tequila Shrimp Fettuccini,1,0,$17.95,$0.00,-$0.00,$17.95,1.98%,$17.95,$0.00,$17.95
Albondigas Soup,2,0,$17.90,$0.00,-$0.00,$17.90,1.98%,$8.95,$0.00,$17.90
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,1.87%,$16.95,$0.00,$16.95
