Revenue Item Sales Report
"Dec 02, 2019 12:00 am - Dec 02, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:38 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$585.00
Net Sales,$531.61
COGS,$8.95
Gross Profit,$475.66
Gross Profit Margin,89.48%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,9.39%,$24.95,$0.00,$49.90
Combination de Dos,4,0,$41.80,$0.00,-$0.00,$41.80,7.86%,$10.45,$0.00,$41.80
Blackened Salmon,2,0,$39.90,$0.00,-$0.00,$39.90,7.51%,$19.95,$0.00,$39.90
Combination de Uno,4,0,$31.80,$0.00,-$0.00,$31.80,5.98%,$7.95,$0.00,$31.80
MONDAY Margarita,11,0,$77.00,-$45.34,-$0.00,$31.66,5.96%,$2.88,$0.00,$31.66
Shrimp a la cart Costa Azul (1),10,0,$25.00,$0.00,-$0.00,$25.00,4.70%,$2.50,$0.00,$25.00
Cadillac Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,4.51%,$12.00,$0.00,$24.00
White Russian,3,0,$24.00,$0.00,-$0.00,$24.00,4.51%,$8.00,$0.00,$0.00
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,3.38%,$17.95,$0.00,$17.95
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,3.37%,$8.95,$0.00,$17.90
The Classic Enchiladas,2,0,$17.90,$0.00,-$0.00,$17.90,3.37%,$8.95,$0.00,$17.90
Carne Asada Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,2.81%,$14.95,$0.00,$14.95
Grilled Chicken Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,2.81%,$14.95,$0.00,$14.95
Combination de Tres,1,0,$13.95,$0.00,-$0.00,$13.95,2.62%,$13.95,$0.00,$13.95
Shred Chicken Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,2.62%,$13.95,$0.00,$13.95
Chicken Cilantro Salad,1,0,$12.95,$0.00,-$0.00,$12.95,2.44%,$12.95,$0.00,$12.95
Dos XX,3,0,$15.00,-$3.00,-$0.00,$12.00,2.26%,$4.00,$0.00,$0.00
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,2.25%,$11.95,$0.00,$11.95
Tea,4,0,$11.00,$0.00,-$0.00,$11.00,2.07%,$2.75,$0.00,$11.00
Chilaquiles Rojos,1,0,$10.95,$0.00,-$0.00,$10.95,2.06%,$10.95,$0.00,$10.95
Guacamole Full Size,1,0,$10.95,$0.00,-$0.00,$10.95,2.06%,$10.95,$8.95,$2.00
Pozole,1,0,$10.95,$0.00,-$0.00,$10.95,2.06%,$10.95,$0.00,$10.95
Nachos Vaqueros,1,0,$11.95,-$2.66,-$0.00,$9.29,1.75%,$9.29,$0.00,$9.29
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,1.68%,$8.95,$0.00,$8.95
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,1.50%,$7.95,$0.00,$7.95
Champagne,2,0,$6.00,$0.00,-$0.00,$6.00,1.13%,$3.00,$0.00,$6.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,1.13%,$6.00,$0.00,$6.00
HH Flauta Appetizer,1,0,$7.95,-$2.39,-$0.00,$5.56,1.05%,$5.56,$0.00,$5.56
Corona,1,0,$5.00,$0.00,-$0.00,$5.00,0.94%,$5.00,$0.00,$0.00
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.85%,$4.50,$0.00,$4.50
Taco A La Carte,2,0,$4.00,$0.00,-$0.00,$4.00,0.75%,$2.00,$0.00,$0.00
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.66%,$3.50,$0.00,$3.50
Soft Drink,1,0,$3.25,$0.00,-$0.00,$3.25,0.61%,$3.25,$0.00,$3.25
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.52%,$2.75,$0.00,$2.75
Side Cheese,1,0,$2.50,$0.00,-$0.00,$2.50,0.47%,$2.50,$0.00,$2.50
dos huevos mediano,1,0,$2.00,$0.00,-$0.00,$2.00,0.38%,$2.00,$0.00,$0.00
Water,5,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,80,0,$585.00,-$53.39,$0.00,$531.61,100.00%,$6.65,$8.95,$475.66
