Revenue Item Sales Report
"Dec 01, 2019 12:00 am - Dec 01, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:37 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,754.60"
Net Sales,"$2,627.97"
COGS,$35.80
Gross Profit,"$2,034.17"
Gross Profit Margin,77.40%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),69,0,"$1,376.55",$0.00,-$0.00,"$1,376.55",52.38%,$19.95,$0.00,"$1,376.55"
Item 1,1,0,$500.00,$0.00,-$0.00,$500.00,19.03%,$500.00,$0.00,$0.00
Sunday Brunch (Kids),10,0,$99.50,$0.00,-$0.00,$99.50,3.79%,$9.95,$0.00,$99.50
Pozole,7,0,$76.65,-$10.95,-$0.00,$65.70,2.50%,$9.39,$0.00,$65.70
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,1.90%,$24.95,$0.00,$49.90
Menudo Soup,4,0,$47.80,$0.00,-$0.00,$47.80,1.82%,$11.95,$0.00,$47.80
Camarones Costa Azul,2,0,$39.90,$0.00,-$0.00,$39.90,1.52%,$19.95,$0.00,$39.90
Combination de Tres,3,0,$39.85,$0.00,-$0.00,$39.85,1.52%,$13.28,$0.00,$39.85
Champagne with Sunday Brunch,7,0,$35.00,$0.00,-$0.00,$35.00,1.33%,$5.00,$0.00,$35.00
Guacamole Full Size,4,0,$43.80,-$10.95,-$0.00,$32.85,1.25%,$8.21,$35.80,-$2.95
Soft Drink,10,0,$32.50,$0.00,-$0.00,$32.50,1.24%,$3.25,$0.00,$32.50
Combination de Dos,3,0,$31.85,$0.00,-$0.00,$31.85,1.21%,$10.62,$0.00,$31.85
Negra Modelo,4,0,$29.00,$0.00,-$0.00,$29.00,1.10%,$7.25,$0.00,$0.00
Dona Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,0.91%,$12.00,$0.00,$24.00
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,0.76%,$19.95,$0.00,$19.95
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,0.76%,$19.95,$0.00,$19.95
Al Pastor Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.64%,$16.95,$0.00,$16.95
Shrimp Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,0.57%,$14.95,$0.00,$14.95
House Margarita,2,0,$14.00,$0.00,-$0.00,$14.00,0.53%,$7.00,$0.00,$14.00
Coffee,5,0,$13.75,$0.00,-$0.00,$13.75,0.52%,$2.75,$0.00,$13.75
