Revenue Item Sales Report
"Dec 30, 2019 12:00 am - Dec 30, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:47 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$874.30
Net Sales,$689.55
COGS,$8.95
Gross Profit,$625.60
Gross Profit Margin,90.73%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
MONDAY Margarita,27,0,$189.00,-$108.00,-$0.00,$81.00,11.75%,$3.00,$0.00,$81.00
Combination de Dos,9,0,$93.55,-$19.90,-$0.00,$73.65,10.68%,$8.18,$0.00,$73.65
Combination de Tres,4,0,$49.80,$0.00,-$0.00,$49.80,7.22%,$12.45,$0.00,$49.80
Carne Asada Plate,2,0,$35.90,$0.00,-$0.00,$35.90,5.21%,$17.95,$0.00,$35.90
Soft Drink,10,0,$32.50,$0.00,-$0.00,$32.50,4.71%,$3.25,$0.00,$32.50
Bean & Cheese Burrito,3,0,$29.85,$0.00,-$0.00,$29.85,4.33%,$9.95,$0.00,$29.85
House Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,3.48%,$12.00,$0.00,$24.00
Carne Asada Fries,2,0,$23.90,$0.00,-$0.00,$23.90,3.47%,$11.95,$0.00,$23.90
Chilaquiles Rojos,2,0,$21.90,$0.00,-$0.00,$21.90,3.18%,$10.95,$0.00,$21.90
Modelo Especial,4,0,$23.00,-$3.00,-$0.00,$20.00,2.90%,$5.00,$0.00,$0.00
Blackened Salmon,2,0,$39.90,-$19.95,-$0.00,$19.95,2.89%,$9.98,$0.00,$19.95
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,2.89%,$19.95,$0.00,$19.95
Dos XX,3,0,$21.00,-$2.00,-$0.00,$19.00,2.76%,$6.33,$0.00,$0.00
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,2.75%,$18.95,$0.00,$18.95
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,2.60%,$17.95,$0.00,$17.95
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,2.60%,$17.95,$0.00,$17.95
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,2.31%,$15.95,$0.00,$15.95
Combination de Uno,2,0,$15.90,$0.00,-$0.00,$15.90,2.31%,$7.95,$0.00,$15.90
Carne Asada Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,2.17%,$14.95,$0.00,$14.95
HH Nachos Vaqueros,1,0,$14.95,$0.00,-$0.00,$14.95,2.17%,$14.95,$0.00,$14.95
Chicken Cilantro Salad,1,0,$12.95,$0.00,-$0.00,$12.95,1.88%,$12.95,$0.00,$12.95
S Shrimp Enchiladas,1,0,$12.95,$0.00,-$0.00,$12.95,1.88%,$12.95,$0.00,$12.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,1.73%,$11.95,$0.00,$11.95
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,1.73%,$11.95,$0.00,$11.95
Queso Fundido,1,0,$9.95,$0.00,-$0.00,$9.95,1.44%,$9.95,$0.00,$9.95
Negra Modelo,2,0,$10.00,-$1.00,-$0.00,$9.00,1.31%,$4.50,$0.00,$0.00
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,1.30%,$8.95,$0.00,$8.95
Breakfast Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,1.30%,$8.95,$0.00,$8.95
Guacamole Full Size,1,0,$8.95,$0.00,-$0.00,$8.95,1.30%,$8.95,$8.95,$0.00
Coffee,3,0,$8.25,$0.00,-$0.00,$8.25,1.20%,$2.75,$0.00,$8.25
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,1.15%,$7.95,$0.00,$7.95
Pacifico,1,0,$8.00,-$1.00,-$0.00,$7.00,1.02%,$7.00,$0.00,$0.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.40%,$2.75,$0.00,$2.75
Carnitas Burrito,1,0,$12.95,-$12.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Cocktail De Camaron,1,0,$16.95,-$16.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,97,0,$874.30,-$184.75,$0.00,$689.55,100.00%,$7.11,$8.95,$625.60
