Revenue Item Sales Report
"Dec 08, 2019 12:00 am - Dec 08, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:39 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$3,728.30"
Net Sales,"$3,679.37"
COGS,$53.70
Gross Profit,"$3,256.17"
Gross Profit Margin,88.50%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),94,0,"$1,875.30",-$39.90,-$0.00,"$1,835.40",49.88%,$19.53,$0.00,"$1,835.40"
Custom Item,11,0,$187.00,$0.00,-$0.00,$187.00,5.08%,$17.00,$0.00,$0.00
Parrilla Para Dos,3,0,$119.85,$0.00,-$0.00,$119.85,3.26%,$39.95,$0.00,$119.85
Menudo Soup,10,0,$119.50,$0.00,-$0.00,$119.50,3.25%,$11.95,$0.00,$119.50
Sunday Brunch (Kids),11,0,$109.45,-$4.97,-$0.00,$104.48,2.84%,$9.50,$0.00,$104.48
Molcajete Mar Y Terra,2,0,$89.90,$0.00,-$0.00,$89.90,2.44%,$44.95,$0.00,$89.90
Mimosa with Sunday Brunch,14,0,$70.00,$0.00,-$0.00,$70.00,1.90%,$5.00,$0.00,$70.00
Grilled Chicken Fajitas,4,0,$67.80,$0.00,-$0.00,$67.80,1.84%,$16.95,$0.00,$67.80
Combination de Dos,6,0,$61.70,$0.00,-$0.00,$61.70,1.68%,$10.28,$0.00,$61.70
Combination de Tres,5,0,$59.75,$0.00,-$0.00,$59.75,1.62%,$11.95,$0.00,$59.75
Soft Drink,19,0,$61.75,-$4.06,-$0.00,$57.69,1.57%,$3.04,$0.00,$57.69
Guacamole Full Size,6,0,$53.70,$0.00,-$0.00,$53.70,1.46%,$8.95,$53.70,$0.00
Grilled Chicken Plate,3,0,$50.85,$0.00,-$0.00,$50.85,1.38%,$16.95,$0.00,$50.85
Shrimp Burrito,3,0,$50.85,$0.00,-$0.00,$50.85,1.38%,$16.95,$0.00,$50.85
Shred Beef Burrito,4,0,$49.80,$0.00,-$0.00,$49.80,1.35%,$12.45,$0.00,$49.80
House Margarita,6,0,$42.00,$0.00,-$0.00,$42.00,1.14%,$7.00,$0.00,$42.00
Modelo Especial,6,0,$42.00,$0.00,-$0.00,$42.00,1.14%,$7.00,$0.00,$0.00
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,0.98%,$17.95,$0.00,$35.90
S Shrimp Margarita,2,0,$35.90,$0.00,-$0.00,$35.90,0.98%,$17.95,$0.00,$35.90
Champagne with Sunday Brunch,7,0,$35.00,$0.00,-$0.00,$35.00,0.95%,$5.00,$0.00,$35.00
Carnitas Plate,2,0,$33.90,$0.00,-$0.00,$33.90,0.92%,$16.95,$0.00,$33.90
Pacifico,4,0,$26.00,$0.00,-$0.00,$26.00,0.71%,$6.50,$0.00,$0.00
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,0.68%,$24.95,$0.00,$24.95
Cadillac Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,0.65%,$12.00,$0.00,$24.00
Negra Modelo,4,0,$20.00,$0.00,-$0.00,$20.00,0.54%,$5.00,$0.00,$0.00
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,0.54%,$19.95,$0.00,$19.95
Huevos Rancheros,2,0,$19.90,$0.00,-$0.00,$19.90,0.54%,$9.95,$0.00,$19.90
Dinner Salad,4,0,$19.80,$0.00,-$0.00,$19.80,0.54%,$4.95,$0.00,$19.80
Horchata,4,0,$18.00,$0.00,-$0.00,$18.00,0.49%,$4.50,$0.00,$18.00
Albondigas Soup,2,0,$17.90,$0.00,-$0.00,$17.90,0.49%,$8.95,$0.00,$17.90
Manhattan,2,0,$16.00,$0.00,-$0.00,$16.00,0.43%,$8.00,$0.00,$0.00
Bud Light,2,0,$15.90,$0.00,-$0.00,$15.90,0.43%,$7.95,$0.00,$15.90
Cabernet Sauvigon,2,0,$14.00,$0.00,-$0.00,$14.00,0.38%,$7.00,$0.00,$0.00
Montejo,1,0,$14.00,$0.00,-$0.00,$14.00,0.38%,$14.00,$0.00,$14.00
Carne Asada Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.35%,$12.95,$0.00,$12.95
Grilled Chicken Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.35%,$12.95,$0.00,$12.95
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.32%,$11.95,$0.00,$11.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,0.32%,$11.95,$0.00,$11.95
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,0.32%,$11.95,$0.00,$11.95
Cheese Quesadilla,1,0,$10.95,$0.00,-$0.00,$10.95,0.30%,$10.95,$0.00,$10.95
Bean & Cheese Burrito,1,0,$9.95,$0.00,-$0.00,$9.95,0.27%,$9.95,$0.00,$9.95
Jack Daniels,1,0,$9.00,$0.00,-$0.00,$9.00,0.24%,$9.00,$0.00,$0.00
Jamaica,2,0,$9.00,$0.00,-$0.00,$9.00,0.24%,$4.50,$0.00,$9.00
Mexican Flan,2,0,$9.00,$0.00,-$0.00,$9.00,0.24%,$4.50,$0.00,$9.00
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.24%,$8.95,$0.00,$8.95
KIDS Chicken Strips,1,0,$8.95,$0.00,-$0.00,$8.95,0.24%,$8.95,$0.00,$8.95
Bud Light,2,0,$8.00,$0.00,-$0.00,$8.00,0.22%,$4.00,$0.00,$0.00
Budweiser,2,0,$8.00,$0.00,-$0.00,$8.00,0.22%,$4.00,$0.00,$0.00
