Revenue Item Sales Report
"Dec 28, 2019 12:00 am - Dec 28, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:47 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,752.40"
Net Sales,"$1,725.13"
COGS,$17.90
Gross Profit,"$1,570.58"
Gross Profit Margin,91.04%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Cadillac Margarita,12,0,$176.00,$0.00,-$0.00,$176.00,10.20%,$14.67,$0.00,$176.00
Grande Mixed Fajitas,6,0,$149.70,$0.00,-$0.00,$149.70,8.68%,$24.95,$0.00,$149.70
Combination de Dos,14,0,$139.30,$0.00,-$0.00,$139.30,8.07%,$9.95,$0.00,$139.30
Soft Drink,28,0,$91.00,-$0.32,-$0.00,$90.68,5.26%,$3.24,$0.00,$90.68
Camarones,5,0,$89.75,$0.00,-$0.00,$89.75,5.20%,$17.95,$0.00,$89.75
House Margarita,9,0,$75.00,$0.00,-$0.00,$75.00,4.35%,$8.33,$0.00,$75.00
Combination de Tres,4,0,$49.80,$0.00,-$0.00,$49.80,2.89%,$12.45,$0.00,$49.80
Shrimp Burrito,3,0,$48.85,$0.00,-$0.00,$48.85,2.83%,$16.28,$0.00,$48.85
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,2.61%,$44.95,$0.00,$44.95
KIDS Cheeseburger,5,0,$44.75,$0.00,-$0.00,$44.75,2.59%,$8.95,$0.00,$44.75
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,2.32%,$39.95,$0.00,$39.95
Camarones Costa Azul,2,0,$39.90,$0.00,-$0.00,$39.90,2.31%,$19.95,$0.00,$39.90
Chilaquiles Rojos,3,0,$32.85,$0.00,-$0.00,$32.85,1.90%,$10.95,$0.00,$32.85
Nachos Vaqueros,3,0,$41.85,-$11.95,-$0.00,$29.90,1.73%,$9.97,$0.00,$29.90
Queso Fundido,3,0,$29.85,$0.00,-$0.00,$29.85,1.73%,$9.95,$0.00,$29.85
Michelo Ultra Light,2,0,$28.00,$0.00,-$0.00,$28.00,1.62%,$14.00,$0.00,$0.00
Shred Beef Burrito,2,0,$27.90,$0.00,-$0.00,$27.90,1.62%,$13.95,$0.00,$27.90
Coffee,10,0,$27.50,-$0.27,-$0.00,$27.23,1.58%,$2.72,$0.00,$27.23
Dona Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,1.39%,$12.00,$0.00,$24.00
Menudo Soup,2,0,$23.90,$0.00,-$0.00,$23.90,1.39%,$11.95,$0.00,$23.90
Cheese Quesadilla,3,0,$32.85,-$10.95,-$0.00,$21.90,1.27%,$7.30,$0.00,$21.90
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,1.16%,$19.95,$0.00,$19.95
Huevos Rancheros,2,0,$19.90,-$1.99,-$0.00,$17.91,1.04%,$8.96,$0.00,$17.91
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,1.04%,$8.95,$0.00,$17.90
KIDS Chicken Strips,2,0,$17.90,$0.00,-$0.00,$17.90,1.04%,$8.95,$0.00,$17.90
Carnitas Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.98%,$16.95,$0.00,$16.95
Cocktail De Camaron,1,0,$16.95,$0.00,-$0.00,$16.95,0.98%,$16.95,$0.00,$16.95
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.98%,$16.95,$0.00,$16.95
Guacamole Full Size,2,0,$16.95,$0.00,-$0.00,$16.95,0.98%,$8.48,$17.90,-$0.95
Breakfast Burrito,2,0,$17.90,-$1.79,-$0.00,$16.11,0.93%,$8.06,$0.00,$16.11
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,0.92%,$15.95,$0.00,$15.95
Baja Fish Tacos,1,0,$14.95,$0.00,-$0.00,$14.95,0.87%,$14.95,$0.00,$14.95
Carne Asada Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,0.87%,$14.95,$0.00,$14.95
Montejo,1,0,$14.00,$0.00,-$0.00,$14.00,0.81%,$14.00,$0.00,$14.00
IPA Pale Ale,2,0,$13.95,$0.00,-$0.00,$13.95,0.81%,$6.98,$0.00,$0.00
Modelo Especial,2,0,$13.00,$0.00,-$0.00,$13.00,0.75%,$6.50,$0.00,$0.00
Guacamole half order,2,0,$12.00,$0.00,-$0.00,$12.00,0.70%,$6.00,$0.00,$12.00
Bacon Cheeseburger,1,0,$11.95,$0.00,-$0.00,$11.95,0.69%,$11.95,$0.00,$11.95
Margarita's Spicy Burger,1,0,$11.95,$0.00,-$0.00,$11.95,0.69%,$11.95,$0.00,$11.95
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.63%,$10.95,$0.00,$10.95
Omelette Mexicano,1,0,$10.95,$0.00,-$0.00,$10.95,0.63%,$10.95,$0.00,$10.95
Pozole,1,0,$10.95,$0.00,-$0.00,$10.95,0.63%,$10.95,$0.00,$10.95
carne asada quesadilla,1,0,$10.95,$0.00,-$0.00,$10.95,0.63%,$10.95,$0.00,$0.00
BAR CODE,2,0,$10.00,$0.00,-$0.00,$10.00,0.58%,$5.00,$0.00,$10.00
Pacifico,2,0,$10.00,$0.00,-$0.00,$10.00,0.58%,$5.00,$0.00,$0.00
Bean & Cheese Burrito,1,0,$9.95,$0.00,-$0.00,$9.95,0.58%,$9.95,$0.00,$9.95
Churros,2,0,$9.90,$0.00,-$0.00,$9.90,0.57%,$4.95,$0.00,$9.90
Burrito A La Carte,1,0,$9.50,$0.00,-$0.00,$9.50,0.55%,$9.50,$0.00,$9.50
Spicy Bloody Mary,1,0,$9.00,$0.00,-$0.00,$9.00,0.52%,$9.00,$0.00,$0.00
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,0.52%,$8.95,$0.00,$8.95
KIDS Carne Asada Taco,1,0,$8.95,$0.00,-$0.00,$8.95,0.52%,$8.95,$0.00,$8.95
Corona,1,0,$8.00,$0.00,-$0.00,$8.00,0.46%,$8.00,$0.00,$0.00
Strawberry Daiquiri,1,0,$8.00,$0.00,-$0.00,$8.00,0.46%,$8.00,$0.00,$0.00
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,0.46%,$7.95,$0.00,$7.95
Cabernet Sauvigon,1,0,$7.00,$0.00,-$0.00,$7.00,0.41%,$7.00,$0.00,$0.00
Juices,2,0,$7.00,$0.00,-$0.00,$7.00,0.41%,$3.50,$0.00,$7.00
Bean Dip,1,0,$6.00,$0.00,-$0.00,$6.00,0.35%,$6.00,$0.00,$0.00
Chile Relleno,1,0,$6.00,$0.00,-$0.00,$6.00,0.35%,$6.00,$0.00,$6.00
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,0.32%,$2.75,$0.00,$5.50
Dos XX,1,0,$5.00,$0.00,-$0.00,$5.00,0.29%,$5.00,$0.00,$0.00
Enchilada A La Carte,2,0,$5.00,$0.00,-$0.00,$5.00,0.29%,$2.50,$0.00,$0.00
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.29%,$4.95,$0.00,$4.95
Cheesecake,1,0,$4.50,$0.00,-$0.00,$4.50,0.26%,$4.50,$0.00,$0.00
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.26%,$4.50,$0.00,$4.50
Taco A La Carte,1,0,$3.00,$0.00,-$0.00,$3.00,0.17%,$3.00,$0.00,$0.00
Hot Chocolate,1,0,$2.75,$0.00,-$0.00,$2.75,0.16%,$2.75,$0.00,$0.00
red bull,1,0,$2.50,$0.00,-$0.00,$2.50,0.14%,$2.50,$0.00,$0.00
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.09%,$1.50,$0.00,$1.50
