Revenue Item Sales Report
"Nov 30, 2019 12:00 am - Nov 30, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:36 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,141.50"
Net Sales,"$1,118.98"
COGS,$35.80
Gross Profit,"$1,004.23"
Gross Profit Margin,89.75%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,1.60%,$17.95,$0.00,$17.95
Albondigas Soup,4,0,$35.80,-$17.90,-$0.00,$17.90,1.60%,$4.48,$0.00,$17.90
KIDS Chicken Strips,2,0,$17.90,$0.00,-$0.00,$17.90,1.60%,$8.95,$0.00,$17.90
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,1.51%,$16.95,$0.00,$16.95
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,1.51%,$16.95,$0.00,$16.95
Shred Beef Burrito,1,0,$16.95,$0.00,-$0.00,$16.95,1.51%,$16.95,$0.00,$16.95
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,1.43%,$15.95,$0.00,$15.95
Baja Fish Tacos,1,0,$14.95,$0.00,-$0.00,$14.95,1.34%,$14.95,$0.00,$14.95
Bud Light,2,0,$13.95,$0.00,-$0.00,$13.95,1.25%,$6.98,$0.00,$13.95
Montejo,2,0,$13.95,$0.00,-$0.00,$13.95,1.25%,$6.98,$0.00,$13.95
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,1.25%,$13.95,$0.00,$13.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,1.16%,$12.95,$0.00,$12.95
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,1.07%,$11.95,$0.00,$11.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,1.07%,$11.95,$0.00,$11.95
Taco A La Carte,4,0,$12.50,-$1.50,-$0.00,$11.00,0.98%,$2.75,$0.00,$0.00
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.98%,$10.95,$0.00,$10.95
The Green Burrito,1,0,$10.95,$0.00,-$0.00,$10.95,0.98%,$10.95,$0.00,$10.95
Bean & Cheese Burrito,1,0,$9.95,$0.00,-$0.00,$9.95,0.89%,$9.95,$0.00,$9.95
House Margarita,1,0,$7.00,$0.00,-$0.00,$7.00,0.63%,$7.00,$0.00,$7.00
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.62%,$6.95,$0.00,$6.95
Breakfast Burrito,1,0,$8.95,-$2.24,-$0.00,$6.71,0.60%,$6.71,$0.00,$6.71
Side French Fries,2,0,$7.00,-$0.88,-$0.00,$6.12,0.55%,$3.06,$0.00,$6.12
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.54%,$6.00,$0.00,$6.00
Kids Drink Only,3,0,$6.00,$0.00,-$0.00,$6.00,0.54%,$2.00,$0.00,$6.00
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.44%,$4.95,$0.00,$4.95
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.40%,$4.50,$0.00,$4.50
Side Rice,2,0,$4.00,$0.00,-$0.00,$4.00,0.36%,$2.00,$0.00,$4.00
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.13%,$1.50,$0.00,$1.50
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.13%,$1.50,$0.00,$1.50
Water,7,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,137,0,"$1,141.50",-$22.52,$0.00,"$1,118.98",100.00%,$8.17,$35.80,"$1,004.23"
