Revenue Item Sales Report
"Nov 07, 2019 12:00 am - Nov 07, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:28 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$858.90
Net Sales,$837.51
COGS,$8.95
Gross Profit,$748.06
Gross Profit Margin,89.32%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Dos,7,0,$69.65,$0.00,-$0.00,$69.65,8.32%,$9.95,$0.00,$69.65
Camarones Costa Azul,3,0,$59.85,$0.00,-$0.00,$59.85,7.15%,$19.95,$0.00,$59.85
House Margarita,8,0,$56.00,-$2.00,-$0.00,$54.00,6.45%,$6.75,$0.00,$54.00
Carne Asada Plate,3,0,$53.85,$0.00,-$0.00,$53.85,6.43%,$17.95,$0.00,$53.85
Combination de Tres,4,0,$47.80,$0.00,-$0.00,$47.80,5.71%,$11.95,$0.00,$47.80
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,4.29%,$17.95,$0.00,$35.90
S Top Sirloin Steak,2,0,$35.90,$0.00,-$0.00,$35.90,4.29%,$17.95,$0.00,$35.90
Carnitas Plate,2,0,$33.90,$0.00,-$0.00,$33.90,4.05%,$16.95,$0.00,$33.90
Carne Asada Burrito,2,0,$29.90,$0.00,-$0.00,$29.90,3.57%,$14.95,$0.00,$29.90
Shrimp Enchilada Plate,2,0,$29.90,$0.00,-$0.00,$29.90,3.57%,$14.95,$0.00,$29.90
Soft Drink,8,0,$26.00,$0.00,-$0.00,$26.00,3.10%,$3.25,$0.00,$26.00
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,2.38%,$19.95,$0.00,$19.95
"Flauta Appetizer ",2,0,$18.90,$0.00,-$0.00,$18.90,2.26%,$9.45,$0.00,$18.90
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,2.14%,$8.95,$0.00,$17.90
Al Pastor Plate,1,0,$16.95,$0.00,-$0.00,$16.95,2.02%,$16.95,$0.00,$16.95
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,2.02%,$16.95,$0.00,$16.95
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,2.02%,$16.95,$0.00,$16.95
Negra Modelo,4,0,$20.00,-$4.00,-$0.00,$16.00,1.91%,$4.00,$0.00,$0.00
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,1.90%,$15.95,$0.00,$15.95
Nachos Vaqueros,1,0,$14.95,$0.00,-$0.00,$14.95,1.79%,$14.95,$0.00,$14.95
Shrimp Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,1.79%,$14.95,$0.00,$14.95
Budweiser,4,0,$16.00,-$2.00,-$0.00,$14.00,1.67%,$3.50,$0.00,$0.00
Shred Beef Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,1.67%,$13.95,$0.00,$13.95
Modelo Especial,3,0,$15.00,-$2.00,-$0.00,$13.00,1.55%,$4.33,$0.00,$0.00
Grilled Chicken Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,1.55%,$12.95,$0.00,$12.95
Bud Light,4,0,$16.00,-$4.00,-$0.00,$12.00,1.43%,$3.00,$0.00,$0.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,1.43%,$11.95,$0.00,$11.95
Guacamole Full Size,1,0,$10.95,$0.00,-$0.00,$10.95,1.31%,$10.95,$8.95,$2.00
Patron,1,0,$10.00,$0.00,-$0.00,$10.00,1.19%,$10.00,$0.00,$10.00
Stella,2,0,$10.00,$0.00,-$0.00,$10.00,1.19%,$5.00,$0.00,$0.00
Bean & Cheese Burrito,1,0,$9.95,$0.00,-$0.00,$9.95,1.19%,$9.95,$0.00,$9.95
Queso Fundido,1,0,$9.95,$0.00,-$0.00,$9.95,1.19%,$9.95,$0.00,$9.95
Tostada De Ceviche,1,0,$9.95,$0.00,-$0.00,$9.95,1.19%,$9.95,$0.00,$9.95
House Cadillac Margarita,1,0,$9.00,$0.00,-$0.00,$9.00,1.07%,$9.00,$0.00,$9.00
Michelo Ultra Light,2,0,$12.00,-$4.00,-$0.00,$8.00,0.96%,$4.00,$0.00,$0.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.72%,$6.00,$0.00,$6.00
HH Flauta Appetizer,1,0,$7.95,-$2.39,-$0.00,$5.56,0.66%,$5.56,$0.00,$5.56
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.59%,$4.95,$0.00,$4.95
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.54%,$4.50,$0.00,$4.50
Corona,1,0,$5.00,-$1.00,-$0.00,$4.00,0.48%,$4.00,$0.00,$0.00
Taco A La Carte,1,0,$3.50,$0.00,-$0.00,$3.50,0.42%,$3.50,$0.00,$0.00
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.33%,$2.75,$0.00,$2.75
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.33%,$2.75,$0.00,$2.75
Side Pico de Gallo,1,0,$1.75,$0.00,-$0.00,$1.75,0.21%,$1.75,$0.00,$1.75
Water,6,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,97,0,$858.90,-$21.39,$0.00,$837.51,100.00%,$8.63,$8.95,$748.06
