Revenue Item Sales Report
"Nov 14, 2019 12:00 am - Nov 14, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:31 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$275.60
Net Sales,$269.60
COGS,$8.95
Gross Profit,$235.90
Gross Profit Margin,87.50%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Dos,3,0,$29.85,$0.00,-$0.00,$29.85,11.07%,$9.95,$0.00,$29.85
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,9.25%,$24.95,$0.00,$24.95
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,7.40%,$19.95,$0.00,$19.95
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,6.66%,$17.95,$0.00,$17.95
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,6.64%,$8.95,$0.00,$17.90
KIDS Cheese Quesadilla,2,0,$17.90,$0.00,-$0.00,$17.90,6.64%,$8.95,$0.00,$17.90
The Healthy Choice,2,0,$17.90,$0.00,-$0.00,$17.90,6.64%,$8.95,$0.00,$17.90
Cocktail De Camaron,1,0,$16.95,$0.00,-$0.00,$16.95,6.29%,$16.95,$0.00,$16.95
Chile Relleno,2,0,$12.00,$0.00,-$0.00,$12.00,4.45%,$6.00,$0.00,$12.00
IPA Pale Ale,1,0,$14.00,-$2.00,-$0.00,$12.00,4.45%,$12.00,$0.00,$0.00
Combination de Tres,1,0,$11.95,$0.00,-$0.00,$11.95,4.43%,$11.95,$0.00,$11.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,4.43%,$11.95,$0.00,$11.95
Guacamole Full Size,1,0,$10.95,$0.00,-$0.00,$10.95,4.06%,$10.95,$8.95,$2.00
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,3.32%,$8.95,$0.00,$8.95
Taco A La Carte,2,0,$6.75,$0.00,-$0.00,$6.75,2.50%,$3.38,$0.00,$0.00
Soft Drink,2,0,$6.50,$0.00,-$0.00,$6.50,2.41%,$3.25,$0.00,$6.50
Champagne,2,0,$6.00,$0.00,-$0.00,$6.00,2.23%,$3.00,$0.00,$6.00
White Russian,1,0,$8.00,-$2.00,-$0.00,$6.00,2.23%,$6.00,$0.00,$0.00
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,1.84%,$4.95,$0.00,$4.95
Montejo,1,0,$6.00,-$2.00,-$0.00,$4.00,1.48%,$4.00,$0.00,$4.00
Side Cheese,1,0,$2.50,$0.00,-$0.00,$2.50,0.93%,$2.50,$0.00,$2.50
Side Pico de Gallo,1,0,$1.75,$0.00,-$0.00,$1.75,0.65%,$1.75,$0.00,$1.75
Water,7,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,38,0,$275.60,-$6.00,$0.00,$269.60,100.00%,$7.09,$8.95,$235.90
