Revenue Item Sales Report
"Nov 11, 2019 12:00 am - Nov 11, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:30 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$846.50
Net Sales,$703.24
COGS,$8.95
Gross Profit,$654.89
Gross Profit Margin,93.12%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
MONDAY Margarita,33,0,$231.00,-$132.00,-$0.00,$99.00,14.08%,$3.00,$0.00,$99.00
Mojarra,3,0,$47.85,$0.00,-$0.00,$47.85,6.80%,$15.95,$0.00,$47.85
Grilled Chicken Plate,3,0,$50.85,-$3.39,-$0.00,$47.46,6.75%,$15.82,$0.00,$47.46
Molcajete Mar Y Terra,1,0,$44.95,$0.00,-$0.00,$44.95,6.39%,$44.95,$0.00,$44.95
Camarones,2,0,$35.90,$0.00,-$0.00,$35.90,5.10%,$17.95,$0.00,$35.90
Cocktail De Camaron,2,0,$33.90,$0.00,-$0.00,$33.90,4.82%,$16.95,$0.00,$33.90
Shred Chicken Burrito,2,0,$27.90,$0.00,-$0.00,$27.90,3.97%,$13.95,$0.00,$27.90
Combination de Tres,2,0,$23.90,$0.00,-$0.00,$23.90,3.40%,$11.95,$0.00,$23.90
Omelette Mexicano,2,0,$21.90,$0.00,-$0.00,$21.90,3.11%,$10.95,$0.00,$21.90
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,2.84%,$19.95,$0.00,$19.95
Combination de Dos,2,0,$19.90,$0.00,-$0.00,$19.90,2.83%,$9.95,$0.00,$19.90
Huevos Rancheros,2,0,$19.90,$0.00,-$0.00,$19.90,2.83%,$9.95,$0.00,$19.90
Dinner Salad,4,0,$19.80,$0.00,-$0.00,$19.80,2.82%,$4.95,$0.00,$19.80
Jamaica,4,0,$18.00,$0.00,-$0.00,$18.00,2.56%,$4.50,$0.00,$18.00
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,2.55%,$17.95,$0.00,$17.95
Tequila Shrimp Fettuccini,1,0,$17.95,$0.00,-$0.00,$17.95,2.55%,$17.95,$0.00,$17.95
The Classic Enchiladas,2,0,$17.90,$0.00,-$0.00,$17.90,2.55%,$8.95,$0.00,$17.90
Campechana Cocktail,1,0,$16.95,$0.00,-$0.00,$16.95,2.41%,$16.95,$0.00,$16.95
Deep Fried Ice Cream,2,0,$13.90,$0.00,-$0.00,$13.90,1.98%,$6.95,$0.00,$13.90
Horchata,3,0,$13.50,$0.00,-$0.00,$13.50,1.92%,$4.50,$0.00,$13.50
Michelo Ultra Light,3,0,$18.00,-$6.00,-$0.00,$12.00,1.71%,$4.00,$0.00,$0.00
large margarita monday,2,0,$12.00,$0.00,-$0.00,$12.00,1.71%,$6.00,$0.00,$0.00
Guacamole Full Size,1,0,$10.95,$0.00,-$0.00,$10.95,1.56%,$10.95,$8.95,$2.00
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,1.56%,$10.95,$0.00,$10.95
Pozole,1,0,$10.95,$0.00,-$0.00,$10.95,1.56%,$10.95,$0.00,$10.95
Soft Drink,3,0,$9.75,$0.00,-$0.00,$9.75,1.39%,$3.25,$0.00,$9.75
Chilaquiles Rojos,1,0,$8.95,$0.00,-$0.00,$8.95,1.27%,$8.95,$0.00,$8.95
Double Dare Tacos,1,0,$8.95,$0.00,-$0.00,$8.95,1.27%,$8.95,$0.00,$8.95
KIDS Chicken Strips,1,0,$8.95,$0.00,-$0.00,$8.95,1.27%,$8.95,$0.00,$8.95
Cabernet Sauvigon,1,0,$7.00,-$1.60,-$0.00,$5.40,0.77%,$5.40,$0.00,$0.00
Modelo Especial,1,0,$5.00,$0.00,-$0.00,$5.00,0.71%,$5.00,$0.00,$0.00
azada bien cocida,1,0,$5.00,$0.00,-$0.00,$5.00,0.71%,$5.00,$0.00,$0.00
S Pumpkin Cheesecake,1,0,$4.95,$0.00,-$0.00,$4.95,0.70%,$4.95,$0.00,$4.95
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.39%,$2.75,$0.00,$2.75
Tea,1,0,$2.75,-$0.27,-$0.00,$2.48,0.35%,$2.48,$0.00,$2.48
Side Avocado,1,0,$2.00,$0.00,-$0.00,$2.00,0.28%,$2.00,$0.00,$2.00
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.28%,$2.00,$0.00,$2.00
Side Pico de Gallo,1,0,$1.75,$0.00,-$0.00,$1.75,0.25%,$1.75,$0.00,$1.75
Water,6,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,102,0,$846.50,-$143.26,$0.00,$703.24,100.00%,$6.89,$8.95,$654.89
