Revenue Item Sales Report
"Nov 20, 2019 12:00 am - Nov 20, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:33 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$379.55
Net Sales,$292.07
COGS,$8.95
Gross Profit,$222.40
Gross Profit Margin,76.15%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
White Russian,5,0,$40.00,$0.00,-$0.00,$40.00,13.70%,$8.00,$0.00,$0.00
Patron,3,0,$30.00,$0.00,-$0.00,$30.00,10.27%,$10.00,$0.00,$30.00
House Margarita,4,0,$28.00,-$8.00,-$0.00,$20.00,6.85%,$5.00,$0.00,$20.00
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,6.83%,$19.95,$0.00,$19.95
Blackened Salmon,1,0,$19.95,-$1.33,-$0.00,$18.62,6.38%,$18.62,$0.00,$18.62
Albondigas Soup,2,0,$17.90,$0.00,-$0.00,$17.90,6.13%,$8.95,$0.00,$17.90
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,6.13%,$8.95,$0.00,$17.90
Taco A La Carte,4,0,$14.00,-$0.70,-$0.00,$13.30,4.55%,$3.33,$0.00,$0.00
Cadillac Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,4.11%,$12.00,$0.00,$12.00
Guacamole Full Size,1,0,$10.95,-$0.73,-$0.00,$10.22,3.50%,$10.22,$8.95,$1.27
Combination de Dos,1,0,$9.95,$0.00,-$0.00,$9.95,3.41%,$9.95,$0.00,$9.95
Combination de Uno,1,0,$9.95,$0.00,-$0.00,$9.95,3.41%,$9.95,$0.00,$9.95
HH Quesadilla,1,0,$13.95,-$4.19,-$0.00,$9.76,3.34%,$9.76,$0.00,$9.76
Soft Drink,3,0,$9.75,-$0.22,-$0.00,$9.53,3.26%,$3.18,$0.00,$9.53
HH Nachos Vaqueros,1,0,$11.95,-$3.59,-$0.00,$8.36,2.86%,$8.36,$0.00,$8.36
Cheese Quesadilla,1,0,$7.95,$0.00,-$0.00,$7.95,2.72%,$7.95,$0.00,$7.95
IPA Pale Ale,1,0,$7.95,-$0.53,-$0.00,$7.42,2.54%,$7.42,$0.00,$0.00
Champagne,2,0,$6.00,$0.00,-$0.00,$6.00,2.05%,$3.00,$0.00,$6.00
Grand Manier,1,0,$6.00,$0.00,-$0.00,$6.00,2.05%,$6.00,$0.00,$6.00
Bud Light,1,0,$7.95,-$2.00,-$0.00,$5.95,2.04%,$5.95,$0.00,$5.95
HH Flauta Appetizer,1,0,$7.95,-$2.39,-$0.00,$5.56,1.90%,$5.56,$0.00,$5.56
Club Soda w/ lemon,1,0,$3.00,$0.00,-$0.00,$3.00,1.03%,$3.00,$0.00,$3.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.94%,$2.75,$0.00,$2.75
Carne Asada Plate,1,0,$17.95,-$17.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Carnitas Plate,1,0,$16.95,-$16.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Combination de Tres,1,0,$13.95,-$13.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Menudo Soup,1,0,$11.95,-$11.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side Guacamole,1,0,$3.00,-$3.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,2,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,47,0,$379.55,-$87.48,$0.00,$292.07,100.00%,$6.21,$8.95,$222.40
