Revenue Item Sales Report
"Nov 03, 2019 12:00 am - Nov 03, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:27 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$3,580.35"
Net Sales,"$3,570.35"
COGS,$44.75
Gross Profit,"$3,318.60"
Gross Profit Margin,92.95%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
KIDS Cheeseburger,3,0,$26.85,$0.00,-$0.00,$26.85,0.75%,$8.95,$0.00,$26.85
Tropical Tostada,2,0,$25.90,$0.00,-$0.00,$25.90,0.73%,$12.95,$0.00,$25.90
Bacon Cheeseburger,2,0,$23.90,$0.00,-$0.00,$23.90,0.67%,$11.95,$0.00,$23.90
Combination de Tres,2,0,$23.90,$0.00,-$0.00,$23.90,0.67%,$11.95,$0.00,$23.90
Horchata,5,0,$22.50,$0.00,-$0.00,$22.50,0.63%,$4.50,$0.00,$22.50
Jamica,5,0,$22.50,$0.00,-$0.00,$22.50,0.63%,$4.50,$0.00,$22.50
Combination de Dos,2,0,$21.90,$0.00,-$0.00,$21.90,0.61%,$10.95,$0.00,$21.90
Blackened Salmon,1,0,$19.95,$0.00,-$0.00,$19.95,0.56%,$19.95,$0.00,$19.95
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,0.56%,$19.95,$0.00,$19.95
House Margarita,2,0,$19.00,$0.00,-$0.00,$19.00,0.53%,$9.50,$0.00,$19.00
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,0.53%,$18.95,$0.00,$18.95
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,0.50%,$17.95,$0.00,$17.95
S Top Sirloin Steak,1,0,$17.95,$0.00,-$0.00,$17.95,0.50%,$17.95,$0.00,$17.95
Chilaquiles Rojos,2,0,$17.90,$0.00,-$0.00,$17.90,0.50%,$8.95,$0.00,$17.90
Campechana Cocktail,1,0,$16.95,$0.00,-$0.00,$16.95,0.47%,$16.95,$0.00,$16.95
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,0.47%,$16.95,$0.00,$16.95
Shrimp Burrito,1,0,$16.95,$0.00,-$0.00,$16.95,0.47%,$16.95,$0.00,$16.95
Dos XX,2,0,$16.00,$0.00,-$0.00,$16.00,0.45%,$8.00,$0.00,$0.00
Chicken Fettuccini,1,0,$15.95,$0.00,-$0.00,$15.95,0.45%,$15.95,$0.00,$15.95
Shred Chicken Burrito,1,0,$15.95,$0.00,-$0.00,$15.95,0.45%,$15.95,$0.00,$15.95
Combination de Uno,2,0,$15.90,$0.00,-$0.00,$15.90,0.45%,$7.95,$0.00,$15.90
Juices,4,0,$14.00,$0.00,-$0.00,$14.00,0.39%,$3.50,$0.00,$14.00
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,0.39%,$13.95,$0.00,$13.95
Burrito A La Carte,2,0,$13.90,$0.00,-$0.00,$13.90,0.39%,$6.95,$0.00,$13.90
Coffee,5,0,$13.75,$0.00,-$0.00,$13.75,0.39%,$2.75,$0.00,$13.75
Negra Modelo,2,0,$13.00,$0.00,-$0.00,$13.00,0.36%,$6.50,$0.00,$0.00
Carnitas Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.36%,$12.95,$0.00,$12.95
Chicken Cilantro Salad,1,0,$12.95,$0.00,-$0.00,$12.95,0.36%,$12.95,$0.00,$12.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,0.33%,$11.95,$0.00,$11.95
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,0.33%,$11.95,$0.00,$11.95
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.31%,$10.95,$0.00,$10.95
BAR CODE,2,0,$20.00,-$10.00,-$0.00,$10.00,0.28%,$5.00,$0.00,$10.00
Pacifico,2,0,$10.00,$0.00,-$0.00,$10.00,0.28%,$5.00,$0.00,$0.00
Taco A La Carte,3,0,$10.00,$0.00,-$0.00,$10.00,0.28%,$3.33,$0.00,$0.00
Queso Fundido,1,0,$9.95,$0.00,-$0.00,$9.95,0.28%,$9.95,$0.00,$9.95
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,0.25%,$8.95,$0.00,$8.95
KIDS Cheese Enchilada,1,0,$8.95,$0.00,-$0.00,$8.95,0.25%,$8.95,$0.00,$8.95
KIDS Chicken Strips,1,0,$8.95,$0.00,-$0.00,$8.95,0.25%,$8.95,$0.00,$8.95
The Great Panino,1,0,$8.95,$0.00,-$0.00,$8.95,0.25%,$8.95,$0.00,$8.95
Custom Item,1,0,$8.00,$0.00,-$0.00,$8.00,0.22%,$8.00,$0.00,$0.00
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,0.22%,$7.95,$0.00,$7.95
Champagne,2,0,$6.00,$0.00,-$0.00,$6.00,0.17%,$3.00,$0.00,$6.00
Chile Relleno,1,0,$6.00,$0.00,-$0.00,$6.00,0.17%,$6.00,$0.00,$6.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.17%,$6.00,$0.00,$6.00
Side Flour Tortillas,4,0,$6.00,$0.00,-$0.00,$6.00,0.17%,$1.50,$0.00,$6.00
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,0.15%,$2.75,$0.00,$5.50
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.14%,$4.95,$0.00,$4.95
Side Corn Tortillas,3,0,$4.50,$0.00,-$0.00,$4.50,0.13%,$1.50,$0.00,$4.50
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.08%,$3.00,$0.00,$3.00
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.06%,$2.00,$0.00,$2.00
Side Avocado,1,0,$2.00,$0.00,-$0.00,$2.00,0.06%,$2.00,$0.00,$2.00
Water,3,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,288,0,"$3,580.35",-$10.00,$0.00,"$3,570.35",100.00%,$12.40,$44.75,"$3,318.60"
